REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,closed,2017-05-02 08:37:43,1329.87,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,reopened,2017-05-02 13:12:48,275.08,3,23,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,28,2017-04-29 10:27:51,662.02,,1,,"b""b'  As far as I understand you completely"," you wanna remove add-on version code checks in code and do all checks in the xml file. If it is a real clean-up you should remove those checks in code completely.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,29,2017-04-29 10:27:51,3.12,,1,,"b""b'  +1'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,30,2017-04-29 10:27:51,754.03,,1,,b'b\' Request is updated, now becomes every depend of binary addon automatically added ()  Here on : and here the returned on :  This goes with a check over all on addons  defined source parts and check for used included (In case the headers are not defined in txt becomes everything with *.h* checked on addon. It need around 2 seconds," but after worth are all used parts known. To know the used parts are they defined in ""version.h"" \''",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,31,2017-04-29 10:27:51,153.25,,1,,"b'b\' @AlwinEsch  Maybe add a link to your latest  of the file ""version.h""", so others can see where the journy will end.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,32,2017-04-29 10:27:51,98.68,,1,,"b""b' For the cmake needed Versions to read are defined here: url Maybe on end if everything is done from me for the complete rework", comes a addonwho then contains the versions and this becomes then added to a  ," so that only this need to change.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,33,2017-04-29 10:27:51,902.9,,,1,"b""b' @wsnipex have changed it related to your commits"," thanks a lot!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,34,2017-04-29 10:27:51,205.5,,1,,"b""b' jenkins build addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,35,2017-04-29 10:27:51,181.02,,1,,"b""b' jenkins build this with addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,36,2017-04-29 10:27:51,18.35,,1,,"b""b' @AlwinEsch this needs to rebased'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,37,2017-04-29 10:27:51,5.4,1,,,"b""b' I know"," was only to check the addons are supported. Still comes cleanup from them and want to make sure it works already for jenkins.  Is a bit crazy that all on all addons 5-6 different ways how headers or sources are added.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,38,2017-04-29 10:27:51,127.38,1,,,"b""b' Has found some parts and next try"," sorry jenkins.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,39,2017-04-29 10:27:51,1.43,,1,,"b""b' jenkins build this with addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,40,2017-04-29 10:27:51,775.22,,1,,"b""b' jenkins build this with addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,41,2017-04-29 10:27:51,187.27,,1,,"b""b' @notspiff have a question about  (and others who need the same). Is about patches here url  how are they done during jenkins build?  Has seen on jenkins build that it becomes not applied"," is it now a problem who comes from me or was it also before?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,42,2017-04-29 10:27:51,10.53,,1,,"b""b' The build system applies any patches it finds without any code necessary. See url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,43,2017-04-29 10:27:51,3.25,,1,,"b""b' Has looked now", if it is done with does it work," but here without external not url '""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,44,2017-04-29 10:27:51,1228.2,,1,,"b""b' jenkins build this with addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,45,2017-04-29 10:27:51,14.5,,1,,"b'b"" yes"," it\'s the externalproject which handles the patchery. this  is just used to do the actual build of the already-patched sources.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,46,2017-04-29 10:27:51,176.42,,1,,"b""b' If OK then I merge this request on next night and create requests for all binary addons to match them. Jenkins is mostly OK now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,47,2017-04-29 10:27:51,1.08,,1,,"b""b' jenkins build this with addons please (the last time)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,48,2017-04-29 10:27:51,381.73,,1,,"b""b' jenkins build this with addons please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,49,2017-04-29 10:27:51,571.68,,1,,"b""b' Still gui code in internal AddonMgr methods which I asked to be move into the addon dialog.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,50,2017-04-29 10:27:51,153.25,,1,,"b""b' Yes @tamland", problem is that related error can be come automatic after a Kodi Base update during his start. The addon dialog is still closed then. If now 20 binary addons are outdated from his versions becomes it problematic to handle them with dialogs.  There is a point who need improved in future, but so long binaries are not so available from a repo like the python addons," is it not possible to do a right addon update during Kodi start.'""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,closed,2017-05-16 10:29:35,1276.78,5,43,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,51,2017-04-29 10:27:51,183.42,,1,,"b'b"" hope you didn\'t forget to ref in any of the pr\'s all ref\'d here merged from my side.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12029,closed,-,-,-,5,44,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,opened,2017-05-01 20:43:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,title,2017-05-01 20:43:32,00:00,,1,,"b""b' [travis] use precompiled FFmpeg to reduce job time'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,body,2017-05-01 20:43:32,00:00,,,1,"b""b'   ## Description Use precompiled FFmpeg on travis to reduce the execution time of a job. ## Motivation and Context Jobs get killed", because they exceeded the maximum time limit for jobs.   <!## Screenshots (if appropriate):- [x] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change)  ## Checklist: [x] My code follows the [Code guidelines]url  of this project  [ ] My change requires a change to the documentation," either Doxygen or wiki [ ] I have updated the documentation accordingly [x] I have read the [CONTRIBUTING]url  document [ ] I have added tests to cover my change [ ] All new and existing tests passed '""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,closed,2017-05-02 15:10:49,1107.28,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,1,2017-05-01 20:43:32,1136.18,,1,,"b""b' what is wrong with this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,2,2017-05-01 20:43:32,8.83,,1,,"b'b"" Concept is correct"," but can\'t find a ppa with a proper ffmpeg version for Ubuntu 14.04 (Trusty Tahr). @wsnipex maybe you know one or could you upload ffmpeg to  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,reopened,2017-05-02 15:48:37,37.8,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,3,2017-05-01 20:43:32,109.1,,1,,"b'b"" can\'t we use lastest ubuntu on travis?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,4,2017-05-01 20:43:32,14.78,,1,,"b'b"" nope see url  unless there\'s another way ( i read Docker is some option but requires quite some work)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,5,2017-05-01 20:43:32,14.93,,1,,"b'b"" I don\'t think it\'s worth to maintain ffmpeg for trusty just for travis since PPA builds always use internal ffmpeg. And this PR isn\'t necessary anyway"," external ffmpeg is default since v17""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,6,2017-05-01 20:43:32,5.98,,1,,"b""b' @wsnipex we need to reduced compile time"," because all our jobs get killed caused by exceeding a travis time limit'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,7,2017-05-01 20:43:32,42.35,,1,,"b""b' whats wrong with url ~mc3man/+-media/+packages ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,8,2017-05-01 20:43:32,10.95,,1,,"b""b' check the log for this build at url  It picks the prebuild ffmpeg"," but it fails with linking errors.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,9,2017-05-01 20:43:32,12.3,,1,,"b""b' sox dependencies for the resampler are missing. 2017-05-02 21:06 GMT+02:00 Rechi : -       Key-edu==============================================================Fingerprint: 4606 DA19 EC2E 9A0B 0157  C81B DA07 CF63 1A99 5A9B'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,10,2017-05-01 20:43:32,685.58,,1,,"b""b' @fritsch Is the correct dependency? There are still the same linking errors with it"," maybe you can have a look again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,11,2017-05-01 20:43:32,136.98,1,,,"b""b' ffmpeg from this PPA is compiled static with who knows which options", which means we need all the depends to link against as well. Using static external ffmpeg is not what we want here," so imho this PPA is useless.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,12,2017-05-01 20:43:32,1349.73,,1,,"b""b' Travis CI is now disabled'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,closed,2017-05-31 07:31:16,942.65,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12046,closed,-,-,-,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,opened,2017-05-03 09:11:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,title,2017-05-03 09:11:46,00:00,,1,,"b""b' Set Param1 to WINDOW_INVALID for plugins when Init is called'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,body,2017-05-03 09:11:46,00:00,,1,,"b""b'  ## Description  Small fix to send the correct WINDOW_INVALID in Param1 of the window init message that is send if the window is showing the content from a plugin.  ## Motivation and Context For opening addons with ActivateWindow the return param was being ignored", this was a bug.  ## How Has This Been Tested?  Run all built time tests and built in tests. Tested that when ActivateWindow is called with return the history is correctly set to just the root entry point.  ## Screenshots (if appropriate):  ## Types of change  [x] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change)  ## Checklist: [x] My code follows the [Code guidelines]url  of this project  [ ] My change requires a change to the documentation," either Doxygen or wiki [ ] I have updated the documentation accordingly [x] I have read the [CONTRIBUTING]url  document [ ] I have added tests to cover my change [x] All new and existing tests passed '""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,1,2017-05-03 09:11:46,305.68,,1,,"b""b' @xhaggi maybe one for you to review as you seem to be one of the few to have touched  in recent times.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,2,2017-05-03 09:11:46,8.7,,1,,"b""b' For anyone reviewing the problem is discussed at url The behaviour can easily be replicated with a Official Repo add-on such as Youtube.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,3,2017-05-03 09:11:46,110.65,,1,,"b'b"" For me this fix looks invalid as it doesn\'t fix the root cause of the issue. First we need to find the changes which introduce this regression.  I\'ve compared the current version of with Jarvis and for me it looks like 5220b49d4159f5ee62fd34409f5b811a16185b80 introduced some special handling for plugin media windows. It sends another thread message to the current window but with instead of  . In we check  against and set the depending if is true"," which is not the case for this message url IMO the following part should be changed from: to  I don\'t have time to test it by myself so it would be nice if someone else could verify if this would fix the issue.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,4,2017-05-03 09:11:46,270.3,,1,,"b""b' @xhaggi  I will look into this but I dont think this is the case.  The issue of when return is specified to the original window activate would still occur.  When you called set history it still builds the full path history which is what return should avoid doing.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,5,2017-05-03 09:11:46,155.08,,,1,"b""b' I have checked the changes you recommended and that did not fix the problem.  I have had a look through the history and I can not see how this ever worked. SetHistoryForPath has always been called and it has always rest the full path"," I dont know how it work or even if it worked in the past.  I am happy to keep looking if people want but at the moment the only way I can see to fix this everywhere is to do what I have submitted.  If anyone has any better ideas I am all for it and willing to test it out. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,6,2017-05-03 09:11:46,392.42,,1,,"b'b"" Do you mean that return won\'t work for non-addon media windows (e.g. VideoLibrary) too?  Okay"," I\'ll have to debug it on my own. We need to know which is called and why the history is not cleared in case return is passed in. BTW have a look at the first commit url  which introduce the return param. There is a call to on window init. This method should be used to clear the history in case you want to clear the history.  url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,7,2017-05-03 09:11:46,54.48,,1,,"b""b' Just wont work", addon or media the full back path is set regardless if you specify return or not.  I am obviously missing something simple here, I can not see how the original code worked and I can not build that version so cant step though it.  I think if you step though it you will see what is happening," then SetHistoryForPath is called it sets the full history from the full path regardless of the return param.'""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,8,2017-05-03 09:11:46,188.92,1,,,"b'b"" Strange as the last time I checked this issue links to media items such as Videos in Library worked"," it was only the links to Add-on items that wasn\'t working.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,9,2017-05-03 09:11:46,5.32,,1,,"b'b"" I\'ve done some debugging and this url  fixes the issue for me.  I added a Youtube path and an ARD medithek path to my favorites", without the fix it goes up in the directory path," with the fix it returned me to the home screen > favourites in Esturary.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,10,2017-05-03 09:11:46,8.7,,1,,"b""b'  Same for me", only plugin directories are effected. Library directories worked for me too. You can easily check it if you use the home screen sub menu entries in Estuary e.g. under Movies > Genre," Years etc.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,11,2017-05-03 09:11:46,5.67,,1,,"b""b' @jjd-uk could you verify if my fix work for you?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,12,2017-05-03 09:11:46,26.22,,1,,"b'b"" @xhaggi if you can kick off a jenkins build then sure"," on the way to devcon so probably won\'t be able to test until tomorrow ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,13,2017-05-03 09:11:46,3.05,,1,,"b""b' For which OS?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,14,2017-05-03 09:11:46,1.67,,1,,"b""b' Windows please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,15,2017-05-03 09:11:46,55.13,,1,,"b""b' Build is running url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,16,2017-05-03 09:11:46,68.75,,,1,"b""b' I just tried the suggested changes again and they do not work for me. This is the Skin menu item I have on the home screen.  ActivateWindow(Videos",plugin://?mode=SHOW_CONTENT&amp;item_type=Movie,"return)  It shows the movies section fine of the EmbyCon addon I have but when I hit back it goes to  plugin://?mode=SHOW_CONTENT&amp;item_type=Movie then plugin:// then plugin://  which finally takes you back to the home screen. I have no idea why this is working for you guys and not me.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,17,2017-05-03 09:11:46,0.5,,1,,"b""b' with return set"," the given path shall indeed be the root of the dir history. are there two regression at play?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,18,2017-05-03 09:11:46,109.7,1,,,"b'b"" The real magic is done in where we check if the current item path is not equal and  . If that is the case it will call otherwise it will call which call  .  The changes in url  will fix that is set to another value after the second thread message (for plugin content only) was processed.  @faush01 I don\'t have EmbyCon"," so please debug the method in your case and let me know what\'s the reason the condition in is true and therefore it calls  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,19,2017-05-03 09:11:46,295.02,,1,,"b""b' @jjd-uk test build is up on our mirror'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,20,2017-05-03 09:11:46,233.0,,,1,"b""b' Thanks for the help.  The fix from url  works for me when I specify the CORRECT addon path in my ActivateWindow  My original Activate Window had the following plugin://?mode=SHOW_CONTENT&amp;item_type=Movie  and for some reason this gets changed to plugin:///?mode=SHOW_CONTENT&amp;item_type=Movie  notice the / after the plugin name. So what was happening was the test to check if the current path was equal to the start directory was failing due to the / being added into to the path but not into the start directory.  if I use:  plugin:///?mode=SHOW_CONTENT&amp;item_type=Movie  as the plugin path in my ActivateWindow now the path and the start directory are the same and the OnBack correctly calls CGUIWindow::OnBack(actionID) with calls g_();  So just to confirm it looks like the suggested fix works as long as the plugin URL is specified correctly with the / after the plugin name.  Did you want me to alter this pull request to contain just the changes you recommended or will you follow through with that change in a different channel?  Thanks again for the help. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,21,2017-05-03 09:11:46,350.43,,,1,"b""b' Good to here you found it and yes it would be nice if you could alter your\\xe2\\x80\\x8b changes. And please also create a backport PR for Krypton.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,closed,2017-05-05 07:26:14,1334.47,2,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,reopened,2017-05-05 08:48:23,82.15,2,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,22,2017-05-03 09:11:46,208.38,,1,,"b""b' I have reopened this with the new changes to fix the bug.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,23,2017-05-03 09:11:46,75.38,,1,,"b'b"" I\'ve tested the build @xhaggi generated at url  and looks to be working ok with Youtube.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,24,2017-05-03 09:11:46,67.8,,,1,"b""b' Thank you both.  Jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,25,2017-05-03 09:11:46,153.93,,1,,"b""b' Jenkins build this please'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,closed,2017-05-06 14:18:46,330.38,2,20,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,26,2017-05-03 09:11:46,557.43,,,1,"b""b' Thanks for fixing this. FYI"," [I reported this in November 2016 for Krypton beta 5]url  and it never got looked at.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,27,2017-05-03 09:11:46,276.77,,,1,"b'b"" Has this backport found it\'s way into the current release please. I\'m running Kodi 17.3 Git:147cec4 (installed via Openelec) and the issue still exits using back arrow doesn\'t take me back to main menu"," instead it takes me to (screenshot)  ![tv]url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,28,2017-05-03 09:11:46,567.12,,1,,"b""b' yes this is in 17.3'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,29,2017-05-03 09:11:46,573.5,,,1,"b'b"" Thanks for the reply", I now think that this is more to do with the Aeon Nox skin," than Kodi core. I\'ve posted an issue in the Kodi Aeon Nox forum section.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12050,closed,-,-,-,2,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,opened,2017-05-14 19:41:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,title,2017-05-14 19:41:25,00:00,,1,,"b'b\' Revert ""DVDVideoCodecFFmpeg: Consistency fixes (buildsys rework in progress)""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,body,2017-05-14 19:41:25,00:00,,1,,"b""b' Reverts #12090  This is not how the game works. PRs are there for review.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,closed,2017-05-14 19:45:31,4.1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,reopened,2017-05-15 07:54:20,728.82,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,1,2017-05-14 19:41:25,858.52,,,1,"b'b"" building ffmpeg on linux (not pi) already requires wrapper libs for vdpau + vaapi to be present. in this state it does not harm if this is also required for building kodi. note that this has nothing to do with behavior", just building. in regard to behavior it does not matter if you build with those libs available at build time.  it would be nice if build system supports options bound to windowing target. once this is in place, the factore can be cleaned up. for now it does not really matter if this pr gets reverted or not. it won\'t change anything but some error logs during building," if a wrapper is not present.""'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,2,2017-05-14 19:41:25,5.2,,1,,"b""b' it DOES matter as in the current state vaapi or vdpau silents get ignored if the other option is disabled. This is a bug and a bigger one then before.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,closed,2017-05-15 10:05:12,130.87,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,3,2017-05-14 19:41:25,311.5,,,1,"b'b"" Since this PR was merged"," I\'m unable to build on Linux. The error is:  I\'m happy to provide additional details.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,4,2017-05-14 19:41:25,322.47,,1,,"b""b' install libvdpau-dev'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,5,2017-05-14 19:41:25,322.87,,1,,"b""b' this PR is not the cause. The issue is that you need to enable both vaapi and vdpau if you want one of those.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,6,2017-05-14 19:41:25,325.72,,1,,"b""b' @candrews fix was right around the corner at url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,7,2017-05-14 19:41:25,329.27,,,1,"b'b""  But I don\'t want vdpau; I want vaapi. So if I want vaapi", I also need vdpau? (If that\'s the intended change, fine I have no judgment, I just want to understand so I can update the Gentoo ebuild appropriately)  Also, If that is true, I feel like url  should check and error out if vaapi^vdpau," instead of waiting for a compilation error later?""'",,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,8,2017-05-14 19:41:25,344.53,,1,,"b""b' @FernetMenta why does one have to enable VDPAU and VAAPI in order to use one of them? Just ifdef them as before"," or whats the problem with two ifdefs?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,9,2017-05-14 19:41:25,593.08,,1,,"b'b"" the switch does not enable anything", it never did. if a system has no vdpau it won\'t get used at runtime," no matter if the switch was set during build. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,10,2017-05-14 19:41:25,595.65,,1,,"b""b' more verbose. I already have a working solution that detects vaapi at startup and chacks capabilities. that can be used to hide settings if not available. you can always build with vdpau and vaapi. ffmeg gets build the same way.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,11,2017-05-14 19:41:25,625.42,1,,,b'b\'  Would you then please mind explaining to me, what the purpose of url  is? url  enables HAVE_LIBVA which leads to the build error (analog to FindVDPAU setting HAVE_LIBVDPAU) as there is no more differentiation because you\\\'ve changed the file in #11946 in a way that now," both VAAPI and VDPAU devel headers must be available in order to successfully compile kodi even when only one of them is requested. So the system sure now must to have VDPAU. I don\\\'t get the point what is wrong with #12089. The two ifdefs doesn\\\'t make the code hard to read or hard to maintain. ""You can"" is obviously wrong", as already said, VDPAU must be installed, otherwise you get the compiler errors from #12089.  Detecting what is available at startup should have nothing to do with this issue. We\\\'re talking about a build time issue and not runtime. No VDPAU installed => no successful compiler run. I consider this a breakage.\'',,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,12,2017-05-14 19:41:25,630.98,,,1,b'b\' Additional note: FFmpeg always builds perfectly with or without vdpau or vaapi  installed," be it the system package or the embedded one. FFmpeg never complained about missing libva stuff on me in both cases (so much for ""ffmpeg needs both anyways"").\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12091,closed,-,-,-,1,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,opened,2017-06-01 10:12:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,title,2017-06-01 10:12:30,00:00,,1,,"b""b' Fix for a hangup when viewing a PVR recording and pressing \\xe2\\x80\\xa6'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,body,2017-06-01 10:12:30,00:00,,1,,"b'b"" \\xe2\\x80\\xa6ous (#17476) This fix skips channel  events for saved recordings to prevent the hang  ## Description  Fixes a hang when pressing previous or next while viewing a saved recording  url ## Motivation and Context  ## How Has This Been Tested?  Compiled on MacOS. Binary addons are not showing up with the latest master", so I haven\'t been able to test fully.  ## Screenshots (if appropriate):  ## Types of change  [X] Bug fix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to change)  ## Checklist: [X ] My code follows the [Code guidelines]url  of this project  [ ] My change requires a change to the documentation," either Doxygen or wiki [ ] I have updated the documentation accordingly [X ] I have read the [CONTRIBUTING]url  document [ ] I have added tests to cover my change [ ] All new and existing tests passed ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,1,2017-06-01 10:12:30,23.55,,1,,"b""b' I bet that you have not tested this", because it will not even compile. In master, there is no symbol g_PVRManager anymore. Come on," you can do better.  Hint: CServiceBroker::GetPVRManager()'""",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,2,2017-06-01 10:12:30,3.7,,1,,"b'b"" Yeah"," I said I didn\'t test it yet. I\'m working on it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,3,2017-06-01 10:12:30,20.18,1,,,"b""b'   It is no good practice to submit a PR that has not been  locally on at least one platform before. Submitting a PR draws attention of other people and I hate (!) spending my time reviewing a PR and detecting syntax errors"," you know. This is the job of compilers before a human beeing gets bothered with the code. ;-)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,4,2017-06-01 10:12:30,3.97,1,,,b'b\' OK, sorry. On Jun 1, 2017 5:00 AM,"Kai Sommerfeld""  wrote:>\''
xbmc	12210	closed	closed	 - 	2017-06-01 11:10:10	57.67	2	4	0
xbmc	12210	closed	5	ksooo	2017-06-01 10:12:30	150.58		+1		b'b"" Nono, let\'s keep it open now that things are sorted out. My goal was to engage you to do better *next* time. ;-)""'
xbmc	12210	closed	reopened	 - 	2017-06-01 13:34:29	144.32	2	5	0
xbmc	12210	closed	6	pollito05	2017-06-01 10:12:30	55.73		+1		b""b' yes'",,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,7,2017-06-01 10:12:30,791.28,,1,,"b""b' @ksooo I have changed g_PVRManager to CServiceBroker::GetPVRManager() and compiled it locally. I am unable to test fully since the binary addons are not showing up in my build. I was told it may be due to recent changes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,8,2017-06-01 10:12:30,1070.32,,1,,"b""b' @hugegreenbug can you please squash changes into a single commit.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
xbmc,12210,closed,closed,2017-06-05 03:39:19,844.83,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
