REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,
RestSharp,1052,closed,opened,2017-12-09 20:40:17,,,,,,,,,,,,,
RestSharp,1052,closed,title,2017-12-09 20:40:17,00:00,,1,,"b""b' RestSharp with TestServer'""",,,,,,,,
RestSharp,1052,closed,body,2017-12-09 20:40:17,00:00,,1,,"b""b' ## Expected Behavior Get back a valid response from a controller endpoint using RestTest  ## Actual Behavior I always get back a 404.  ## Steps to Reproduce the Problem  Example call with RestSharp   Working example with HttpClient ## Specifications  Version: 106.1.0 Platform: Windows 10 Subsystem:  ## StackTrace A 404 is returned and a break point on the Controller is never it when using RestSharp.  '""",,,,,,,,
RestSharp,1052,closed,1,2017-12-09 20:40:17,724.77,,1,,"b""b' Please submit the server side code too.'""",,,,,,,,
RestSharp,1052,closed,2,2017-12-09 20:40:17,455.43,,1,,"b'b"" Please create a repository where this issue can be reproduced. The sample code with RestSharp has no TestServer configuration and I don\'t see the service code.""'",,,,,,,,
RestSharp,1052,closed,closed,2018-03-25 16:20:29,1180.2,0,4,0,,,,,,,,,
RestSharp,1052,closed,3,2017-12-09 20:40:17,885.43,,1,,"b""b' @alexeyzimarev I have the same issue"," is there a workaround?  Or are the TestServer only accessible from the and not another client such as RestSharp?'""",,,,,,,
RestSharp,1052,closed,4,2017-12-09 20:40:17,9.28,,1,,"b""b' @jacodv It is in my backlog. .NET Core changed a lot since the issue was opened and I need to check what is the status now.'""",,,,,,,,
RestSharp,1052,closed,reopened,2018-10-24 07:15:20,894.85,0,6,0,,,,,,,,,
RestSharp,1052,closed,5,2017-12-09 20:40:17,575.8,1,,,"b""b' Unfortunately", the produces an instance of only. The only possible solution is to write something similar," which is quite a lot of work.'""",,,,,,
RestSharp,1052,closed,closed,2019-01-20 16:51:00,575.67,1,6,0,,,,,,,,,
RestSharp,1052,closed,6,2017-12-09 20:40:17,1035.93,,1,,"b""b' @alexeyzimarev : Before I close this book and put it in file 13.  Is there anything I (the community) can do to help?  Maybe it is easier if the TestServer exposes objects that can be used by RestSharp?  We have invested a lot of time to write our test base with RestSharp.  But we see the value that the test web server provides for testing"," and for this reason we might need to rewrite with that in mind if RestSharp is off the table.'""",,,,,,,
RestSharp,1052,closed,7,2017-12-09 20:40:17,1096.77,,,1,"b'b"" @jacdevos I am open to any suggestion. As far as I was able to explore this topic"," it was either impossible or I wasn\'t looking well enough. I would be happy to receive any ""'",,,,,,,
RestSharp,1052,closed,8,2017-12-09 20:40:17,829.78,,,1,"b'b"" Ok", I have not cloned your repo yet.  I will put this in the TODO and try and see what I can do / suggest  On Wed, 1 May 2019 at 13:08, Alexey Zimarev  @jacdevos I am open to any suggestion. As far as I was able to explore this topic, it was either impossible or I wasn\'t looking well enough. I would be happy to receive any \\xe2\\x80\\x94 You are receiving this because you were mentioned. Reply to this email directly, view it on GitHub," or mute the thread. ""'",,
RestSharp,1052,closed,-,-,-,1,7,2,,,,,,,,,
RestSharp,1064,closed,opened,2018-01-04 12:49:39,,,,,,,,,,,,,
RestSharp,1064,closed,title,2018-01-04 12:49:39,00:00,,1,,"b""b' Conflict between StatusCode and IsSuccessful'""",,,,,,,,
RestSharp,1064,closed,body,2018-01-04 12:49:39,00:00,1,,,b'b\' ## Expected Behavior IsSuccessful property is true ## Actual Behavior It returns false  ## Steps to Reproduce the Problem  1. I have the following class   2. The following method   3.Now if I call this method with Post method," the return statuscode is ""created"" (and it is actually created). However"," the property IsSuccessful gives ""false"" and the error message is  > Unable to cast object of type \\\'\\\' to type \\\'\''",,,,,,
RestSharp,1064,closed,1,2018-01-04 12:49:39,5.93,,1,,"b'b"" SimpleJson does not support your structure. Since you are already using "," why don\'t you use as a JSON serialiser for Restsharp as well? It will solve your problem.""'",,,,,,,
RestSharp,1064,closed,2,2018-01-04 12:49:39,1097.08,,,1,"b""b' @alexeyzimarev "," thanks for your reply. Can you clarify more how to do that? I tried to use the lib [here]url  which wraps  as follows but it gives the same error. '""",,,,,,,
RestSharp,1064,closed,3,2018-01-04 12:49:39,790.3,1,,,"b""b' I need to look at it but the title of this issue is confusing. You certainly did not have a successful request because serialisation failed.'""",,,,,,,,
RestSharp,1064,closed,closed,2018-01-25 19:48:28,418.82,2,2,1,,,,,,,,,
RestSharp,1064,closed,reopened,2018-01-25 19:48:39,0.18,2,2,1,,,,,,,,,
RestSharp,1064,closed,4,2018-01-04 12:49:39,1407.88,,1,,"b""b'  You cannot get an error with casting when using "," this makes no sense. Please add some more context.'""",,,,,,,
RestSharp,1064,closed,5,2018-01-04 12:49:39,728.53,,1,,"b""b' Hi  I use restsharp and the  = new NewtonsoftJsonSerializer(); i have issue that restsharp returns IsSuccessful = false when the StatusCode = . and return null in data. if i use this var stageResponse = (); i am able to get data.  Regards Joacim '""",,,,,,,,
RestSharp,1064,closed,6,2018-01-04 12:49:39,16.88,,1,,"b'b"" That\'s because we check not only the status code but also the response status. If deserialization of the response has failed", we create an error response. In this case," the response status is set to error. ""'",,,,,,
RestSharp,1064,closed,7,2018-01-04 12:49:39,885.47,,1,,"b""b' There will be a new property on the client to not set the status to error when serialisation fails for a successful request. The default will be the same (will still return an error) but it can be changed. Next version will have it.'""",,,,,,,,
RestSharp,1064,closed,closed,2019-01-20 23:01:44,193.08,2,6,1,,,,,,,,,
RestSharp,1064,closed,-,-,-,2,6,1,,,,,,,,,
RestSharp,1080,closed,opened,2018-02-09 17:47:54,,,,,,,,,,,,,
RestSharp,1080,closed,title,2018-02-09 17:47:54,00:00,,1,,"b""b' Question How to interact with sites that support oly TLS 1.2'""",,,,,,,,
RestSharp,1080,closed,body,2018-02-09 17:47:54,00:00,,1,,"b""b' We have code that interacts with Vendors using REST"," most of these systems use RestSharp. Yesterday we got hit by failures (nothing to do with RestSharp) which are detailed here:  url As you can see Github temporarily set their site to no longer support TLS 1.0 and things failed. My question is that we are interacting with other sites that we know will upgrade to TLS 1.2 in March and we have no idea if we must update RestSharp or adjust our code to somehow tell RestSharp to use TLS 1.2.  Can anyone shed light on this? '""",,,,,,,
RestSharp,1080,closed,1,2018-02-09 17:47:54,76.53,,1,,"b""b' Please do not ignore contribution guidelines and ask questions on StackOverflow'""",,,,,,,,
RestSharp,1080,closed,closed,2018-02-09 19:04:26,76.53,0,3,0,,,,,,,,,
RestSharp,1080,closed,2,2018-02-09 17:47:54,4.38,1,,,b'b\' Hi Alexey,"  I\\\'m sorry but I\\\'m not able to use StackOverflow because they prohibit users from asking questions if their previous questions are not deemed ""interesting"" the site is useless and not well regarded and as I say is not an option for me.  Can you at least summarize what TLS support or options exist within RestSharp?  Thank you. \''",,,,,,,
RestSharp,1080,closed,3,2018-02-09 17:47:54,11.02,,1,,"b""b' @alexeyzimarev Hi","  Was it really necessary to close this so soon? Perhaps others out there might have something to contribute?'""",,,,,,,
RestSharp,1080,closed,reopened,2018-02-09 20:10:36,66.17,1,4,0,,,,,,,,,
RestSharp,1080,closed,4,2018-02-09 17:47:54,1165.5,,1,,"b""b' @Korporal : just use Google: How to enable TLS 1.2 on my pc... It is RestSharp independant.  Resolution: url PS. There is already answer. No needed to create a new issue. url '""",,,,,,,,
RestSharp,1080,closed,5,2018-02-09 17:47:54,85.47,,,1,"b'b\' @Lechus How am I to know that RestSharp provides no way of setting this unless I ask first? I have ""googled"" the subject and I have already found and read these articles. I simply wanted to know if RestSharp did or did not handle this", for all I know RestSharp may explicitly set the protocol to support 1.2 or it may provide some option for doing so, that\\\'s why I asked the question.  Thanks\'',,,,,,
RestSharp,1080,closed,6,2018-02-09 17:47:54,1433.93,,1,,"b""b' RestSharp is not reinventing the week (well", it does to some extent but still) and uses  . .NET 4.6 has TLS 1.2 enabled by default. > NET 4.6 and above. You don\\xe2\\x80\\x99t need to do any additional work to support TLS 1.2," it\\xe2\\x80\\x99s supported by default.'""",,,,,,
RestSharp,1080,closed,closed,2018-03-25 16:04:45,1194.15,1,6,1,,,,,,,,,
RestSharp,1080,closed,-,-,-,1,6,1,,,,,,,,,
RestSharp,1088,open,opened,2018-02-27 03:49:09,,,,,,,,,,,,,
RestSharp,1088,open,title,2018-02-27 03:49:09,00:00,,1,,"b""b' Add support for RsaSha1 using a separate certificate'""",,,,,,,,
RestSharp,1088,open,body,2018-02-27 03:49:09,00:00,,1,,"b""b' It looks like a change recently added support for the RsaSha1 signature method. See #794.  Would it be possible to add support for using a separate certificate"," rather than using the consumer secret to produce the signature?  '""",,,,,,,
RestSharp,1088,open,1,2018-02-27 03:49:09,989.88,,1,,"b""b' I have no idea how to do this. Do you have a code snippet? Or willing to submit a PR?'""",,,,,,,,
RestSharp,1088,open,2,2018-02-27 03:49:09,1169.18,,,1,"b""b' I would be happy to reconsider if there will be any communication about this.'""",,,,,,,,
RestSharp,1088,open,closed,2018-03-25 15:48:13,719.07,0,3,1,,,,,,,,,
RestSharp,1088,open,3,2018-02-27 03:49:09,1188.63,1,,,"b'b"" Sorry I\'ve been sidetracked with some other issues. Happy to provide whatever information you require and potentially a PR. If you could reopen the issue I\'ll try and be more responsive.  At work we use RestSharp to talk to the Xero API which requires that messages are signed using RSA-SHA1. Details can be found [here]url  and [here]url  We\'ve forked an older version of RestSharp (much older) and added the required functionality. The changes required are around url  The current code makes an assumption that messages are signed using the consumer secret however in the Xero Api a  key is required for message signing in addition to the consumer secret.  Make sense?""'",,,,,,,,
RestSharp,1088,open,4,2018-02-27 03:49:09,525.15,,1,,"b""b' Can you create a gist with your changes so I can look at it?'""",,,,,,,,
RestSharp,1088,open,reopened,2018-03-26 20:22:00,273.78,1,4,1,,,,,,,,,
RestSharp,1088,open,5,2018-02-27 03:49:09,27.07,,1,,"b'b"" Here is a gist: url I\'ve only added the GetSignature method as that is the most relevant change.""'",,,,,,,,
RestSharp,1088,open,6,2018-02-27 03:49:09,33.07,,1,,"b""b' So the current version has this: I have the following which takes a AsymmetricAlgorithm parameter:  '""",,,,,,,,
RestSharp,1088,open,7,2018-02-27 03:49:09,45.28,,1,,"b""b' Perfect timing. I need to send messages with RSA-SHA1 for Xero API as well. Will this be included in the main release?  Thanks Vijay'""",,,,,,,,
RestSharp,1088,open,8,2018-02-27 03:49:09,1113.02,,1,,"b""b' Any news on this functionality? I came across this while looking for solutions for calling the Xero API also", would to not have to fork," or go looking for a different library.'""",,,,,,
RestSharp,1088,open,9,2018-02-27 03:49:09,1114.4,,1,,"b""b' I guess people that use Xero API can collaborate and submit a PR since this seems to be an edge-case.'""",,,,,,,,
RestSharp,1088,open,10,2018-02-27 03:49:09,154.23,,,1,"b'b"" I have a working solution for this however I deleted what is currently under the case. Happy to work with someone on this but I\'ll need some help as I\'ve not contributed to something like this before.""'",,,,,,,,
RestSharp,1088,open,11,2018-02-27 03:49:09,621.85,,1,,"b'b"" I have a fork at url  See url  for the change. What I can\'t work out in the latest version of RestSharp is how to change the ForXXX static methods in OAuth1Authenticator. ""'",,,,,,,,
RestSharp,1088,open,12,2018-02-27 03:49:09,785.3,1,,,"b'b"" Yeah", there are a lot of statics involved here that make unpicking the API quite hard without, IMO, making too many changes," just to support an edge case. I have fallen back on not using an Authenticator at all and using a library called Dust (used in Xero\'s own C# client implementation) to build the header manually.""'",,,,
RestSharp,1088,open,-,-,-,2,10,2,,,,,,,,,
RestSharp,1108,closed,opened,2018-04-11 13:18:48,,,,,,,,,,,,,
RestSharp,1108,closed,title,2018-04-11 13:18:48,00:00,,1,,b'b\' when use HttpBasicAuthenticator,"how to add custom header like ""(""Auth""","Basic xxxx"");""\''
RestSharp	1108	closed	body	zousq19910623	2018-04-11 13:18:48	00:00		+1		b'b\' ## Expected Behavior Auth: Basic xxxx ## Actual Behavior Authorization: Basic xxxx  ## Steps to Reproduce the Problem  1.when use HttpBasicAuthenticator 2.how to add custom header like ""(""Auth","Basic xxxx"");""  ## Specifications  Version: Platform: Subsystem:  ## StackTrace  \''
RestSharp	1108	closed	1	alexeyzimarev	2018-04-11 13:18:48	29.88		+1		b""b' If it is not a bug, please consider asking questions on StackOverflow.'",,,,,
RestSharp,1108,closed,2,2018-04-11 13:18:48,742.75,,1,,"b""b' ok\\xef\\xbc\\x8cthx'""",,,,,,,,
RestSharp,1108,closed,closed,2018-04-13 02:11:26,772.63,0,4,0,,,,,,,,,
RestSharp,1108,closed,reopened,2018-04-13 02:13:52,2.43,0,4,0,,,,,,,,,
RestSharp,1108,closed,closed,2018-04-24 19:46:37,1052.75,0,4,0,,,,,,,,,
RestSharp,1108,closed,-,-,-,0,4,0,,,,,,,,,
RestSharp,1154,closed,opened,2018-08-17 19:55:48,,,,,,,,,,,,,
RestSharp,1154,closed,title,2018-08-17 19:55:48,00:00,,1,,"b""b' Adding repositoryUrl for '""",,,,,,,,
RestSharp,1154,closed,body,2018-08-17 19:55:48,00:00,,1,,"b""b' Related to issue #1153 '""",,,,,,,,
RestSharp,1154,closed,1,2018-08-17 19:55:48,3.6,,1,,"b""b' @alexeyzimarev Ready for merge.'""",,,,,,,,
RestSharp,1154,closed,2,2018-08-17 19:55:48,15.28,,,1,"b""b' Fixes #1153 @MaximRouiller thanks!'""",,,,,,,,
RestSharp,1154,closed,closed,2018-08-17 20:14:41,18.88,0,3,1,,,,,,,,,
RestSharp,1154,closed,reopened,2018-08-17 20:14:46,0.08,0,3,1,,,,,,,,,
RestSharp,1154,closed,closed,2018-08-17 20:14:52,0.1,0,3,1,,,,,,,,,
RestSharp,1154,closed,3,2018-08-17 19:55:48,0.8,1,,,"b""b' Sorry"," I pressed the wrong button first. Merged :)'""",,,,,,,
RestSharp,1154,closed,-,-,-,1,3,1,,,,,,,,,
RestSharp,1176,closed,opened,2018-09-24 17:31:02,,,,,,,,,,,,,
RestSharp,1176,closed,title,2018-09-24 17:31:02,00:00,,1,,"b""b' Found more issues with the extension methods.'""",,,,,,,,
RestSharp,1176,closed,body,2018-09-24 17:31:02,00:00,,1,,"b'b"" Non-generic execute also wasn\'t setting the HTTP method.  ## Description  ## Purpose This pull request is a:  [ x] Bugfix (non-breaking change which fixes an issue) [ ] New feature (non-breaking change which adds functionality) [ ] Breaking change (fix or feature that would cause existing functionality to not work as expected) ## Checklist  [ ] I have added tests that prove my fix is effective or that my feature works [ ] I have added necessary documentation (if appropriate) ""'",,,,,,,,
RestSharp,1176,closed,1,2018-09-24 17:31:02,4.38,,,1,"b""b' Cool"," thanks. Could you please remove the folder and maybe add it to  ?'""",,,,,,,
RestSharp,1176,closed,2,2018-09-24 17:31:02,12.07,,1,,"b""b' done'""",,,,,,,,
RestSharp,1176,closed,closed,2018-09-24 17:47:32,16.5,0,3,1,,,,,,,,,
RestSharp,1176,closed,reopened,2018-09-24 17:48:14,0.7,0,3,1,,,,,,,,,
RestSharp,1176,closed,closed,2018-09-24 17:54:36,6.37,0,3,1,,,,,,,,,
RestSharp,1176,closed,3,2018-09-24 17:31:02,34.97,,,1,"b""b' url Thanks @joshsacks '""",,,,,,,,
RestSharp,1176,closed,-,-,-,0,3,2,,,,,,,,,
RestSharp,1182,closed,opened,2018-10-03 05:44:33,,,,,,,,,,,,,
RestSharp,1182,closed,title,2018-10-03 05:44:33,00:00,,1,,"b""b' Does Not work with Windows 10 Version 10.0.17763.1 '""",,,,,,,,
RestSharp,1182,closed,body,2018-10-03 05:44:33,00:00,,1,,"b'b\' ## Expected Behavior  ## Actual Behavior Error:  Operation is not supported on this platform. in response variable.  ## Steps to Reproduce the Problem   1.  var request = new RestRequest("""")       {       OnBeforeDeserialization = resp =      };      IRestResponse response = await _(request", _); 2. 3.  ## Specifications  Version: 106.4.2 Platform: Windows 10 Version 10.0.17763.1  UWP Program. Subsystem: 64bit  ## StackTrace {: Operation is not supported on this platform.  at (Uri destination)  at (Uri& address, IWebProxy proxy)  at (Uri address, IWebProxy proxy)  at ()  at (String method, Uri url)  at (String method, Uri url)  at (String method, Action\'',,
RestSharp,1182,closed,1,2018-10-03 05:44:33,315.28,1,,,"b'b"" I\'m getting the same exception :(""'",,,,,,,,
RestSharp,1182,closed,2,2018-10-03 05:44:33,130.22,,1,,"b""b' And of course compiled application will not work also.  So if you had an application that was working and updated Windows 10 to V 10.0.17763.1"," your application will not connect to WebAPI.'""",,,,,,,
RestSharp,1182,closed,3,2018-10-03 05:44:33,126.25,,1,,"b""b' Possibly a duplicate of #1179?'""",,,,,,,,
RestSharp,1182,closed,4,2018-10-03 05:44:33,646.85,,1,,"b'b"" It\'s possible"," but this is an UWP application.""'",,,,,,,
RestSharp,1182,closed,5,2018-10-03 05:44:33,737.82,,,1,"b'b"" I hope this get\'s resolved soon"," Microsoft will start pushing the new version of Windows on October 9th.  and UWP applications using RestSharp will fail WPF application are working just fine.""'",,,,,,,
RestSharp,1182,closed,6,2018-10-03 05:44:33,26.35,,1,,"b""b' If you all cooperate"," maybe you can fix this? I have no Windows.'""",,,,,,,
RestSharp,1182,closed,7,2018-10-03 05:44:33,19.13,1,,,"b""b' Unfortunately like most of the people here I have not time to spare", I have a project going into production this coming Monday, and I am just hopping nobody has installed the new version of Windows. I know this sounds really bad, because I am expecting someone else to fix this for me, but this might take me a lot of hours just to figure out how RestSharp works and no guarantees I will be able to fix the problem.  The guy with the loudest mouth (me) will be contributing nothing," sorry about that.  I am trying to add HttpClient (RestSharp replacement) to my project so I have some kind of backup for this coming Monday.  At best I can offer it to test a fix if someone has one. '""",,,
RestSharp,1182,closed,8,2018-10-03 05:44:33,1434.4,,,1,"b""b' Ok"," thanks to @Psypher9 it should now be working in 106.5. I am not sure if the default proxy would be discovered on unsupported platforms though. Feel free to leave more feedback.'""",,,,,,,
RestSharp,1182,closed,closed,2018-10-07 15:00:51,556.3,2,6,2,,,,,,,,,
RestSharp,1182,closed,9,2018-10-03 05:44:33,451.67,,1,,"b""b' I am getting the same error with 106.5 as before", it was not fixed," it does not work with UWP apps and any version of Windows 10'""",,,,,,
RestSharp,1182,closed,10,2018-10-03 05:44:33,27.93,,1,,"b'b"" @czupet", I\'ll take a look at UWP and see why you would still be getting that exception, because I was trying to catch that specific exception and handle it. Just to clarify," is your stack trace the very same?""'",,,,,
RestSharp,1182,closed,11,2018-10-03 05:44:33,8.15,,1,,"b'b\' Looks the same  StackTrace = "" at (Uri destination)\\\\r\\\\n at (Uri& address", IWebProxy proxy)\\\\r\\\\n at (Uri address, IWebProxy proxy)\\\\r\\\\n at System....   at (Uri destination)  at (Uri& address, IWebProxy proxy)  at (Uri address, IWebProxy proxy)  at ()  at (String method, Uri url)  at (String method, Uri url)  at (String method, Action\'',
RestSharp,1182,closed,12,2018-10-03 05:44:33,553.58,,1,,"b""b' I remember now. PlatformUnsupportedException cannot be catched. It just bloody crashes. I will have to look at it and maybe revert to some previous code.'""",,,,,,,,
RestSharp,1182,closed,reopened,2018-10-08 08:22:11,1041.33,2,10,2,,,,,,,,,
RestSharp,1182,closed,13,2018-10-03 05:44:33,379.98,,1,,"b'b"" Since the exception is being thrown at the of   Could we make a compiler directive wrap around that line if the platform running RestSharp is  ",  ," or and if so just set the to  ? I\'m thinking that might help. I\'d need to test it on a few test apps though.""'",,,,,,
RestSharp,1182,closed,14,2018-10-03 05:44:33,28.32,1,,,"b""b' It was like this before"," for  . But then it started to work on some platform. This is just a big mess from .NET Core.'""",,,,,,,
RestSharp,1182,closed,15,2018-10-03 05:44:33,5.03,,1,,"b'b""   won\'t work since these are compiler directive", not run-time directives. However," we could put a condition on the call itself for Windows.""'",,,,,,
RestSharp,1182,closed,16,2018-10-03 05:44:33,41.6,,1,,"b""b' Try this one url '""",,,,,,,,
RestSharp,1182,closed,17,2018-10-03 05:44:33,20.52,,1,,"b""b' Operation is not supported on this platform.   at (Uri destination)  at (Uri& address", IWebProxy proxy)  at (Uri address, IWebProxy proxy)  at ()  at (String method, Uri url)  at (String method, Uri url)  at (String method," Action'""",,,
RestSharp,1182,closed,18,2018-10-03 05:44:33,19.4,,1,,"b""b' So it is not Windows then  '""",,,,,,,,
RestSharp,1182,closed,19,2018-10-03 05:44:33,5.42,,,1,"b'b"" Won\'t it be great if you @czupet just download the source code and do a reference to the dll", then play around with those compiler directives? I am sitting here with fever and headache and keep getting exceptions, that\'s not very helpful. I cannot test it, I have no Windows or UWP application. I will do one more version and then give up. I\'d really love if people that experience issues spend a little more time to help," like @Psypher9 did.""'",,,,
RestSharp,1182,closed,20,2018-10-03 05:44:33,2.17,,1,,"b""b' url  is my last attempt for today.'""",,,,,,,,
RestSharp,1182,closed,21,2018-10-03 05:44:33,175.02,1,,,"b'b"" Same error as before. Unfortunately I have no time until later this week to do any kind of troubleshooting.  I have never looked at the source code for the RestSharp so I don\'t even know how long it would take me to even figure out what\'s what.  And Microsoft will be pushing out new version of Windows 10 tomorrow. ""'",,,,,,,,
RestSharp,1182,closed,22,2018-10-03 05:44:33,31.02,,1,,"b""b' @czupet the lines you will want to focus on are [Lines 577586 of ]url  This is the only reference to which is where the exception in is originating.'""",,,,,,,,
RestSharp,1182,closed,23,2018-10-03 05:44:33,3.95,,1,,"b""b' That\\xe2\\x80\\x99s correct. There is only one call for that method and it has been taken out from the .NET Standard library in 106.5.2. I have no idea what the issue is.'""",,,,,,,,
RestSharp,1182,closed,24,2018-10-03 05:44:33,38.32,1,,,"b'b"" The time spent to discuss this issue and to try downloading new versions and post the exception exceeds the required debug time for the order of magnitude. @czupet you\'d need 20-30 minutes max to find out what is wrong there. I have a full-time job", I am writing a book, I will speak at a conference next month and I am sick. Definitely," I\'ve spent more time than I possibly could on this particular issue.""'",,,,,
RestSharp,1182,closed,25,2018-10-03 05:44:33,450.1,,1,,"b""b' if I run it in Visual Studio and RestSharp as a library I am getting  An error occurred while sending the request. The text associated with this error code could not be found.  A connection with the server could not be established   at (HttpRequestMessage request", CancellationToken cancel)  at (HttpRequestMessage request," CancellationToken cancellationToken)  But I have no idea what I am looking for.  I have no problem connecting to the server with Postman or previous version of Windows 10. '""",,,,,,
RestSharp,1182,closed,26,2018-10-03 05:44:33,1335.53,,1,,"b""b' After doing some more debugging I found this"," but still do not know how to fix this.  The error occurs in  at line 162. with the following exception:  An error occurred while sending the request. The text associated with this error code could not be found.  A connection with the server could not be established  InnerException = {: The text associated with this error code could not be found.  A connection with the server could not be established  Stack trace  at ()  at (HttpWebRequest request)'""",,,,,,,
RestSharp,1182,closed,27,2018-10-03 05:44:33,261.95,,1,,"b""b' You previously said that it was failing with Platform not supported exception and that was what we\\xe2\\x80\\x99ve been fixing?'""",,,,,,,,
RestSharp,1182,closed,28,2018-10-03 05:44:33,330.8,,1,,b'b\' That\\\'s the error I get when I add the RestSharp as a NuGet package," but when I add the RestSharp as a library I get the ""A connection with the server could not be established"" error.\''",,,,,,,
RestSharp,1182,closed,29,2018-10-03 05:44:33,47.6,,1,,"b""b' If I run the UWP app on Windows 10 Version 10.0.17134.345 the NuGet package anything over 106.3.1 fails with Platform not supported error.  But if I load the RestSharp as a library all of the versions work. But nothing works on Windows 10 Version 10.0.17763.55"," the NuGet package fails with Platform not supported and the library fails with Connection error.'""",,,,,,,
RestSharp,1182,closed,30,2018-10-03 05:44:33,279.3,,1,,"b'b"" So", this issue is not about .NET Core or .NET Standard. Visual Studio prefers adding a reference to the .NET Framework 4.5.2 version but the UWP interop or whatever that is doesn\'t have the proxy detection method. That is clearly a Microsoft issue for me. I don\'t know how it can be solved," to be honest.""'",,,,,,
RestSharp,1182,closed,closed,2018-10-14 18:15:32,593.35,5,24,3,,,,,,,,,
RestSharp,1182,closed,31,2018-10-03 05:44:33,168.85,,1,,"b""b' Fixed in 106.5.3'""",,,,,,,,
RestSharp,1182,closed,32,2018-10-03 05:44:33,201.7,1,,,"b""b' It works on Windows 10 Version 10.0.17134.345 UWP application"," but it still does not work on Windows 10 Version 10.0.17763.55  Getting the following error message.  An error occurred while sending the request. The text associated with this error code could not be found.  A connection with the server could not be established '""",,,,,,,
RestSharp,1182,closed,33,2018-10-03 05:44:33,722.2,,1,,"b""b' I tested it on the latest Windows version and UWP app and it works.'""",,,,,,,,
RestSharp,1182,closed,34,2018-10-03 05:44:33,734.58,,1,,"b'b"" @alexeyzimarev Which version of Windows 10 do you regard as the latest? 10.0.17763.55 is the October 2018 version of Windows 10"," but it\'s not rolled out to everyone yet (I\'m on 10.0.17134.345 April 2018 update).""'",,,,,,,
RestSharp,1182,closed,35,2018-10-03 05:44:33,774.38,,,1,"b""b' ![screenshot 2018-10-15 at 08 52 15]url  '""",,,,,,,,
RestSharp,1182,closed,36,2018-10-03 05:44:33,775.63,,1,,"b""b' The latest that is publicly available at the moment for the majority of users.  I tested without proxy and with a proxy. I have no issues getting to a service that is hosted publicly on the Internet.'""",,,,,,,,
RestSharp,1182,closed,37,2018-10-03 05:44:33,784.22,,1,,"b""b' This is my code url '""",,,,,,,,
RestSharp,1182,closed,38,2018-10-03 05:44:33,1114.93,,1,,"b'b"" The latest that is publicly available since October 9th (that\'s when Microsoft started pushing out the update) for all users is Version 10.0.17763.55 it\'s an official production release.  And that\'s the version RestSharp does not work with in UWP applications.""'",,,,,,,,
RestSharp,1182,closed,39,2018-10-03 05:44:33,96.02,,1,,"b'b"" The error on Windows 10 Version 10.0.17763.55 occurs only when I am on VPN", when I went into the office the error went away.  I\'ve tried the Microsoft VPN and the Cisco VPN and the results were the same. So I don\'t know if it\'s the VPN problem," Windows 10 problem or RestSharp problem.  But I can\'t use RestSharp until this gets resolved.  I have not tried the HttpClient() yet to see if I get the same results.""'",,,,,,
RestSharp,1182,closed,40,2018-10-03 05:44:33,577.28,,,1,b'b\' Same error with HttpClient on VPN and Windows 10 Version 10.0.17763.55," works fine on none VPN web service. HttpClient client = new HttpClient();     string path = """";     HttpResponseMessage response = await (path);     if ()     {       var res = await ();     }\''",,,,,,,
RestSharp,1182,closed,41,2018-10-03 05:44:33,585.33,,1,,"b""b' Yeah in that case"," this is definitely not a RestSharp issue.'""",,,,,,,
RestSharp,1182,closed,-,-,-,6,32,5,,,,,,,,,
RestSharp,1199,closed,opened,2018-10-16 21:35:37,,,,,,,,,,,,,
RestSharp,1199,closed,title,2018-10-16 21:35:37,00:00,,1,,"b""b' .AddJson Body does not properly handle already serialized strings with escape characters'""",,,,,,,,
RestSharp,1199,closed,body,2018-10-16 21:35:37,00:00,,1,,"b'b\' ## Expected Behavior Given a serialized string in the .AddJsonBody() with escape characters the string should be sent as is. ## Actual Behavior In the .AddJsonBody() method when sending over a string like \\\\""data\\\\"": [ \\\\n it is converted to  \\\\\\\\\\\\""data\\\\\\\\\\\\"":[\\\\\\\\\\\\n in the value of the parameter. This means that in the actual network request I\\\'m trying it\\\'s not sending json data but a string with escapes all over it.  ## Steps to Reproduce the Problem  1. Use .AddJsonBody on a request and give a serialized string with escape characters as the object. (Optional) use a network tracking tool to see the request that is sent  ## Workaround .AddParameter( """"", jsonString,  );  Achieves the same idea but works with a string.  ## Specifications  Version: 106.5.4 (this worked in 106.5.2)\'',,,,,,
RestSharp,1199,closed,1,2018-10-16 21:35:37,32.33,,1,,"b""b' AddJsonBody is meant to add an object that we serialise to json. It works as designed.'""",,,,,,,,
RestSharp,1199,closed,closed,2018-10-16 22:07:57,32.33,0,3,0,,,,,,,,,
RestSharp,1199,closed,reopened,2018-10-16 22:08:02,0.08,0,3,0,,,,,,,,,
RestSharp,1199,closed,2,2018-10-16 21:35:37,1.17,1,,,"b""b' But if it worked I will look at it. However", there were no changes in this method between 106.5.2 and 106.5.4," I doubt the observation.'""",,,,,,
RestSharp,1199,closed,3,2018-10-16 21:35:37,27.47,,1,,"b""b' This is related to url Reverting url  was the right choice.  Rather than trying to fix SimpleJson"," perhaps JsonSerializer should be detecting if the object is already json before handing off the object to SimpleJson for serialization.  '""",,,,,,,
