REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,closed,2015-03-03 01:28:03,1067.73,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,4,2015-03-02 07:40:19,48.4,,1,,"b""b' @binarykitchen @cjihrig We could make the introduction to url  clearer by mentioning that the return value of synchronous versions is  "," and that the way this API communicates errors is via exceptions that must be caught to be handled. What do you think?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,5,2015-03-02 07:40:19,266.42,,,1,"b""b' @misterdjules Perfect. But make sure to highlight it. @cjihrig How about adding a policy enforcing every developer to update the documentation whenever they modify the API?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,6,2015-03-02 07:40:19,37.38,,1,,"b""b' Ok"," reopening this issue and added the easy label so that someone can pick it up as a first contribution.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,7,2015-03-02 07:40:19,490.53,,1,,"b'b"" @binarykitchen such a policy exists. It probably always existed. Sometimes things just slip through the cracks. I\'m not trying to make any excuses for the docs though.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,reopened,2015-03-03 15:30:52,842.82,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,8,2015-03-02 07:40:19,641.47,,1,,"b'b"" I\'d like to take this if it\'s still up for grabs. It\'d be my first contribution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,9,2015-03-02 07:40:19,25.82,,,1,b'b\' @tyleranton That\\\'s great!  Please not however that I do not agree anymore with what I said [in my previous comment]url  :) Basically," I think that instead of mentioning in the introduction that ""all functions for which the returned value is not mentioned return undefined""", I think we sould mention the return value in each function\\\'s documentation section. The reason for that is that users can jump to specific functions in the documentation without reading the introduction (it\\\'s an API documentation, not a tutorial), and thus they would miss this information. So my suggestion would be, depending on the time you have, to either just fix the documentation for by adding that it returns undefined, or if you have more time to fix that for every synchronous function of the module that returns  . Does that make sense? @-coreteam What do you think? If you need help with any of this, I can help you in #libuv on Freenode (my nickname is jgi), or here on GitHub. Thank you!\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,10,2015-03-02 07:40:19,6.35,,,1,b'b\' @misterdjules I\\\'d be more than glad to update each function\\\'s doc. I\\\'m assuming the change needs to made in both the nodejs website AND the  in nodejs? As for verbiage," is ""Returns undefined."" sufficient? Thanks! \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,11,2015-03-02 07:40:19,30.18,,,1,b'b\' @tyleranton Excellent, thank you! The change actually needs to be made only in nodejs. For each new release, the [docs are generated from node\\\'s repository and deployed to the  website]url  To test your changes to the documentation," you can run and open  . ""Returns undefined."" is good"," but we will probably want to format ""undefined"" as code with  undefined .\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,12,2015-03-02 07:40:19,5.67,,,1,"b'b"" @misterdjules Great! I\'m already on it. This change needs to be made for every single synchronous form that doesn\'t already explicitly state what it returns"," correct?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,13,2015-03-02 07:40:19,53.38,,,1,"b'b"" @tyleranton Right", and in addition to that we would want to check in the code that these functions actually return  . That\'s not always obvious, especially if you\'re new to the code base, but I can help you with that too. Another thing I forgot to mention is that we\'ll want to make these changes to the v0.10 branch first, and then when it\'s done we\'ll merge these changes to v0.12 and master. So make sure you checkout the v0.10 branch before making the changes. I won\'t be online tonight," but I\'ll be online tomorrow and Sunday so I\'ll be able to help you with this over the week-end if you\'d like. Thanks again!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,14,2015-03-02 07:40:19,9.42,,,1,"b'b"" @misterdjules Great"," thanks! I\'ve made the changes and tested them in markdown preview and the generated site. I\'ll start checking the changes against the code and let you know if I get stuck tomorrow. Excited to make my first contribution!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,15,2015-03-02 07:40:19,828.45,,1,,"b""b' @misterdjules In a few instances", the async and sync functions are grouped together with a single description, like so: ### (path, atime, mtime, callback) ### (path, atime, mtime) Change file timestamps of the file referenced by the supplied path. Should this be changed to: ### (path, atime, mtime, callback) Change file timestamps of the file referenced by the supplied path. ### (path, atime," mtime) Synchronous version of  . Returns  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,16,2015-03-02 07:40:19,499.6,,1,,"b""b' @tyleranton Yes"," I think it should be changed like you did.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,17,2015-03-02 07:40:19,6.22,,,1,"b'b"" @misterdjules Great", I\'ve made the changes. I\'ve compared it to the code, and it all seems correct to me, but it may be a safe bet to double check behind me. I\'m going to go ahead and double check all of my changes again and with your go ahead," I\'ll commit and make a PR. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,18,2015-03-02 07:40:19,920.55,,1,,"b'b"" @misterdjules Pushed the changes to my branch. I\'m ready to make a pull request.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,19,2015-03-02 07:40:19,401.12,,,1,"b""b' @tyleranton Your changes look good", but it seems that they include content from the v0.12 branch. Is it possible that you had the v0.12 branch loaded in your editor," then checked out the v0.10 branch and saved the file from v0.12 that was loaded in memory in your local v0.10 branch?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,20,2015-03-02 07:40:19,3.6,1,,,"b'b"" @misterdjules Ah"," that\'s probably what happened. I\'ve copied the one from v0.10 and made the changes again. Do I need to provide a different commit message?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,21,2015-03-02 07:40:19,24.72,,1,,"b""b' @tyleranton The commit message looked good :+1: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,22,2015-03-02 07:40:19,4.07,,,1,"b""b' @misterdjules Great"," pushed the changes. Ready to make a PR.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,23,2015-03-02 07:40:19,10.7,,,1,"b'b"" @tyleranton Great! Before creating the pull request"," you will need to squash the two commits that are in your branch into one commit with  . Then create the pull request against the v0.10 branch in  and I\'ll review it.  If you need help with any of this I\'m currently in #libuv on Freenode as jgi.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,24,2015-03-02 07:40:19,1336.13,,,1,"b""b' Fixed by 51fe319", thank you @binarykitchen," @tyleranton and @cjihrig!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,closed,2015-03-10 23:38:13,487.35,2,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9313,closed,-,-,-,2,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,opened,2015-03-02 09:44:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,title,2015-03-02 09:44:12,00:00,,1,,"b""b' Native addons are compiled with asserts enabled in release mode'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,body,2015-03-02 09:44:12,00:00,,1,,"b""b' I noticed that native addons have always asserts enabled in release mode"," at least on windows. Is this intended?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,1,2015-03-02 09:44:12,589.57,,1,,"b""b' I think so. Assertions in core", afaik," are kept in to catch bugs.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,closed,2016-02-13 19:33:47,589.58,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,2,2015-03-02 09:44:12,128.77,,1,,"b'b\' Can it be at least stated somewhere that you have to define NDEBUG yourself to make release builds? I really thought that builds in ""Release"" directory should have asserts disabled.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,reopened,2016-02-13 21:57:55,144.13,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,3,2015-03-02 09:44:12,16.42,,1,,"b""b' @kobalicek are you talking about using in a C++ addon or the ones in core? (also maybe see [here]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,4,2015-03-02 09:44:12,18.87,,1,,b'b\' This is only related to native addons, not node itself. When I build my addon it has asserts enabled," I mean plain ""C"" is enabled", which slow downs everything, not just the binding glue.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,5,2015-03-02 09:44:12,19.97,,1,,"b""b' I think this is still relevant to the latest node"," should I open a new issue at instead?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,6,2015-03-02 09:44:12,37.32,,1,,"b'b"" I see. Yeah", that\'d be best this is just an issue archive now where issues go to die. Please link to this one though," then I\'ll close this once the new issue is open.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9314,open,-,-,-,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,opened,2015-03-04 11:28:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,title,2015-03-04 11:28:31,00:00,,1,,"b""b' Segfault on FreeBSD'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,body,2015-03-04 11:28:31,00:00,,,1,"b'b"" I\'m running this simple source: It works fine until I hit Ctrl+C: it segfaults. Here\'s the backtrace: I\'m running FreeBSD 10.1-RELEASE with node installed from the ports. If I run a script that contains only a it doesn\'t crash when it exits.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,1,2015-03-04 11:28:31,3.3,,1,,"b""b'   returns  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,2,2015-03-04 11:28:31,398.27,,,1,"b""b' Have a same problem on FreeBSD 10.1-RELEASE-p5 with nodejs 0.12.0. On Ubuntu 14.04 (3.13.0-45-generic) the same code works fine.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,3,2015-03-04 11:28:31,236.62,,1,,"b'b"" I haven\'t had time to "," but adding it to 0.12.1 to make sure we take care of it asap.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,4,2015-03-04 11:28:31,82.1,,,1,"b""b' @tjfontaine Assigning to you as discussed during the core team meeting. Please assign to @trevnorris when he can use a FreeBSD 10.1 VM somewhere. Thank you!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,5,2015-03-04 11:28:31,1188.15,,1,,"b'b"" Was finally able to reproduce. Though I\'m not sure this is a Node thing. Might be a libuv problem?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,6,2015-03-04 11:28:31,70.27,,1,,"b'b"" Here\'s a simplified test: Still narrowing down why this is happening.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,7,2015-03-04 11:28:31,101.77,,1,,"b'b"" I\'ve confirmed this is also an issue in . Still investigating why this could possibly happen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,8,2015-03-04 11:28:31,11.27,,1,,"b""b' More stack trace info using latest libuv:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,9,2015-03-04 11:28:31,5.23,,1,,"b'b"" I\'m going to need more help to continue with this issue. /cc @-coreteam ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,10,2015-03-04 11:28:31,16.5,,1,,"b""b' Oh yeah"," I seen it once. Looking...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,11,2015-03-04 11:28:31,35.33,,1,,"b'b"" The problem disappears if I\'ll remove SA_RESETHAND... Looking further""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,12,2015-03-04 11:28:31,145.32,1,,,"b""b' Looks like is messed up somewhere...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,13,2015-03-04 11:28:31,6.2,,1,,"b""b' Ha", I think it is a bug in  : When compiled without this program works," when compiled with it crashes.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,14,2015-03-04 11:28:31,0.58,,1,,"b""b' It seems that the problem happens somewhere in which is supposed to wrap the normal handler"," looking into it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,15,2015-03-04 11:28:31,167.12,,1,,"b""b' Just a short follow-up", the stack is in fact: Took me awhile to disassemble and find proper chunks," the link for the crash line is: url  It seems that is called with following args:  . is what causing the crash. Looking more into it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,16,2015-03-04 11:28:31,3.27,1,,,"b""b' It is odd"," because proxies to the libc with a following struct: 0x44 flags are = SA_SIGINFO | SA_RESETHAND Going to try passing this without linking to libthr.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,17,2015-03-04 11:28:31,2.48,,1,,"b""b' Looks like a kernel bug to me: Is producing: /me is looking deeply into the kernel code now.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,18,2015-03-04 11:28:31,1.13,,1,,"b""b' It looks like it is using: For the handler.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,19,2015-03-04 11:28:31,4.25,,1,,"b""b' Looks like a combination of and makes kernel skip the  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,20,2015-03-04 11:28:31,4.6,,1,,"b""b' Related FreeBSD discussion: url  . Looks like a kernel bug for me.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,21,2015-03-04 11:28:31,5.62,,1,,"b""b' And the relevant '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,22,2015-03-04 11:28:31,0.08,,1,,"b""b' And  for sure too :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,23,2015-03-04 11:28:31,9.27,,1,,"b""b' Should be fixed by url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,9326,closed,24,2015-03-04 11:28:31,964.42,,1,,"b""b' The fix was landed in  url  "," please consider backporting.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
