REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,
devise,4563,closed,closed,2017-06-19 17:21:42,963.72,0,2,1,,,,,,,,,,,,,,,,,,,,,,
devise,4563,closed,2,2017-06-19 01:17:59,38.87,,1,,"b""b' I understand. But the #index is getting loaded when I trace the steps usingpry debugger. On Monday", June 19,2017," Rafael Fran\\xc3\\xa7a  wrote:>'""",,,,,,,,,,,,,,,,,,
devise,4563,closed,reopened,2017-06-19 18:20:12,58.5,0,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,4563,closed,3,2017-06-19 01:17:59,20.0,,1,,"b""b' Is your application overriding the devise controller somehow?  Can you please provide a sample application that reproduces the error?'""",,,,,,,,,,,,,,,,,,,,,
devise,4563,closed,4,2017-06-19 01:17:59,120.53,,,1,"b'b""   shouldn\'t have an action. If you\'re getting an error about this"," please open an issue so we can discuss what\'s happening.  Thanks.""'",,,,,,,,,,,,,,,,,,,,
devise,4563,closed,closed,2018-02-09 20:21:06,120.9,0,4,2,,,,,,,,,,,,,,,,,,,,,,
devise,4563,closed,-,-,-,0,4,2,,,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,opened,2017-10-23 09:41:49,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,title,2017-10-23 09:41:49,00:00,,1,,"b""b' Include Turbolinks if it is installed'""",,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,body,2017-10-23 09:41:49,00:00,,1,,"b'b"" Turbolinks is overwriting the redirect_to method of ActionController::Redirecting.  Devise only includes ActionController::Redirecting  So", if turbolinks is installed," it doesn\'t work will with devise.  This should fix it.""'",,,,,,,,,,,,,,,,,,,
devise,4678,closed,1,2017-10-23 09:41:49,484.93,,,1,"b""b' The failure app should not know about turbolinks. I know it will redirect without turbolinks in the case the authentication fails"," but devise should not know anything about turbolinks and fully rendering a failure page is not a performance problem to justify this coupling. Thank you for the pull request.'""",,,,,,,,,,,,,,,,,,,,
devise,4678,closed,closed,2017-10-23 17:46:45,484.93,0,2,1,,,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,2,2017-10-23 09:41:49,829.23,,1,,"b'b"" @rafaelfranca it\'s not a performance issue", no. But using Turbolinks with the wrappers for Android and iOS requires Turbolinks redirects. The Webview doesn\'t follow normal redirects. But I understand you don\'t want to include this. For anyone stumbling opon this issue," put this in your devise config: ""'",,,,,,,,,,,,,,,,,,,
devise,4678,closed,reopened,2017-10-24 15:53:39,1326.9,0,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,3,2017-10-23 09:41:49,500.57,,1,,"b""b' I see. We could take a different approach. Instead of adding that in the controller we could allow people to extend the devise failure app without monkey patching. Something like:   in the controller and   in the application initializer.  But I guess this case is too common to justify we doing that part in the devise engine if is defined.'""",,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,4,2017-10-23 09:41:49,615.38,,,1,"b'b"" I agree we can provide a lazy load hook. And it seems it shouldn\'t be much hard to do it. If I understood it right", we just need to add to the end of the [failure app]url  class.  @wnm If you\'re willing to change this implementation to use a lazy load hook," we\'d happily accept the pull request. Otherwise we can implement it in another one.  Some related resources:  url  url ""'",,,,,,,,,,,,,,,,,,,
devise,4678,closed,5,2017-10-23 09:41:49,660.48,,1,,"b""b' @tegon I updated the pull request:  Added to the end of failure app class. Included config to load Turbolinks::Controller in devise initilizer template (but commented out)  Hope I understood everything correctly?'""",,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,6,2017-10-23 09:41:49,259.88,,,1,"b'b"" @wnm Thanks! I think that\'s basically it. I just think we should have a test for this. One way we can test it is to create a simple module with a method and include it in the failure app using this hook", then we can check if the failure app responds to that method. If you need help with this test," let me know.""'",,,,,,,,,,,,,,,,,,,
devise,4678,closed,7,2017-10-23 09:41:49,1262.7,,1,,"b""b' @tegon not sure if the tests are in the right place. let me know if they are not...'""",,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,8,2017-10-23 09:41:49,237.72,,,1,"b""b' @wnm Looks good"," thanks again!'""",,,,,,,,,,,,,,,,,,,,
devise,4678,closed,closed,2018-03-29 18:32:47,159.13,0,6,4,,,,,,,,,,,,,,,,,,,,,,
devise,4678,closed,-,-,-,0,6,4,,,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,opened,2018-03-24 09:51:33,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,title,2018-03-24 09:51:33,00:00,,1,,"b""b' Missing template  for haml ext'""",,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,body,2018-03-24 09:51:33,00:00,,1,,"b""b' ruby 2.4.1 devise 4.4.3 rails 5.1.5 In  I have  but get above  all variants of adding custom layout but error the same.'""",,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,1,2018-03-24 09:51:33,35.9,,1,,"b""b' you need to manually install it. by typing in the command"," rails g isntall devise::views. did you do?'""",,,,,,,,,,,,,,,,,,,,
devise,4814,closed,2,2018-03-24 09:51:33,17.53,,1,,"b'b"" @ahujasushant sure I did", but this generator doesn\'t create layout. Also it works if I use pure html or erb extensions but not haml. Moreover," when I use any haml for devise views it loads default views but when I change extension(e.g. erb) it loads my custom views.""'",,,,,,,,,,,,,,,,,,,
devise,4814,closed,closed,2018-03-24 14:10:34,259.02,0,4,0,,,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,reopened,2018-03-24 14:10:39,0.08,0,4,0,,,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,3,2018-03-24 09:51:33,206.15,1,,,"b'b"" damn"," I forgot that haml isn\'t native rails ext. Sorry)""'",,,,,,,,,,,,,,,,,,,,
devise,4814,closed,closed,2018-03-24 14:11:08,0.48,1,4,0,,,,,,,,,,,,,,,,,,,,,,
devise,4814,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,
devise,4842,open,opened,2018-04-15 19:26:21,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4842,open,title,2018-04-15 19:26:21,00:00,,1,,"b""b' Unable to use custom views for emails'""",,,,,,,,,,,,,,,,,,,,,
devise,4842,open,body,2018-04-15 19:26:21,00:00,,,1,"b'b"" ## Environment  Ruby 2.5 Rails 5.2 Devise 4.4.3  ## Current behavior  For some reason", we\'re having a complete custom path for views  We have to define a custom path for the mailers views. The mailer custom path is being ignored with the following, seem that has no effects :   The above is using the expected layout, but for the views, nothing to do," it picks the default devise views (fallbacking to the ones stored in the gem if i\'m not wrong)  The custom mailer is correctly defined in ## Expected behavior  Being able to use custom mailer views based [on the tutorial in the wiki]url ## current solution  Ended up with the following workaround :  [(from here)]url Is the above code  ? Did I miss something from the doc ? ""'",,,,,,,,,,,,,,,,
devise,4842,open,1,2018-04-15 19:26:21,132.58,,,1,"b""b' Hello @benbonnet"," thanks for your report. Can you provide us a sample application that reproduces the issue in isolation? You can also use our [bug report template]url  That would help us find the issue.  Thank you!'""",,,,,,,,,,,,,,,,,,,,
devise,4842,open,2,2018-04-15 19:26:21,43.27,,1,,"b""b' @tegon hello", been able to extract the minimal working setup that exposes what i tried to describe; here : url all in all it kinda work," but feels like there might be a way to do it cleanly  thx alot for your insight'""",,,,,,,,,,,,,,,,,,,
devise,4842,open,3,2018-04-15 19:26:21,861.2,,,1,"b""b' Same here (rails 4.2)"," thank you for your headers_for-workaround @benbonnet  !'""",,,,,,,,,,,,,,,,,,,,
devise,4842,open,4,2018-04-15 19:26:21,232.68,,1,,"b""b' @tegon is that an acceptable setup ?'""",,,,,,,,,,,,,,,,,,,,,
devise,4842,open,5,2018-04-15 19:26:21,191.23,1,,,"b'b"" @benbonnet I haven\'t got the change to look at it yet"," sorry. I\'ll do it when I have some time.""'",,,,,,,,,,,,,,,,,,,,
devise,4842,open,6,2018-04-15 19:26:21,114.22,,,1,"b""b' I experienced the same problem. By debbugging I discovered that internally there is a method that apply default values", including the default path for views," even if something different is specified! Hope that helps! Please solve...'""",,,,,,,,,,,,,,,,,,,
devise,4842,open,7,2018-04-15 19:26:21,8.07,,1,,"b'b"" @benbonnet I\'ve made some tests with your app and discovered that has no effect here because we\'re explicit [sending this value]url  inside  "," so I think your approach is ok \\xf0\\x9f\\x91\\x8d ""'",,,,,,,,,,,,,,,,,,,,
devise,4842,open,closed,2018-08-01 21:49:36,143.25,1,4,4,,,,,,,,,,,,,,,,,,,,,,
devise,4842,open,8,2018-04-15 19:26:21,1319.23,,1,,"b'b"" Why did you close this issue? Someone just found a workaround but the DOC is still out of date and wrong. Even though"," I don\'t think the workaround is the  approach.""'",,,,,,,,,,,,,,,,,,,,
devise,4842,open,9,2018-04-15 19:26:21,752.28,1,,,"b""b'   has no effect is a strange thing"," which means custom_path is a useless setting. Should this be considered a bug?'""",,,,,,,,,,,,,,,,,,,,
devise,4842,open,10,2018-04-15 19:26:21,590.4,,1,,"b""b' It is a bug", but seems like that unless the bug affects many people," no one cares.'""",,,,,,,,,,,,,,,,,,,
devise,4842,open,11,2018-04-15 19:26:21,41.25,1,,,"b'b"" @marcosanfilippo When that happens", please open another issue. When you comment on closed issues is very hard for us to keep track of it. It\'s not that nobody cares, it\'s just that it\'s hard enough to reply to all notifications in the open issues that some of the closed ones pass by (I\'m not saying that as an excuse, it\'s just that it works better to open new ones).  Now, I don\'t know exactly how this could be solved," so I\'m open to suggestions.""'",,,,,,,,,,,,,,,,
devise,4842,open,reopened,2018-10-08 18:52:46,1263.17,3,6,4,,,,,,,,,,,,,,,,,,,,,,
devise,4842,open,12,2018-04-15 19:26:21,585.02,,1,,"b""b' @benbonnet @tegon @themilkman @marcosanfilippo @alanyeh20001 please have a look on this url '""",,,,,,,,,,,,,,,,,,,,,
devise,4842,open,13,2018-04-15 19:26:21,459.58,,1,,"b'b"" I\'ve the same problem.  I just run only.  Custom mailer views is rendered correctly.  But they not render  after convert from ERB to HAML.  ### Environment  Ruby 2.6.3 Rails 5.2.3 Devise 4.6.2 ""'",,,,,,,,,,,,,,,,,,,,,
devise,4842,open,-,-,-,3,8,4,,,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,opened,2018-04-23 20:44:07,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,title,2018-04-23 20:44:07,00:00,,1,,"b""b' Support for GDPR'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,body,2018-04-23 20:44:07,00:00,,1,,"b""b' Do you have any plans to support GDPR? or how we can support that using the current setup'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,1,2018-04-23 20:44:07,683.38,,,1,"b'b"" I\'ve been wondering about this too. An option to opt out the fields that are personal data when installing devise would be nice. i.e: would  remove the IP address field in the migration and the ones used to track the signin ?""'",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,2,2018-04-23 20:44:07,1249.45,,1,,"b""b' Devise is a generic authentication solution and has no plan or need to change to conform specific legislations of . That is under the responsibilities of the applications since it is their that have the context about which information is being stored.'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,closed,2018-04-25 04:56:57,492.83,0,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,3,2018-04-23 20:44:07,217.27,1,,,b'b\' GDPR is not a specific legislation of one or few . It concerns you as soon as you have users that are citizens of an European country (there are around 353 million internet users in Europe).  Even if you are in the US and have a little app, with one EU user, you are concerned by GDPR.  GDPR is complicated to understand, even more for junior  that build their first app. It would be a shame to have legal issues just because you left something like the  of the user IP address in your app when installing devise.  Actually, I think we should build and have **privacy-by-default** tools, in order to build and have **privacy-by-default** apps.  Why not remove those sensitive fields (IP address, signin count ?) in the default devise generator (unlike what I said previously) ? If someone really needs them," they can add them via some option.  We can\\\'t just say ""Oh", there\\\'s some new law that concerns everyone," it is very complicated and will change the way you develop applications. But we won\\\'t help you with that.""\''",,,,,,,,,,,,
devise,4849,closed,4,2018-04-23 20:44:07,723.6,,,1,"b'b""  I think that is a good compromise. If you want to do it please open a PR"," but I don\'t think we should include an option and implement code specifically for gdpr.""'",,,,,,,,,,,,,,,,,,,,
devise,4849,closed,5,2018-04-23 20:44:07,1358.63,,1,,"b""b' It is important to include that in the future release and this should be soon. All service providers around the world started to align with GDPR. As @fakenine mentioned it is not like any specific legislation for a specific country.  I hope if you can reconsider this again.'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,6,2018-04-23 20:44:07,1376.37,,1,,"b'b"" I just did in the comment above and I\'m asking for help to implement. Just to be clear"," can someone send a PR with the required changes? We will make it the new default.""'",,,,,,,,,,,,,,,,,,,,
devise,4849,closed,reopened,2018-04-30 18:12:49,795.87,1,5,2,,,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,7,2018-04-23 20:44:07,19.58,,,1,"b""b' @rafaelfranca Thank you! I will look into this this week.'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,8,2018-04-23 20:44:07,180.77,,1,,"b""b' @fakenine Would this also require encrypting the email address?'""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,9,2018-04-23 20:44:07,6.33,,1,,"b'b"" Yes", and also hiding all personal data from logs and sessions, also a way to anonymize the user if the data is backed up. for example, if you take a backup from production to staging or development environment the users\' data should be anonymized hashed for example.  Also, a method to export all data related to the user," and delete all users records as well""'",,,,,,,,,,,,,,,,
devise,4849,closed,10,2018-04-23 20:44:07,17.37,,1,,"b'b"" I think it should be done step by step", at least removing the IP address first as it is considered as  data, stored by default but not used by everyone.  I don\'t think Devise should encrypt the email by default. It could affect performance on most apps as you would need to decrypt the email field each time you need to read it (like in a User Profile page, or an Admin Dashboard listing users for instance). What do you think? I think we are out of the scope of devise for this. Rails already has a way to do that via and you can add as many fields as you want (password is present by default).  Same thing for the export. Devise does not handle  data from the users table. This should be implemented by the app developer on their platform," regarding what they use to  (like a CSV export via ActiveAdmin for instance).""'",,,,,,,,,,,,,,,,,
devise,4849,closed,11,2018-04-23 20:44:07,5.13,,,1,"b""b' @fakenine I agree", part of this is out of device scope, but I think encrypting the email will be good to have at data model level but it can be default decrypted at views level. Also," this can be optional so if it affects the performance you can disable it.'""",,,,,,,,,,,,,,,,,,
devise,4849,closed,12,2018-04-23 20:44:07,8.7,1,,,"b""b' I think it is important to keep IP address for detecting the malicious attacks"," and it can be used in other features.'""",,,,,,,,,,,,,,,,,,,,
devise,4849,closed,13,2018-04-23 20:44:07,15.25,,1,,"b'b""  I understand. What I meant was to remove the option from the default generator. That\'s the option that allows the app developer to track different things from the user (like sign in IP). I will submit a PR for this.""'",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,14,2018-04-23 20:44:07,80.52,,1,,"b'b"" For the IP address"," can\'t you anonymize the ip instead? Zero the last octet of ipv4 and keep the first half of ipv6 address?""'",,,,,,,,,,,,,,,,,,,,
devise,4849,closed,15,2018-04-23 20:44:07,843.3,,1,,"b""b' Closed via #4857 '""",,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,closed,2018-06-11 13:49:46,1176.95,2,11,4,,,,,,,,,,,,,,,,,,,,,,
devise,4849,closed,-,-,-,2,11,4,,,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,opened,2018-06-05 09:12:04,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,title,2018-06-05 09:12:04,00:00,1,,,"b""b'  Rails (6.0.0.0.alpha): Devise(4.4.3) Error: undefined local variable or method '""",,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,body,2018-06-05 09:12:04,00:00,,1,,"b'b"" ## Environment  Ruby **[2.4.1]** Rails **[6.0.0.alpha]** Devise **[4.4.3]**  ## Current behavior  When I Upgraded application from rails 5.2 to 6.0.0.alpha", application starts getting crash showing error on sign_in page.  ## Expected behavior  Devise wouldn\'t crash," It should work with rails 6.0.0.alpha""'",,,,,,,,,,,,,,,,,,,
devise,4888,closed,1,2018-06-05 09:12:04,613.68,,1,,"b'b\' I think that ""responders"" does not support Rails 6.0.x yet.  If you take a look at you will see the following lines:   So"," responders gem requires ""railties = 6.0.x\''",,,,,,,,,,,,,,,,,,,,
devise,4888,closed,2,2018-06-05 09:12:04,221.88,,1,,"b""b' Rails 6 is really early in development and devise or responders have no plan to support a version of rails that early. We will fix those issue before the 6.0.0.beta release.'""",,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,closed,2018-06-08 23:07:38,835.57,1,3,0,,,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,3,2018-06-05 09:12:04,561.13,,,1,"b""b' I am on current master and still having the same issue will it be fixed within January 15: Beta 1 as mentioned in url Thanks.'""",,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,reopened,2019-01-03 20:32:08,1284.5,1,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,4,2018-06-05 09:12:04,1086.48,,1,,"b'b"" gem \'responders\'"," github: \'\' ""'",,,,,,,,,,,,,,,,,,,,
devise,4888,closed,5,2018-06-05 09:12:04,750.42,,1,,"b""b' Same problem with rails 6.0.0.beta1'""",,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,6,2018-06-05 09:12:04,53.98,,1,,"b'b"" Like @nikolaokonesh pointed out above"," it\'s a matter of updating the dependency. I\'m going to work on this and send a pull request.""'",,,,,,,,,,,,,,,,,,,,
devise,4888,closed,7,2018-06-05 09:12:04,63.88,,1,,"b""b' It works now with  .  I think a for existing applications might do it.'""",,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,closed,2019-01-21 17:03:32,1231.4,1,7,1,,,,,,,,,,,,,,,,,,,,,,
devise,4888,closed,-,-,-,1,7,1,,,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,opened,2018-08-25 19:20:55,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,title,2018-08-25 19:20:55,00:00,,,1,"b""b' Model with optimistic locking (lock_version) and trackable devise module'""",,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,body,2018-08-25 19:20:55,00:00,1,,,"b'b"" ## Environment  Ruby **2.3.3** Rails **4.2.10** Devise **3.5.0**  ## Current behavior  My model has optimistic locking switched on using Rails\' column in the database. I also have module switched on for this model.  When admins login to the application"," we trigger a number of ajax requests to the server and some of them fail randomly with error. We also use the helper in the file. Previously I have tried to use in the controllers as a prepended filter to avoid doing tracking on certain requests but the exception pesists.  The stacktraces indicate that the exception happens before the code hits the controller i.e. **during request routing** due to the use of helper. This happens randomly due to race conditions depending on  the requests for the same admin reach the server. Because the model has two requests at the same time will be unable to update the object at the same time. ## Expected behavior  should recover gracefully from the error by either retrying or ignoring. ""'",,,,,,,,,,,,,,,,,,,,
devise,4930,closed,1,2018-08-25 19:20:55,8.85,1,,,"b'b"" Hi @asanghi", I\'m not sure devise should handle this. Locking strategy is very application-specific," and it seems strange that you\'re hitting trackable simultaneously multiple times for the same  . Would you mind to explain why this is happening?""'",,,,,,,,,,,,,,,,,,,
devise,4930,closed,2,2018-08-25 19:20:55,428.03,,,1,"b""b' @tegon The UI fires multiple AJAX requests which hit the application at the same time.  The requests hit the routing helper and because Admin model is  ", multiple requests cause a race condition. This wouldnt be a problem unless your model also has optimistic locking turned on.  To answer your original question," it is because we have ajax requests originating from our dashboard.'""",,,,,,,,,,,,,,,,,,,
devise,4930,closed,3,2018-08-25 19:20:55,921.05,1,,,"b'b"" @asanghi I see"," then this looks like something very specific from your application. Something that would probably fix it is to first authenticate the user and only fire the dashboard requests after the user is authenticated. I don\'t think we should handle locking in Devise because it would be hard to cover the possible cases since the business rules changes from company to company.""'",,,,,,,,,,,,,,,,,,,,
devise,4930,closed,4,2018-08-25 19:20:55,442.85,,1,,"b""b' Im not sure this an application level issue. Use the three common idioms and there will be a very high chance of getting these errors.  Use lock_version"," trackable and authenticate helper in the routes and this exception will block some valid requests.  This is what we did in our model to get around the failed requests due to the devise issue. For future reference of those who come seeking.'""",,,,,,,,,,,,,,,,,,,,
devise,4930,closed,closed,2018-10-05 01:22:36,361.68,3,1,2,,,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,reopened,2018-10-05 01:22:45,0.15,3,1,2,,,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,5,2018-08-25 19:20:55,8.53,,1,,"b""b' #4584 and this ticket have mixed similar concerns.'""",,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,6,2018-08-25 19:20:55,769.02,,,1,"b'b"" Hm", got it. I thought that you were sending requests to authenticate explicitly," but if it\'s because of what was mentioned in #4584 then I guess the best approach is to change that behavior. That way we won\'t call every time and therefore you won\'t have lock issues. I\'m going to close this in favor of #4584 then. Thanks!""'",,,,,,,,,,,,,,,,,,,
devise,4930,closed,closed,2018-10-05 14:19:15,776.5,3,2,3,,,,,,,,,,,,,,,,,,,,,,
devise,4930,closed,-,-,-,3,2,3,,,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,opened,2018-12-19 11:07:34,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,title,2018-12-19 11:07:34,00:00,,1,,"b""b' When make redirect in regstertion controller not working '""",,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,body,2018-12-19 11:07:34,00:00,,1,,"b""b' i try to use  and use  both not working  I want to make redirect when user make an account redirect to a verification page how to make a redirect in controller devise '""",,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,1,2018-12-19 11:07:34,38.13,,,1,"b""b' Please use StackOverflow for "," where a wider community will be able to help you. We reserve the issues tracker for issues only. Thank you!'""",,,,,,,,,,,,,,,,,,,,
devise,4990,closed,closed,2018-12-19 11:45:42,38.13,0,2,1,,,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,2,2018-12-19 11:07:34,6.77,,,1,"b'b"" @tegon  but that issue ! not  say how to do it it\'s not working !!!!  as that issue !""'",,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,3,2018-12-19 11:07:34,30.22,,1,,"b'b"" Ok", it looked like you\'re asking for help on how to do it.  Either way it\'s not clear what the issue is or how you\'re calling that method (which  versions you\'re using, if you\'re overhang a Devise controller and so on). I\'m reopening the issue but you have to provide us more information on how to reproduce the issue," or a sample application so that we can understand better what\'s happening.""'",,,,,,,,,,,,,,,,,,
devise,4990,closed,reopened,2018-12-19 12:22:41,36.98,0,3,2,,,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,4,2018-12-19 11:07:34,8.98,1,,,b'b\' Ok ,  in  when put  I see error  Render  redirect were called multiple times in this action. Please note that you may only call render OR redirect, and at most once per action. Also note that neither redirect nor render terminate execution of the action, so if you want to exit an action after redirecting," you need to do something like ""redirect_to(...) and return"".  and I use return in my code and when making my code I\\\'ve same issue have same message error host here == user \''",,,,,,,,,,,,,,,,,
devise,4990,closed,5,2018-12-19 11:07:34,13.85,,1,,"b'b"" So", to be clear, you want to redirect to after a signup, right? If that\'s the case you have to override the method: You get the error because you\'re calling inside the action," and there\'s [already a redirect there]url ""'",,,,,,,,,,,,,,,,,
devise,4990,closed,6,2018-12-19 11:07:34,6.85,,,1,"b""b' Thanks :) '""",,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,closed,2018-12-19 12:52:22,29.68,1,4,3,,,,,,,,,,,,,,,,,,,,,,
devise,4990,closed,-,-,-,1,4,3,,,,,,,,,,,,,,,,,,,,,,
devise,5019,open,opened,2019-02-04 22:24:32,,,,,,,,,,,,,,,,,,,,,,,,,,
devise,5019,open,title,2019-02-04 22:24:32,00:00,,1,,"b""b' Authentication in routes breaks URL helpers'""",,,,,,,,,,,,,,,,,,,,,
devise,5019,open,body,2019-02-04 22:24:32,00:00,,1,,"b""b' ## Environment  Ruby 2.5.1 Rails 5.2.2 Devise 4.5.0  ## Current behavior  In my  ", I have a snippet that looks like this: In a test, I have a snippet that looks like this:  However, the two print statements gives an output like this:  If I remove the line in  , I get the expected output.  ## Expected behavior  I expect the path to never change," i.e. output should look like this:  '""",,,,,,,,,,,,,,,,
devise,5019,open,1,2019-02-04 22:24:32,80.22,,1,,"b'b"" I\'ve [created a project to demo this]url  The test that demonstrates this can be found [here]url  ""'",,,,,,,,,,,,,,,,,,,,,
devise,5019,open,2,2019-02-04 22:24:32,982.83,,,1,"b'b"" Hi @peterzhu2118"," thanks for the issue report.  It\'s not a Devise issue because Rails builds this path internally. I found this issue url that should address it.  Thanks.""'",,,,,,,,,,,,,,,,,,,,
devise,5019,open,closed,2019-02-13 16:07:36,1063.07,0,3,1,,,,,,,,,,,,,,,,,,,,,,
devise,5019,open,3,2019-02-04 22:24:32,14.65,,1,,"b'b"" Looking again to the issue that I\'ve mentioned", I\'m not sure if solving that issue will fix this one. Digging a little into the Rails code, we can see [where it happens]url   Basically, when there is a within options, the  path will be concatenated with [the string \'Sidekiq\' here]url  I don\'t know whether if it\'s working as intended or not," but it\'s definitely a Rails issue.""'",,,,,,,,,,,,,,,,
devise,5019,open,4,2019-02-04 22:24:32,10.55,,,1,"b'b"" Hey @feliperenan",  Thanks for looking into this! Since this isn\'t a devise issue and since that issue you referenced in Rails doesn\'t fix this issue," should I raise this issue to the Rails repo?""'",,,,,,,,,,,,,,,,,,,
devise,5019,open,5,2019-02-04 22:24:32,15.35,,1,,"b""b' I think so. I just recommend you search for a similar issue before"," maybe someone else has already faced this issue in the past.'""",,,,,,,,,,,,,,,,,,,,
devise,5019,open,6,2019-02-04 22:24:32,52.18,,1,,"b'b"" @feliperenan I dug a little deeper into this"," it seems the problem is devise\'s method in the routes. The problem disappears if I change: in to: So I wonder if something is up with the [Devise constraints]url ""'",,,,,,,,,,,,,,,,,,,,
devise,5019,open,7,2019-02-04 22:24:32,113.33,,,1,"b'b"" @peterzhu2118 thanks for pointing this out. I will reopen this issue then since in fact it maybe is a Devise issue. Also", I have more findings to share.  When we do a request to another path after we did one to the  ," the path helpers start to return the correct path again.  The issue doesn\'t happen when the user is authenticated.   Maybe the bug is happening after the redirect? \\xf0\\x9f\\xa4\\x94 ""'",,,,,,,,,,,,,,,,,,,
devise,5019,open,reopened,2019-02-13 19:33:39,206.05,0,6,3,,,,,,,,,,,,,,,,,,,,,,
devise,5019,open,8,2019-02-04 22:24:32,42.98,,,1,"b'b"" @feliperenan That\'s a really interesting observation. Following the redirect seems to be a temporary workaround: With output:  However"," adding is only a temporary workaround and the paths shouldn\'t change regardless of whether the is there or not.""'",,,,,,,,,,,,,,,,,,,,
devise,5019,open,9,2019-02-04 22:24:32,1344.17,,1,,b'b\' I\\\'ve more finds to share \\xf0\\x9f\\x99\\x88.  When we do a request to that needs authentication, Devise redirects the user to the with the [FailureApp]url  that behaves as a controller. Once the request is finished, the put the FailureApp into the [session controller instance]url  Also, notice that in this request process, sets the [@url_options to nil]url So, when we ask for a path using some path helper, uses the [session cached through memoization]url  to build the correct path. When [url_options method is called]url  as is nil, is going to [merge the controller#url_options with the session#url_options]url As I said before, FailureApp behaves as a controller," so it has the request information. When we inspect this controller asking for a path after a request for ""/sidekiq""", we got:   This controller#url_options isn\\\'t a FailureApp method. It\\\'s included by [ActionController::UrlFor]url  url Then, as the is there, the path will be concatenated with it as I said in this previous comment url It doesn\\\'t happen in a request that give 200 or when we use a (that makes another get under the hood), because it makes another request that cleans up the and sets another controller into sessions instance.   Now that we have all this information, I\\\'m not sure if it\\\'s a Devise issue. Maybe we should do something in the FailureApp, but I don\\\'t know what. Maybe the issue is with since they memoize the session and relies on it to build paths in the test environment.  I\\\'m open for suggestions on how to proceed with this issue.\'',,,,,,
devise,5019,open,10,2019-02-04 22:24:32,48.37,,,1,"b'b"" @feliperenan Wow that\'s a really detailed report! Thanks for taking the time to look into this! I\'ll try to do more digging into this to determine the source of the issue (in both devise and in Rails). I\'ll post an update here if I find anything interesting.""'",,,,,,,,,,,,,,,,,,,,,
