REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,
libuv,1329,closed,5,2014-06-22 00:40:16,72.18,1,,,"b'b"" Unfortunately no", there is no clear documented policy. We do report memory errors,  possible. I\'m not sure we could come up with a set of rules that can be applied always. Basically I\'d say it boils down to:if a memory error  occurs when the user calls a function we report itif there is an unrecoverable error we abort()if there is an error in some internal processing or an unrecoverable condition is met, we usually abort()," but this studied on a case by case basis""'",,,,,,,,
libuv,1329,closed,6,2014-06-22 00:40:16,46.93,1,,,"b'b"" Having a mix of both reporting errors and aborting is really", really bad. This means users have to pay the mental cost of checking for out of memory conditions and also have to handle the fact that libuv can abort their process on them. For example, consider the case of Neovim which uses libuv for it\'s IO. Because libuv reports out of memory errors if Neovim doesn\'t check for out of memory conditions after calling functions from libuv Neovim could accidentally obtain a null pointer instead of an allocated buffer. If such a buffer was really big then Neovim could write not to the unmapped memory page starting at zero but past it and into valid to write to program memory and therefore cause memory corruption which when saved would corrupt one\'s file. Alternatively," because libuv can also abort on internal out of memory conditions if Neovim doesn\'t make sure to overwrite save files atomically then Neovim could abort on an out of memory condition and leave a corrupted file (I\'m pretty sure that Neovim probably writes to a temporary file on the same filesystem and atomically renames over the old file but this is still an extra pitfall one has to handle). These all would be bugs in Neovim but libuv\'s current behaviour would make both bugs worse.""'",,,,,,,,,
libuv,1329,closed,7,2014-06-22 00:40:16,503.1,,1,,"b'b"" I won\'t argue that the current situation is ideal", but it is what it is. There is no mental effort to be made AFAIS: libuv will report memory errors when it can, just like others, they are not treated different, so it\'s responsibility of the user to check for errors, of course. Yes, libuv may () under certain exceptional conditions, but those are usually strategically placed to catch bugs, or when unrecoverable errors happen.That is not the case. If libuv cannot allocate memory for something it won\'t swallow the error, it will return it and the user needs to check for it, just like any other error.If an unrecoverable error condition is met libuv will abort(), that\'s how things are. If you think you can improve this," please go ahead and write some design document and open a new issue where we can check it and analyze all current occurrences of abort().""'"
libuv,1329,closed,8,2014-06-22 00:40:16,10.37,1,,,"b'b"" No", no. I\'m not saying that libuv will swallow the error! I\'m just saying that having libuv report the error instead of aborting and having the user check the error is yet another thing the user has to worry about.Sure," this conversation is off topic for this specific bug anyways.""'",,,,,,,,,,
libuv,1329,closed,9,2014-06-22 00:40:16,1.87,,1,,"b""b' The user already needs to check for errors", ENOMEM is in no way special, just look around the code. Also, libuv tries to malloc as little memory as possible. We push the responsibility to the user for allocating buffers, handles," loops and so on.'""",,,,,,,
libuv,1329,closed,10,2014-06-22 00:40:16,28.93,,,1,"b'b"" The discussion did derail a bit :-) I\'m closing this"," if you want go catch those erros in InitializeCriticalSection please send a pull request and I\'ll happily review it!""'",,,,,,,,,,,
libuv,1329,closed,closed,2014-08-10 08:26:45,466.48,4,5,3,,,,,,,,,,,,,
libuv,1329,closed,11,2014-06-22 00:40:16,1437.53,,,1,"b""b' This is exactly what I said and I never read that post! Open up this bug"," I will fix it myself!'""",,,,,,,,,,,
libuv,1329,closed,12,2014-06-22 00:40:16,5.08,,,1,"b""b' Feel free to send a PR and ref this bug"," thanks Andrius.'""",,,,,,,,,,,
libuv,1329,closed,reopened,2014-08-23 08:29:22,2.62,4,5,5,,,,,,,,,,,,,
libuv,1329,closed,13,2014-06-22 00:40:16,2.55,,1,,"b""b' Reentrant library"," do you remember?'""",,,,,,,,,,,
libuv,1329,closed,14,2014-06-22 00:40:16,3.1,,,1,"b'b"" Yep. We probably have some more"," they\'ll show up with time and we can make things better gradually :-)""'",,,,,,,,,,,
libuv,1329,closed,15,2014-06-22 00:40:16,7.17,1,,,"b'b"" The reason why I didn\'t post more in the reentrant library pull request is because I thought 0.12 is just around the corner and you just want the current shit to be delivered.""'",,,,,,,,,,,,
libuv,1329,closed,16,2014-06-22 00:40:16,4.17,,1,,"b""b' Yeah. that was the idea. But in the end I want to ship the API docs", so there is a bit of time and we chan add a few more bugfixes there. As you have seen I also plan to add uv_fileno. If I work all the time on the docs I go nuts," gotta write some actual code :-)'""",,,,,,,,,,
libuv,1329,closed,17,2014-06-22 00:40:16,2.78,,1,,"b""b' uv_fileno is a function addition"," not behavioral change it can be added whenever one feels coding it.'""",,,,,,,,,,,
libuv,1329,closed,18,2014-06-22 00:40:16,229.55,,,1,"b'b"" According to url  The function doesn\'t return the exception since Windows Vista"," only on Windows XP and Windows Server 2003.""'",,,,,,,,,,,
libuv,1329,closed,19,2014-06-22 00:40:16,1.3,,,1,"b'b"" Windows < Vista will be going away after the next release"," I wouldn\'t bother about it :-)""'",,,,,,,,,,,
libuv,1329,closed,20,2014-06-22 00:40:16,4.4,1,,,"b""b' It is actually not that hard of an exception to check: url  I would add this.'""",,,,,,,,,,,,
libuv,1329,closed,21,2014-06-22 00:40:16,1.37,,1,,"b'b"" Ok", actually it is," because mingw doesn\'t understand #include exception. I don\'t think msys2/ has the header files for SEH exceptions.""'",,,,,,,,,,
libuv,1329,closed,22,2014-06-22 00:40:16,6.15,,,1,"b'b"" Ok", only for Windows XP and Windows 2003 with the microsoft visual compiler and SEH extensions. I think it is save to close this, because mingw doesn\'t even support SEH (or for that matter any other compiler) and Microsoft has removed it itself," because they didn\'t see any value in it.""'",,,,,,,,,
libuv,1329,closed,23,2014-06-22 00:40:16,0.5,,,1,"b""b' Ok", closing then. Thanks for looking into it," Andrius.'""",,,,,,,,,,
libuv,1329,closed,closed,2014-08-26 12:52:24,263.03,6,9,10,,,,,,,,,,,,,
libuv,1329,closed,24,2014-06-22 00:40:16,494.18,,,1,"b'b"" @txdv that\'s great news then.""'",,,,,,,,,,,,
libuv,1329,closed,-,-,-,6,9,11,,,,,,,,,,,,,
libuv,1344,closed,opened,2014-06-29 22:02:20,,,,,,,,,,,,,,,,,
libuv,1344,closed,title,2014-06-29 22:02:20,00:00,,1,,"b""b' add uv udp try send'""",,,,,,,,,,,,
libuv,1344,closed,body,2014-06-29 22:02:20,00:00,,1,,"b""b' Please review the commits and give me comments on them.'""",,,,,,,,,,,,
libuv,1344,closed,1,2014-06-29 22:02:20,75.13,,1,,"b""b' I made a quick review"," will do it more in deep tomorrow.'""",,,,,,,,,,,
libuv,1344,closed,2,2014-06-29 22:02:20,0.4,,,1,"b""b' Oh"," and thanks a lot for working on this Andrius!'""",,,,,,,,,,,
libuv,1344,closed,3,2014-06-29 22:02:20,523.62,,1,,"b""b' One question: why do we need to keep the number of bytes to be sent (I mean the  )? In UDP the number of bytes does not matter but just the number of pending datagrams (Regardless how long they are). Would not make more sense a or  ?'""",,,,,,,,,,,,
libuv,1344,closed,4,2014-06-29 22:02:20,9.53,,1,,"b""b' Your application may want to stop trying to write until the queue is down to certain number of bytes"," perhaps in a memory constrained environment. A long shot? Maybe yes.'""",,,,,,,,,,,
libuv,1344,closed,5,2014-06-29 22:02:20,3.9,,1,,"b""b' Are we assuming then that  is public API? if so it should be documented.'""",,,,,,,,,,,,
libuv,1344,closed,6,2014-06-29 22:02:20,8.4,,,1,"b'b"" Yes"," it is part of the public API. We don\'t have a good track record of documenting struct members though.""'",,,,,,,,,,,
libuv,1344,closed,7,2014-06-29 22:02:20,1.77,,,1,"b'b"" 2014-06-30 10:23 GMT+02:00 Sa\\xc3\\xbal Ibarra Corretg\\xc3\\xa9 notifications@:That\'s not true", there is no documentation about struct members at all XD. Yes," patches are welcome. ##  I\\xc3\\xb1aki Baz Castilloibc@""'",,,,,,,,,,
libuv,1344,closed,8,2014-06-29 22:02:20,43.23,,1,,"b""b' All current comments have been addressed. I am going to squash the additions into the original commits.'""",,,,,,,,,,,,
libuv,1344,closed,9,2014-06-29 22:02:20,4.4,1,,,"b'b"" The only one I didn\'t address was the name of the field send_queue_count. What would be the best name for it? I don\'t like send_queue_datagrams or send_queue_packets because they have an unclear meaning. A testcase for try_write is missing as well. I\'ll add one in the evening"," i\'ll just copy the try_write test case and adjust it to test udp.""'",,,,,,,,,,,
libuv,1344,closed,10,2014-06-29 22:02:20,17.9,,1,,"b""b' I havent run the tests"," but LGTM. Can you add a test for  ?'""",,,,,,,,,,,
libuv,1344,closed,11,2014-06-29 22:02:20,6.08,,1,,"b""b' How? It is difficult to test that. Same for for which there is a test unit (test-tcp-try-write.c) but it does not test that it is able to write at the moment"," but just that it somehow seems to work.'""",,,,,,,,,,,
libuv,1344,closed,12,2014-06-29 22:02:20,2.75,,1,,"b'b"" By brute-forcing it. Look at the test for  ", we do it in an infinite loop. If it doesn\'t succeed in the test-timeout time," the test will be killed anyway.""'",,,,,,,,,,
libuv,1344,closed,13,2014-06-29 22:02:20,10.05,,1,,"b""b' Opps"," missed that. OK.'""",,,,,,,,,,,
libuv,1344,closed,14,2014-06-29 22:02:20,138.02,1,,,"b'b"" @saghul on stream sockets you can just not read on the other side until there is too much congestion for the os buffer to handle and the call returns something. With udp if I use 127.0.0.1 it will just send the thing regardless. I fear that it might be possible that I won\'t be able to generate enough packets on the loopback interface to actually block it. But we will see when I get home.""'",,,,,,,,,,,,
libuv,1344,closed,15,2014-06-29 22:02:20,1437.12,,1,,"b'b"" I need some help on debugging @saghul . Tried to write a test but ain\'t nothing working.""'",,,,,,,,,,,,
libuv,1344,closed,16,2014-06-29 22:02:20,8.57,,1,,"b""b' Please let me know how to test it. Must I compile your branch and just run the tests?'""",,,,,,,,,,,,
libuv,1344,closed,17,2014-06-29 22:02:20,1.33,1,,,"b'b"" I\'ll see if I can debug it. At a first glance I don\'t see any obvious mistake :-O""'",,,,,,,,,,,,
libuv,1344,closed,18,2014-06-29 22:02:20,4.42,,1,,"b""b' bash command on unix: will compile and run the test'""",,,,,,,,,,,,
libuv,1344,closed,19,2014-06-29 22:02:20,22.67,,1,,"b'b\' Which branch should I test? I see various branches about ""udp"".\''",,,,,,,,,,,,
libuv,1344,closed,20,2014-06-29 22:02:20,1.02,,,1,"b""b' Look at the top of the page:  Open txdv  wants to merge 9 commits into joyent:master  from txdv:uv_udp_try_send'""",,,,,,,,,,,,
libuv,1344,closed,21,2014-06-29 22:02:20,1.03,,1,,"b""b' Edit the  file in your libuv directory and make sure origin looks like this: Then:  '""",,,,,,,,,,,,
libuv,1344,closed,22,2014-06-29 22:02:20,0.35,,1,,"b""b' You can use the HTTPS url'""",,,,,,,,,,,,
libuv,1344,closed,23,2014-06-29 22:02:20,25.03,,1,,"b'b\' I\\\'ve tryed in my code. I get a ""address not available"" error (which does not happen with or  ). I guess that the sockaddr\\\\* pointer being passed to is not being correctly handled.\''",,,,,,,,,,,,
libuv,1344,closed,24,2014-06-29 22:02:20,20.3,,1,,"b""b' Fixed it. url  Going to work now on the test now.'""",,,,,,,,,,,,
libuv,1344,closed,25,2014-06-29 22:02:20,13.23,,,1,"b""b' It works! Great :)'""",,,,,,,,,,,,
libuv,1344,closed,26,2014-06-29 22:02:20,45.15,,1,,"b'b"" @saghul url This is the case on my machine. max udp packet size is 65507  I can\'t get it to spit out an EAGAIN or EWOULDBLOCK when using the loopback. SO I can\'t test for that specifically.""'",,,,,,,,,,,,
libuv,1344,closed,27,2014-06-29 22:02:20,13.27,,1,,"b""b' I cannot even compile it. Can you please use /\\\\* */ for comments?'""",,,,,,,,,,,,
libuv,1344,closed,28,2014-06-29 22:02:20,4.42,1,,,"b""b' Its not a clean patch"," just for showcasing. removing 3 comments is not the hardest thing to do :/ But I pushed a patch anyway.'""",,,,,,,,,,,
libuv,1344,closed,29,2014-06-29 22:02:20,16.92,,,1,"b'b"" Doesn\'t work here either. I\'d go for trying to write and bailing out the first time we succeed"," instead of saturating. A test for EMSGSIZE would also be nice :-)""'",,,,,,,,,,,
libuv,1344,closed,30,2014-06-29 22:02:20,19.47,,1,,"b""b' @saghul it compiles for me (clang). Which compiler are you using?'""",,,,,,,,,,,,
libuv,1344,closed,31,2014-06-29 22:02:20,2.08,,1,,"b""b' GCC.'""",,,,,,,,,,,,
libuv,1344,closed,32,2014-06-29 22:02:20,2.83,,1,,"b'b\' @txdv one question about the return value of  . In case of success it returns ""size"" which is the return value of (which means the number of bytes sent). So", in case I try to send too big data, what is the current behavior of both and  :1. The former indicates UV_EMSGSIZE in the send_cb and the latter returns UV_EMSGSIZE error.2. The former indicates OK in the send_cb and the latter returns the number of bytes sent... but," shouldn\\\'t just return EMSGSIZE in case of a datagram instead of the ""truncated"" size?? According to the spec:\''",,,,,,,,,
libuv,1344,closed,33,2014-06-29 22:02:20,15.6,1,,,"b'b"" #### current uv_udp_try_sent x is the buffer sizeif there is something in the queue =error =x 0 truncated sent buffer value If you try to send buffer with the size of 0"," it will return 0 regardless if the queue is empty and the message has been sent succesfully or the queue is full. #### uv_udp_send I don\'t know how it works. I have to look into it ... and we should adjust the behavior of uv_udp_try_send to uv_udp_send I guess.""'",,,,,,,,,,,
libuv,1344,closed,34,2014-06-29 22:02:20,0.92,1,,,b'b\' In fact," I\\\'m testing: and clearly returns ""message too long"" (so EMSGSIZE error). This  length", so I suggest changing the documentation in uv.h:  \'',,,,,,,,,,
libuv,1344,closed,35,2014-06-29 22:02:20,2.73,,,1,"b'b"" @txdv Not in my host. I call with a 60000 bytes length buffer and get EMSGSIZE. I\'m not able to reproduce any case in which the return value is positive but less than the given buffer.""'",,,,,,,,,,,,
libuv,1344,closed,36,2014-06-29 22:02:20,1.05,,1,,"b""b' What OS are you using? The test case should then fail for you.'""",,,,,,,,,,,,
libuv,1344,closed,37,2014-06-29 22:02:20,1.13,,1,,"b""b' OSX 10.9.3.'""",,,,,,,,,,,,
libuv,1344,closed,38,2014-06-29 22:02:20,7.73,,1,,b'b\' No," but... not sure. If I run ""make check"" I get an error about an unrelated test unit. If I run I get no output and return code is 0", so seems to work, yes.\'',,,,,,,,,
libuv,1344,closed,39,2014-06-29 22:02:20,0.92,,1,,"b""b' I have updated the test case"," pull again and run the test. You can see 3 of the 4 different behaviors in the test case here:  url  In order to test the particular test you have to execute this command:  '""",,,,,,,,,,,
libuv,1344,closed,40,2014-06-29 22:02:20,3.75,1,,,b'b\' Sorry @txdv, not sure how you are doing commits," but every time I do I get a Git conflict (and I\\\'ve not modified the code at all): Are you using ""git push force""??\''",,,,,,,,,,
libuv,1344,closed,41,2014-06-29 22:02:20,2.63,,,1,"b'b"" if txdv is my repo name then: Yes I am using push force", I am constantly squashing changes into one nice patch. I\'ll try to not squash immediately from now on," only after the discussion about the current patch is over so you can use pull.""'",,,,,,,,,,
libuv,1344,closed,42,2014-06-29 22:02:20,3.37,,1,,"b""b'   This is because is returning EMSGSIZE rather than a size less than MAX_UDP_PACKET_SIZE.'""",,,,,,,,,,,,
libuv,1344,closed,43,2014-06-29 22:02:20,4.78,,1,,"b'b"" It doesn\'t fail on my Ubuntu 14.04 64bit. So we need to tweak the flags of the udp creation I guess? Maybe there is an ioctl call or something for MAX_UDP_PACKET_SIZE on all unixes? Don\'t know"," we need @saghul or someone else who has experience with macosx.""'",,,,,,,,,,,
libuv,1344,closed,44,2014-06-29 22:02:20,2.62,,1,,"b'b\' According to the man:May be that depends on the OS? is there any flag to set such an ""atomicy"" request? BTW: I will test the same for  . If I get same results it means that your is consistent with (regardless the behavior is different on different OSes).\''",,,,,,,,,,,,
libuv,1344,closed,45,2014-06-29 22:02:20,6.18,,1,,"b""b' OK", here the send status of both and in OSX 10.9.3:len = 500 =len = 65536 =len = 65000 =So," the behavior is consistent between both API calls. The fact that the result is different on OSX and Linux does not matter (as the doc currently says that return value may be less than the given buffer length).'""",,,,,,,,,,
libuv,1344,closed,46,2014-06-29 22:02:20,1.93,,1,,"b""b' ...but please"," remove the ASSERT in the test :)'""",,,,,,,,,,,
libuv,1344,closed,47,2014-06-29 22:02:20,3.88,,1,,"b""b' I will leave it"," but I will add a check for UV_EMSGSIZE as well like this url '""",,,,,,,,,,,
libuv,1344,closed,48,2014-06-29 22:02:20,1.15,,1,,"b""b' @saghul it compiles in my Debian with gcc version 4.7.2 (Debian 4.7.2-5).'""",,,,,,,,,,,,
libuv,1344,closed,49,2014-06-29 22:02:20,1.05,,,1,"b""b' Now check Solaris"," BSD and Windows!'""",,,,,,,,,,,
libuv,1344,closed,50,2014-06-29 22:02:20,2.17,,1,,"b""b' @txdv You have al ready added a test for EMSGSIZE", but anyhow," it should be UV_EMSGSIZE:  '""",,,,,,,,,,
libuv,1344,closed,51,2014-06-29 22:02:20,2.63,,1,,"b""b' I already pushed it in: url  and url  Something wrong with the timezone setting I guess"," because it shows the commits only behind our posts which already happened.'""",,,,,,,,,,,
libuv,1344,closed,52,2014-06-29 22:02:20,2.1,,,1,"b'b"" Interesting: on Debian I can send a 65000 bytes datagram (with both API calls). And get EMSGSIZE if 65536. I\'m not able at all to generate a truncated datagram :)""'",,,,,,,,,,,,
libuv,1344,closed,53,2014-06-29 22:02:20,2.32,,1,,"b'b"" The loopback interface won\'t truncate"," you have to use your ethernet card. Try changing 127.0.0.1 to the ip address that your ethernet card has.""'",,,,,,,,,,,
libuv,1344,closed,54,2014-06-29 22:02:20,5.37,,1,,"b""b' Using non-local interface now. Same on OSX. Never get a truncated datagram", but EMSGSIZE. Anyhow, really, this **also** happens with  ," nothing to fix here :)'""",,,,,,,,
libuv,1344,closed,55,2014-06-29 22:02:20,27.67,,1,,b'b\' I\\\'ll have Jenkins run tests a bit later.On Jul 1, 2014 6:42 PM,"I\\xc3\\xb1aki Baz Castillo"" notifications@wrote:\''
libuv	1344	closed	56	saghul	2014-06-29 22:02:20	72.18		+1		b'b"" IIRC truncation can only happen on the receiving side, if the provided buffer is not big enough to for the whole datagram. On the sending side you\'d get an error.""'
libuv	1344	closed	57	txdv	2014-06-29 22:02:20	1.9		+1		b""b' If that is the case, then the code is correct, because you will receive a UV_EMSGSIZE'",,,,,,,,,,
libuv,1344,closed,58,2014-06-29 22:02:20,156.92,,,1,"b""b' Wow", so it is done," right? anything missing? good work!'""",,,,,,,,,,
libuv,1344,closed,59,2014-06-29 22:02:20,24.32,,1,,"b""b' Jenkins is on it: url '""",,,,,,,,,,,,
libuv,1344,closed,60,2014-06-29 22:02:20,2.78,,1,,b'b\' I do not understand the result. ##  I\\xc3\\xb1aki Baz Castilloibc@On Jul 1, 2014 11:25 PM,"Sa\\xc3\\xbal Ibarra Corretg\\xc3\\xa9"" notifications@wrote:\''
libuv	1344	closed	61	saghul	2014-06-29 22:02:20	2.88			+1	b""b' Click around, there is not much to figure out :-) Test fails on SmartOS: url '",,,,,,,,,,
libuv,1344,closed,62,2014-06-29 22:02:20,677.48,,,1,"b""b' Whats with the test on SmartOS? Do you want me to install SmartOS and investigate?'""",,,,,,,,,,,,
libuv,1344,closed,63,2014-06-29 22:02:20,2.08,,1,,"b""b' Info here: url '""",,,,,,,,,,,,
libuv,1344,closed,64,2014-06-29 22:02:20,5.03,,1,,"b""b' It hangs and the test runner kills it. You can add debug commits and I can trigger Jenkins builds.'""",,,,,,,,,,,,
libuv,1344,closed,closed,2014-07-02 08:56:11,653.85,7,46,13,,,,,,,,,,,,,
libuv,1344,closed,reopened,2014-07-02 08:56:14,0.05,7,46,13,,,,,,,,,,,,,
libuv,1344,closed,65,2014-06-29 22:02:20,5.45,1,,,"b'b"" @ibc  This is the exact opposite of info", it is lack of info. @saghul  The round trip time for modify, check, debug, compile is too long using Jenkins. I can\'t wait that long. My hdd is already like sliced bread consisting of partitions, so I\'ll just hit one with SmartOS or eventually run it in a VM when I get home. Sorry for closing and reopening," I clicked the wrong button.""'",,,,,,
libuv,1344,closed,66,2014-06-29 22:02:20,5.12,,,1,"b""b' If that works better for you"," go ahead! :-)No worries! ##  Sa\\xc3\\xbal Ibarra Corretg\\xc3\\xa9 '""",,,,,,,,,,,
libuv,1344,closed,67,2014-06-29 22:02:20,189.65,,,1,"b'b"" Squashed everything", re-review," I\'ll check smartos today out when I come home.""'",,,,,,,,,,
libuv,1344,closed,68,2014-06-29 22:02:20,20.95,,1,,"b'b"" Can the implementation guarantee than it would just fail (this is"," return a UV_ error) in the **same** cases in which would fail? Of course may return 0 (so the user may use after that) but it should just fail in the same cases in which fails. Probably this is already true. I\'m just wondering.""'",,,,,,,,,,,
libuv,1344,closed,69,2014-06-29 22:02:20,0.58,,1,,"b'b"" I don\'t understand the question.""'",,,,,,,,,,,,
libuv,1344,closed,70,2014-06-29 22:02:20,2.95,,1,,"b""b' @ibc No. only fails if the suplied parameters are incorrect", otherwise failures are reported in the callback, whereas reports erros synchronously. Also," would never report EAGAIN.'""",,,,,,,,,
libuv,1344,closed,71,2014-06-29 22:02:20,0.35,,1,,"b'b"" I mean that if I use the same buffer and destination address for both and they both must behave identically"," which means that there should be no one case in which any of them fails and the other not. NOTE: Let me make clear that I don\'t consider an error when returns 0.""'",,,,,,,,,,,
libuv,1344,closed,72,2014-06-29 22:02:20,2.03,,1,,b'b\' @saghul:OK, let me improve the question: I mean that if I use the same buffer and destination address for both uv_udp_try_send() and uv_udp_send() they both must behave identically, which means that there should be no one case in which any of them fails and the other not. And of course,"fail"" in may happen in two places (the return code when supplied parameters are incorrect, and the  ).\''
libuv	1344	closed	73	txdv	2014-06-29 22:02:20	2.3		+1		b'b"" uv_udp_try_send will fail when there is something in the queue and will return UV_EAGAIN while uv_udp_send will queue it and won\'t return an error. How do you propose we should change this?""'
libuv	1344	closed	74	ibc	2014-06-29 22:02:20	2.32		+1		b'b\' That is wrong. If sendmsg() fails with EAGAIN or EWOULDBLOCK that means that it cannot immediately send the datagram and thus the function uv_udp_try_send() should reply 0 rather than an error. This is what the doc says and this is how uv_try_write() behaves (it does never return UV_EAGAIN to the user but 0, which means ""0 bytes written so try uv_write() if you want"").\''
libuv	1344	closed	75	saghul	2014-06-29 22:02:20	2.22		+1		b'b"" @ibc, no, you are wrong. In UDP you can send an empty datagram, so sendmsg would return 0. That\'s why we return the error in this case. uv_try_write is different, because on TCP you can\'t send an empty packet.""'
libuv	1344	closed	76	ibc	2014-06-29 22:02:20	0.1		+1		b""b' So lines 464 and 483 must be rather than  : url '",,,,,,,,,
libuv,1344,closed,77,2014-06-29 22:02:20,2.1,,1,,"b""b' Think about the corner case of empty udp packets. It sends only the header"," no content. The returned length is 0. If try_send returns 0 on not immediate writes as well it will be ambiguous whether the empty packet has been sent successfully or the queue is full and we need to wait.'""",,,,,,,,,,,
libuv,1344,closed,78,2014-06-29 22:02:20,0.05,,1,,"b'b"" @saghul I don\'t think your comment is related to what I said. Please check lines 464 and 483 in [udp.c]url  and let me know whether they should be or not.""'",,,,,,,,,,,,
libuv,1344,closed,79,2014-06-29 22:02:20,0.28,,1,,"b'b"" As a side note"," I\'ll probably also make uv_try_write return EAGAIN.""'",,,,,,,,,,,
libuv,1344,closed,80,2014-06-29 22:02:20,0.45,,,1,"b""b' @saghul I found this issue"," I will do the patch!'""",,,,,,,,,,,
libuv,1344,closed,81,2014-06-29 22:02:20,0.57,,1,,"b""b' @ibc it is related. If we return 0 on EAGAIN and 0 on empty datagram"," how do we know if the empty datagram was sent or not?'""",,,,,,,,,,,
libuv,1344,closed,82,2014-06-29 22:02:20,1.82,,1,,"b""b' OK"," may we please refactor the API documentation for so then it is easier to understand how the code must behave? :)'""",,,,,,,,,,,
libuv,1344,closed,83,2014-06-29 22:02:20,2.5,,,1,"b""b' It looks perfectly clear to me as it is right now.'""",,,,,,,,,,,,
libuv,1344,closed,84,2014-06-29 22:02:20,0.38,,,1,"b""b' Oh", it has been already updated: OK," I should have known this before checking the code :) @saghul if you plan to do the same for please clarify it as some of us currently rely on 0 return code ;)'""",,,,,,,,,,
libuv,1344,closed,85,2014-06-29 22:02:20,8.17,,1,,"b'b"" @ibc sure"," I\'ll update the docs too.""'",,,,,,,,,,,
libuv,1344,closed,86,2014-06-29 22:02:20,8.12,,1,,"b""b' That would be an API change. I propose to wait for to be merged so you can release a new libuv version.'""",,,,,,,,,,,,
libuv,1344,closed,87,2014-06-29 22:02:20,0.9,1,,,"b""b' Do you think this pull request will get into the stable branch?'""",,,,,,,,,,,,
libuv,1344,closed,88,2014-06-29 22:02:20,0.38,,1,,"b'b"" It\'s 0.11 aka unstable", so we are allowed to make changes. I\'m not going to propose the change right away," of course.""'",,,,,,,,,,
libuv,1344,closed,89,2014-06-29 22:02:20,0.4,1,,,"b""b' Next stable"," 0.10 is in bugfix mode only.'""",,,,,,,,,,,
libuv,1344,closed,90,2014-06-29 22:02:20,1.28,1,,,"b""b' According to Semantic Versioning you can add APIs in stable branches"," but not remove or change.'""",,,,,,,,,,,
libuv,1344,closed,91,2014-06-29 22:02:20,0.58,,1,,"b'b"" We don\'t do that in libuv.""'",,,,,,,,,,,,
libuv,1344,closed,92,2014-06-29 22:02:20,562.92,,,1,"b'b"" @txdv doh", looks like I missed your last message :-S I modified a bit your test indeed sidestepping that part and tests pass on SmartOS. Here is your branch with my changes (plus some cosmetic ones): url  and the jenkins build: url  Great work!! I\'ll squash the commits before merging, I think this is ready for landing. @indutny," mind taking a quick look at this? If you are too busy you can trust my judgement :-)""'",,,,,,,,,
libuv,1344,closed,93,2014-06-29 22:02:20,642.1,,1,,"b""b' The patch looks solid"," except few style nits.'""",,,,,,,,,,,
libuv,1344,closed,94,2014-06-29 22:02:20,9.32,,1,,"b""b' @txdv are you going to squash / address the comments or should I on merge?'""",,,,,,,,,,,,
libuv,1344,closed,95,2014-06-29 22:02:20,2.07,1,,,"b""b' @saghul  Please respond to this comment: url  You just removed the MAX_UDP_PACKET size send completely. I guess that is one way of solving the problem"," but the function still behaves in 3 different ways on 3 platforms.linux: it sends the packetmacosx: emsgsizesolaris: silently fucks everything up '""",,,,,,,,,,,
libuv,1344,closed,96,2014-06-29 22:02:20,5.98,,1,,"b'b"" @saghul: I\'m going to address them. How do you want me to squash them? One big patch?""'",,,,,,,,,,,,
libuv,1344,closed,97,2014-06-29 22:02:20,0.07,,,1,"b'b"" I removed it because it\'s an unreliable test", as you discovered :-) Thus testing that doesn\'t tell us anything useful, does it? We do have a test for EMSGSIZE and for try_send itself," I\'d say we have our bases well covered.""'",,,,,,,,,
libuv,1344,closed,98,2014-06-29 22:02:20,1.72,,1,,"b""b' 1 patch for the uv__count_bufs", 1 patch for send_queue_, 1 patch for try_send and please rebase," since you are there :-)'""",,,,,,,,,
libuv,1344,closed,99,2014-06-29 22:02:20,7.63,,1,,"b""b' so what is it with the sizeof? Do you want me to force to put some ( ) and make the code inconsistent in the same file or do you want me to leave it like it is?'""",,,,,,,,,,,,
libuv,1344,closed,100,2014-06-29 22:02:20,0.92,,1,,"b'b"" I\'d go for no parens"," keeping it consistent with the rest of the file.""'",,,,,,,,,,,
libuv,1344,closed,101,2014-06-29 22:02:20,1.53,,1,,"b""b' @saghul: Can I squash your test changes into my commit?'""",,,,,,,,,,,,
libuv,1344,closed,102,2014-06-29 22:02:20,0.5,,,1,"b""b' @txdv sure thing!'""",,,,,,,,,,,,
libuv,1344,closed,103,2014-06-29 22:02:20,401.02,,,1,"b""b' Thank you so much @txdv! Landed in :sparkles: url  url  and url  :sparkles: '""",,,,,,,,,,,,
libuv,1344,closed,closed,2014-07-04 16:33:45,457.52,12,71,22,,,,,,,,,,,,,
libuv,1344,closed,104,2014-06-29 22:02:20,33.27,,,1,"b""b' Excellent work @txdv!! Congrats.'""",,,,,,,,,,,,
libuv,1344,closed,105,2014-06-29 22:02:20,45.42,1,,,"b""b' :heart: :+1:  and shit'""",,,,,,,,,,,,
libuv,1344,closed,-,-,-,13,71,23,,,,,,,,,,,,,
libuv,1487,closed,opened,2014-09-22 11:29:23,,,,,,,,,,,,,,,,,
libuv,1487,closed,title,2014-09-22 11:29:23,00:00,,1,,"b""b' Write queue after connect windows'""",,,,,,,,,,,,
libuv,1487,closed,1,2014-09-22 11:29:23,9.15,,1,,"b'b"" tty works", doesn\'t need a queue," because  is always open. pipe on the other hand is a bit more difficult.""'",,,,,,,,,,
