REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,
chosen,2366,open,3,2015-07-14 11:01:10,699.68,,1,,"b""b' Reproduced also on Google Chrome 44.0.2403.89 m (64-bit) on Windows 8.1 Pro x64 Spanish. ![ezgif com-video-to-gif]url '""",,,,,,,,,,,,,,,,,
chosen,2366,open,4,2015-07-14 11:01:10,1177.87,,1,,"b'b"" I\'ve confirmed a slightly different version of this on OS X (both Safari and Chrome).1. Make sure your browser window leaves a view of the desktop2. Click a multiple select Chosen3. Click a second multiple select Chosen 4. Click onto your deskop5. Click the _first_ Chosen THE SECOND CHOSEN OPENS. THE CALL IS COMING FROM INSIDE THE HOUSE.""'",,,,,,,,,,,,,,,,,
chosen,2366,open,5,2015-07-14 11:01:10,336.0,,1,,"b""b' I cannot reproduce this in Chrome or Safari in MacOS'""",,,,,,,,,,,,,,,,,
chosen,2366,open,-,-,-,0,6,1,,,,,,,,,,,,,,,,,,
chosen,2379,closed,opened,2015-07-27 21:52:02,,,,,,,,,,,,,,,,,,,,,,
chosen,2379,closed,title,2015-07-27 21:52:02,00:00,,1,,"b""b' Use label attribute in option as choice label'""",,,,,,,,,,,,,,,,,
chosen,2379,closed,closed,2015-07-27 21:58:54,6.87,0,1,0,,,,,,,,,,,,,,,,,,
chosen,2379,closed,reopened,2015-07-27 21:59:07,0.22,0,1,0,,,,,,,,,,,,,,,,,,
chosen,2379,closed,1,2015-07-27 21:52:02,1052.87,,,1,"b""b' Can you elaborate on why you proposed this? Thanks!'""",,,,,,,,,,,,,,,,,
chosen,2379,closed,2,2015-07-27 21:52:02,1.88,,1,,"b""b' Closing until further notice.'""",,,,,,,,,,,,,,,,,
chosen,2379,closed,closed,2016-09-19 15:26:49,1047.7,0,2,1,,,,,,,,,,,,,,,,,,
chosen,2379,closed,-,-,-,0,2,1,,,,,,,,,,,,,,,,,,
chosen,2410,closed,opened,2015-08-20 21:52:53,,,,,,,,,,,,,,,,,,,,,,
chosen,2410,closed,title,2015-08-20 21:52:53,00:00,,1,,"b""b' Single select: Default selection is not removed after you make a selection'""",,,,,,,,,,,,,,,,,
chosen,2410,closed,body,2015-08-20 21:52:53,00:00,,1,,"b'b\' Only with single selects. Issue: The default selected option initially has class ""result-selected"".After I select a different option for the first time","result-selected"" class is not removed from the default option. I believe the reason for that is because  is not set to the default item, and ""result-selected"" class is not deleted.\''
chosen	2410	closed	1	SlavaEremenko	2015-08-20 21:52:53	17.4	+1			b'b"" I apologize, didn\'t realize I\'m using version 1.0.... I think that the issue has been fixed""'
chosen	2410	closed	closed	 - 	2015-08-20 22:10:42	17.82	1	2	0
chosen	2410	closed	reopened	 - 	2015-08-20 22:10:45	0.05	1	2	0
chosen	2410	closed	2	tjschuck	2015-08-20 21:52:53	1313.15		+1		b'b"" I think this is fixed in [the latest version]url Please clarify if it\'s not.""'
chosen	2410	closed	closed	 - 	2015-08-21 20:03:26	1312.68	1	3	0
chosen	2410	closed	-	-	-	-	1	3	0
chosen	2430	open	opened	jplehmann	2015-09-27 12:37:27
chosen	2430	open	title	jplehmann	2015-09-27 12:37:27	00:00		+1		b""b' Tab should populate with currently displayed option'",,,,,,,,,,,,,,,,
chosen,2430,open,body,2015-09-27 12:37:27,00:00,,,1,b'b\' When a dropdown item is highlighted,"tab"" should populate the select with that option. This seems like a very natural feature that appears missing. It doesn\\\'t appear hard to customize chosen with this behavior, but it would be much nicer built-in.url url  I can submit a pull request, but I first wanted to see if there was a reason someone hadn\\\'t already done this (at least as an option defaulted to false)?  I looked through closed issues too and didn\\\'t see any discussion on this topic.\''
chosen	2430	open	1	tjschuck	2015-09-27 12:37:27	170.53		+1		b'b"" It should, per url  Are you using [the most recent release]url If not, does upgrading fix your problem? If still not, what browser, browser version, OS, and OS version are you using? Closing for now until more info is provided, but we\'ll reopen if you can provide an update.""'
chosen	2430	open	closed	 - 	2015-09-29 15:27:59	170.53	0	2	1
chosen	2430	open	2	seanmcne	2015-09-27 12:37:27	36.98		+1		b'b\' I am testing on the latest release and can confirm, when searching via typing, then arrowing, then tabbing away from the item the item is not ""selected"".  The user must hit  or click the item to select it (tabbing isn\\\'t doing that in my testing). Test Case: url Browsers tested and don\\\'t select items when tabbing away from the items are: FireFox 41 Edge Chrome (whatever the latest is)IE11 on Windows 10 (version: 11.0.10240.16431) \''
chosen	2430	open	3	tjschuck	2015-09-27 12:37:27	35.43		+1		b""b' @seanmcne All of those on Windows?'",,,,,,,,,,,,,,,,
chosen,2430,open,reopened,2015-09-29 16:40:25,72.43,0,4,1,,,,,,,,,,,,,,,,,,
chosen,2430,open,4,2015-09-27 12:37:27,2.3,,,1,"b'b"" Thanks for the quick response!  Yes", those are all on Windows," I\'ve tested on Windows 10 and Windows 8.1. ""'",,,,,,,,,,,,,,,
chosen,2430,open,5,2015-09-27 12:37:27,35.42,,1,,"b'b"" I see that the single select works as requested"," but multiple select doesn\'t.""'",,,,,,,,,,,,,,,,
chosen,2430,open,6,2015-09-27 12:37:27,208.28,,1,,"b'b"" And I assume it\'s intentional", because if tab would select a result," then there would be no way of passing by the select without selecting anything.""'",,,,,,,,,,,,,,,
chosen,2430,open,7,2015-09-27 12:37:27,1116.15,,1,,"b'b""  This seems like the TAB behaviour is inconsistent from multiple select to single select. On the demo site", 1.8.7:  single select and TAB works by selecting the current search result, closing results and focusing the select again  multiple select and TAB works by deselecting the current search result and focusing the next input field. On my view having different behaviours is a bug. Personally I would prefer to change the multiple select to have the same behaviour as single as it seems to be the \'right\' behaviour. If we want to get fancy," we can have an option to select if TAB should deselect and go to next input or select the option and stay focus on the current input.""'",,,,,,,,,,,,,,
chosen,2430,open,8,2015-09-27 12:37:27,441.6,1,,,"b""b' In my project", I just changed this line -not great, I know, but the solution would be to change these lines: url to:   Depending on whether a default option should be preserved," there may need to be some work in  Thought this might help someone actually get a PR going on a 4-year-old issue.'""",,,,,,,,,,,,,
chosen,2430,open,-,-,-,1,7,2,,,,,,,,,,,,,,,,,,
chosen,2460,closed,opened,2015-10-15 15:01:31,,,,,,,,,,,,,,,,,,,,,,
chosen,2460,closed,title,2015-10-15 15:01:31,00:00,,1,,"b""b' Chosen for disabling select observes events'""",,,,,,,,,,,,,,,,,
chosen,2460,closed,body,2015-10-15 15:01:31,00:00,,1,,"b""b' 1. Open in Chrome Browser url 2. Right mouse click on chosen3. Left mouse click on chosen4. Press [Ctrl+V]5. Chosen dropdown appears.'""",,,,,,,,,,,,,,,,,
chosen,2460,closed,1,2015-10-15 15:01:31,42.8,,1,,"b'b"" I cannot reproduce. What Chrome version", OS, and OS version are you using? Closing until more info is provided," then we\'ll reopen.""'",,,,,,,,,,,,,,
chosen,2460,closed,closed,2015-10-15 15:44:19,42.8,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2460,closed,2,2015-10-15 15:01:31,894.33,,1,,"b""b' Windows 7  6.1.7601 x64Chrome 45.0.2454.101 mChrome 46.0.2490.71 m '""",,,,,,,,,,,,,,,,,
chosen,2460,closed,3,2015-10-15 15:01:31,493.45,,1,,"b'b"" Okay -I don\'t have access to a Windows computer"," but I\'m reopening based on your report.""'",,,,,,,,,,,,,,,,
chosen,2460,closed,reopened,2015-10-16 14:52:06,1387.78,0,5,0,,,,,,,,,,,,,,,,,,
chosen,2460,closed,4,2015-10-15 15:01:31,450.7,,1,,"b""b' Just confirmed this is happening. ![]url '""",,,,,,,,,,,,,,,,,
chosen,2460,closed,closed,2016-10-16 10:09:19,1157.22,0,6,0,,,,,,,,,,,,,,,,,,
chosen,2460,closed,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,
chosen,2480,closed,opened,2015-12-02 04:34:19,,,,,,,,,,,,,,,,,,,,,,
chosen,2480,closed,title,2015-12-02 04:34:19,00:00,,1,,"b""b' Default text for multiple select is being truncated'""",,,,,,,,,,,,,,,,,
chosen,2480,closed,body,2015-12-02 04:34:19,00:00,,1,,"b'b"" I\'m using bootstrap and this is my html code:   The default text is being truncated but after I clicked to the dropdown and click away"," it back to normal""'",,,,,,,,,,,,,,,,
chosen,2480,closed,1,2015-12-02 04:34:19,697.0,,1,,"b'b"" What browser", browser version, OS, and OS version are you using?  And what version of Chosen?  If not the latest version, does it still happen on the [latest version]url  Additionally, please link to a publicly accessible page (or a [Fiddle]url  that shows the issue so we can attempt to reproduce. Closing until more info is provided," then we\'ll reopen.""'",,,,,,,,,,,
chosen,2480,closed,closed,2015-12-02 16:11:19,697.0,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2480,closed,2,2015-12-02 04:34:19,0.3,,1,,"b""b' /cc @mlettini '""",,,,,,,,,,,,,,,,,
chosen,2480,closed,3,2015-12-02 04:34:19,6.52,,1,,"b'b"" @tjschuck the width on that is added by JS"," I believe. Would also like to see a fiddle of this issue to see if it\'s something that can be fixed with just CSS or not.""'",,,,,,,,,,,,,,,,
chosen,2480,closed,4,2015-12-02 04:34:19,783.18,1,,,"b'b"" Hi @tjschuck  I\'m really sorry that I didn\'t give enough information"," I think it happens when jquery chosen is calling inside bootstrap modal. this is my [fiddle link]url  browser: Chrome 47.0.2526.73 (64-bit)os: OS X El Capitan Cheers""'",,,,,,,,,,,,,,,,
chosen,2480,closed,5,2015-12-02 04:34:19,636.97,,,1,"b""b' @tongtoanbs Thanks for following up -reopened!'""",,,,,,,,,,,,,,,,,
chosen,2480,closed,reopened,2015-12-08 15:58:17,1426.97,1,5,1,,,,,,,,,,,,,,,,,,
chosen,2480,closed,6,2015-12-02 04:34:19,0.55,,1,,"b""b' And cc: @mlettini again \\xe2\\x80\\x94 Fiddle provided.'""",,,,,,,,,,,,,,,,,
chosen,2480,closed,7,2015-12-02 04:34:19,70.9,,,1,"b'b"" @tjschuck @tongtoanbs Thanks for the fiddle! This does indeed look to be a bug", and @tongtoanbs is probably correct that it has something to do with bootstrap. The issue is in JS and not CSS. That input is given a width from the JS, and the width is not long enough when the modal first opens.When the modal first opens: url After clicking into the input and then back out: url  I\'m not even sure why we need an explicit width at first. _should_ work for the initial multi-chosen (before any options are selected)," I think.""'",,,,,,,,,,,,,,
chosen,2480,closed,8,2015-12-02 04:34:19,550.88,,1,,"b'b"" Hi @mlettini  if I don\'t pass that option then the chosen dropdown won\'t showing up for me. [fiddle link]url ""'",,,,,,,,,,,,,,,,,
chosen,2480,closed,9,2015-12-02 04:34:19,1143.28,,1,,"b'b"" @tongtoanbs I don\'t think it\'s anything you\'re doing. If you look at the input inside of the 0px-width chosen dropdown in your second fiddle"," you can still see the bug of the input being 90px when it should be bigger.""'",,,,,,,,,,,,,,,,
chosen,2480,closed,10,2015-12-02 04:34:19,982.43,,1,,"b""b' I stumbled on this issue while implementing chosen() on a dynamically created form for my webapp. There the placeholder text was truncated as above. Since there was no progress to this ticket in a whole year", I started to fiddle around for myself. In  I changed line 619 from  to replacing the initial width from **25px** with **100%**. Further I removed the call to  ();  in line 627 which was useless anyway because the same function gets called inside  (); , ran at line 636. However, since my solution is to avoid rescaling the input field during construction," i had to remove this call as well. Therefore removing line 854 from .  While testing the chosen() Field ran perfectly well for me on Firefox and Chrome. Maybe some Dev can do a more extensive testing of this solution to finally solve this ticket.'""",,,,,,,,,,,,,
chosen,2480,closed,11,2015-12-02 04:34:19,254.73,,1,,"b'b"" I have stumbled upon this issue as well.  url In this particular instance", you\'ll notice that I have the width to 100%, which sidesteps the problem of when chosen is rendered while hidden," but still does have the placeholder being short.  ""'",,,,,,,,,,,,,,
chosen,2480,closed,12,2015-12-02 04:34:19,76.65,,1,,"b""b' Had the same problem after showing the select box (hidden by default). Just run after showing the select box (usually after page load)'""",,,,,,,,,,,,,,,,,
chosen,2480,closed,closed,2017-09-05 16:58:12,59.92,1,11,2,,,,,,,,,,,,,,,,,,
chosen,2480,closed,13,2015-12-02 04:34:19,1407.28,,1,,"b""b' This was fixed in #2880 and has been released as part of [version 1.8.1]url '""",,,,,,,,,,,,,,,,,
chosen,2480,closed,-,-,-,1,12,2,,,,,,,,,,,,,,,,,,
chosen,2504,closed,opened,2016-01-14 13:31:32,,,,,,,,,,,,,,,,,,,,,,
chosen,2504,closed,title,2016-01-14 13:31:32,00:00,,1,,"b""b' List of options gets scrolled completely down on hover and on scroll'""",,,,,,,,,,,,,,,,,
chosen,2504,closed,body,2016-01-14 13:31:32,00:00,,1,,"b'b"" On the slightest scroll and on hover the list of items gets scrolled completely down and it\'s impossible to scroll it up. It is however possible to scroll entirely up using the scrollbar. Using the scrollbar I can scroll to any part of the list but on hover it gets scrolled down. Recording:url ""'",,,,,,,,,,,,,,,,,
chosen,2504,closed,1,2016-01-14 13:31:32,142.2,,1,,"b'b"" What browser", browser version, OS, and OS version are you using?  And what version of Chosen?  If not the latest version, does it still happen on the [latest version]url  Additionally, please link to a publicly accessible page (or a [Fiddle]url  that shows the issue so we can attempt to reproduce.  Alternatively, confirm that the [Chosen demo page]url  shows the issue. Closing until more info is provided," but then we\'ll reopen.""'",,,,,,,,,,
chosen,2504,closed,closed,2016-01-14 15:53:44,142.2,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2504,closed,2,2016-01-14 13:31:32,1107.72,1,,,"b'b"" Sorry for not very specific description. I use gem rails-assets-chosen (1.4.2) from url  which should indeed deliver version 1.4.2. I used the newest desktop Chrome 47.0.2526.106", OS X El Capitan. I can\'t really provide public page since it\'s my work project still in development. I did setup a jsfiddle," but it\'s not replicating the problem. url I\'m kind of clueless what may be causing it. I know there are some  interactions but no idea why did they bug out in this case.""'",,,,,,,,,,,,,,,
chosen,2504,closed,3,2016-01-14 13:31:32,154.28,,1,,"b""b' @tjschuck  You can reproduce the problem by using jQuery 1.12.0 url '""",,,,,,,,,,,,,,,,,
chosen,2504,closed,4,2016-01-14 13:31:32,20.45,1,,,"b""b' I have jquery-rails (4.1.0) and jquery-ui-rails (5.0.5). Not sure which version of jQuery they provide. Which version of jQuery should be stable used with Chosen?'""",,,,,,,,,,,,,,,,,
chosen,2504,closed,5,2016-01-14 13:31:32,11.33,,,1,"b""b' @JoannaFalkowska jQuery 1.11.1 seems to work just fine"," 1.12.0 is the problem.'""",,,,,,,,,,,,,,,,
chosen,2504,closed,6,2016-01-14 13:31:32,6.7,,1,,"b'b"" Okay"," I\'ll try downgrading to this one! EDIT: Downgrading from jQuery 2.2.0 to 1.11.1 did the trick. I\'m not very happy with the downgrade but at least now the plugin is usable and issue can be reproduced and fixed.""'",,,,,,,,,,,,,,,,
chosen,2504,closed,7,2016-01-14 13:31:32,153.1,,1,,"b""b' @Senthe You should reopen this issue.'""",,,,,,,,,,,,,,,,,
chosen,2504,closed,8,2016-01-14 13:31:32,432.85,,1,,"b""b' @Senthe @tazmanska Thanks!  I can confirm that this fiddle shows the issue (Safari 9.0.2"," OS X 10.11.2): url  Reopening!'""",,,,,,,,,,,,,,,,
chosen,2504,closed,reopened,2016-01-15 23:20:10,446.43,2,7,1,,,,,,,,,,,,,,,,,,
chosen,2504,closed,9,2016-01-14 13:31:32,535.92,,,1,"b""b' Hi", The problem went with jQuery 1.12.x," it is the same issue than url  A hack has been found and it working!'""",,,,,,,,,,,,,,,
chosen,2504,closed,10,2016-01-14 13:31:32,117.1,,1,,"b""b' I can confirm that upgrading to jQuery version 1.12.1 fixes the issue. 1.12.0 is the one with the issue.'""",,,,,,,,,,,,,,,,,
chosen,2504,closed,closed,2016-03-13 10:58:47,698.62,2,8,2,,,,,,,,,,,,,,,,,,
chosen,2504,closed,-,-,-,2,8,2,,,,,,,,,,,,,,,,,,
chosen,2524,closed,opened,2016-02-08 17:51:32,,,,,,,,,,,,,,,,,,,,,,
chosen,2524,closed,title,2016-02-08 17:51:32,00:00,1,,,"b""b' Let us remove a bad apostrophe!'""",,,,,,,,,,,,,,,,,
chosen,2524,closed,body,2016-02-08 17:51:32,00:00,,1,,"b'b"" @tjschuck  As @koenpunt pointed out in #2435 ... we should use the correct form of lets. I haven\'t opened a Chosen PR in a long time.""'",,,,,,,,,,,,,,,,,
chosen,2524,closed,1,2016-02-08 17:51:32,5.47,,1,,"b""b' @pfiller NEEDS TESTS.'""",,,,,,,,,,,,,,,,,
chosen,2524,closed,2,2016-02-08 17:51:32,0.25,,1,,"b""b' :+1: :heart: :heart: :heart_eyes_cat: :heart: :heart: :+1: '""",,,,,,,,,,,,,,,,,
chosen,2524,closed,closed,2016-02-08 17:57:15,5.72,1,3,0,,,,,,,,,,,,,,,,,,
chosen,2524,closed,reopened,2016-02-08 17:57:17,0.03,1,3,0,,,,,,,,,,,,,,,,,,
chosen,2524,closed,closed,2016-02-08 17:57:26,0.15,1,3,0,,,,,,,,,,,,,,,,,,
chosen,2524,closed,3,2016-02-08 17:51:32,148.77,,1,,"b""b' :+1: '""",,,,,,,,,,,,,,,,,
chosen,2524,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,
chosen,2546,closed,opened,2016-02-22 16:36:15,,,,,,,,,,,,,,,,,,,,,,
chosen,2546,closed,title,2016-02-22 16:36:15,00:00,,1,,"b""b' Add versioning in the bower releases'""",,,,,,,,,,,,,,,,,
chosen,2546,closed,1,2016-02-22 16:36:15,8.82,,1,,"b""b' What do you mean ?'""",,,,,,,,,,,,,,,,,
chosen,2546,closed,2,2016-02-22 16:36:15,166.33,,1,,"b'b"" Not sure either. @prateekbhatt Can you please clarify your issue? Closing this until more info is provided"," then we\'ll reopen.""'",,,,,,,,,,,,,,,,
chosen,2546,closed,closed,2016-02-22 19:31:24,175.15,0,3,0,,,,,,,,,,,,,,,,,,
chosen,2546,closed,3,2016-02-22 16:36:15,45.62,1,,,b'b\' Sorry for not making it clear. What I meant is when I install via bower, i.e  ," the ""chosen"" version defaults to ""*"" because the bower repo of ""chosen"" does not declare version numbers (semver) in the  file: url  If there are any breaking changes to future releases of ""chosen""", this would cause problems in existing projects using it via bower.\'',,,,,,,,,,,,,,
chosen,2546,closed,4,2016-02-22 16:36:15,4.4,,,1,"b'b"" The last commit to that  (to release 1.5.1) seemingly removed that line: url  I\'m not sure if that was intentional or not", but pinging @pfiller to clarify. Reopening!  Thanks for following up," @prateekbhatt ""'",,,,,,,,,,,,,,,
chosen,2546,closed,reopened,2016-02-22 20:21:25,50.02,1,3,1,,,,,,,,,,,,,,,,,,
chosen,2546,closed,5,2016-02-22 16:36:15,43.22,,1,,"b'b"" The specifier shouldn\'t be required anymore"," [it\'s actually deprecated]url  in favor of SCM tags.""'",,,,,,,,,,,,,,,,
chosen,2546,closed,6,2016-02-22 16:36:15,42.12,,,1,"b""b' @kevin-brown Thanks for the link!  That must be why we axed it.  We [are using tags as suggested]url  @prateekbhatt Closing this per the doc linked above by @kevin-brown.  Thanks!'""",,,,,,,,,,,,,,,,,
chosen,2546,closed,closed,2016-02-22 21:46:45,85.33,1,4,2,,,,,,,,,,,,,,,,,,
chosen,2546,closed,-,-,-,1,4,2,,,,,,,,,,,,,,,,,,
chosen,2549,closed,opened,2016-02-23 15:45:10,,,,,,,,,,,,,,,,,,,,,,
chosen,2549,closed,title,2016-02-23 15:45:10,00:00,,1,,"b""b' Chosen loses the search if I select one of matching resul in the list while presing CONTROL KEY'""",,,,,,,,,,,,,,,,,
chosen,2549,closed,body,2016-02-23 15:45:10,00:00,,,1,"b'b"" If I  press CONTROL KEY in chosen while select multiple elements in the list teh list of elements stay open and dont close and this is very helpfull in our proyect with lost of elements. But wen I set a filter in yhe multiselect an start selecting elements in the list of matching results while pressing CONTROL-KEY the box do not close but teh search for filtering is reseted when I press one of the matching results and cant continue selecting more of the matching results. How can I avoid lost the search in this cases? PLease i need help on this because is the most important behavior for our client. Where in the code can I patch this  behavior in case it isn\'t implemented? Thanks in advance ""'",,,,,,,,,,,,,,,,,
chosen,2549,closed,1,2016-02-23 15:45:10,470.08,,1,,"b""b' Correct me if I am wrong but you want the text in the input area to remain after selecting an optionright? If that is the case you have to find in the code where and when it is resetting the search field.Particularly check and more precisely  . The relevant call should be on in line 1077.'""",,,,,,,,,,,,,,,,,
chosen,2549,closed,2,2016-02-23 15:45:10,1092.3,,,1,"b'b"" Good point. The results are still filter using the query"," but the query itself has been removed from the input. This shouldn\'t happen.""'",,,,,,,,,,,,,,,,
chosen,2549,closed,3,2016-02-23 15:45:10,1155.9,,,1,"b""b' Thanks for you help"," finally I could do it. Now the search stay and using CONTROL-KEY I can select some elements in the filtered list which is a lot of convenient for the finals users'""",,,,,,,,,,,,,,,,
chosen,2549,closed,closed,2016-03-02 13:03:34,1278.4,0,2,3,,,,,,,,,,,,,,,,,,
chosen,2549,closed,4,2016-02-23 15:45:10,37.37,,1,,"b""b' I want to keep this open for the aforementioned reason.'""",,,,,,,,,,,,,,,,,
chosen,2549,closed,reopened,2016-03-02 13:41:49,38.25,0,3,3,,,,,,,,,,,,,,,,,,
chosen,2549,closed,closed,2016-10-11 23:47:54,606.08,0,3,3,,,,,,,,,,,,,,,,,,
chosen,2549,closed,-,-,-,0,3,3,,,,,,,,,,,,,,,,,,
chosen,2556,closed,opened,2016-02-29 15:11:32,,,,,,,,,,,,,,,,,,,,,,
chosen,2556,closed,title,2016-02-29 15:11:32,00:00,,1,,"b'b"" After opening several times dialog with select chzn-select the search doesn\'t work""'",,,,,,,,,,,,,,,,,
chosen,2556,closed,body,2016-02-29 15:11:32,00:00,,,1,"b'b"" Hello",I have a problem with chosen plugin.After opening 7/8 times same dialog UI with the same select, I cannot type anithing in the input text for the search. The focus is set over there, but if I type any kind of character," it doesn\'t work.May anyone help me?Many thanks in adavance!!""'",,,,,,,,,,,,,
chosen,2556,closed,1,2016-02-29 15:11:32,12.63,,1,,"b""b' I am using Version 0.9.7 of  and v1.7.2 of jQuery.'""",,,,,,,,,,,,,,,,,
chosen,2556,closed,2,2016-02-29 15:11:32,463.58,,1,,"b'b"" Version 0.9.7 was released more than 4 years ago", and there have been [many releases since]url Your best bet is to upgrade to the current version. If you need to stay on your version for whatever reason, you\'ll probably have to try somewhere like [StackOverflow]url  instead for support on your issue; the GitHub issue tracker is intended for bug reports and pull requests for future versions," not long outdated ones.  You\'ll be more likely to get a quick and useful answer there.""'",,,,,,,,,,,,,,
chosen,2556,closed,closed,2016-02-29 23:07:45,476.22,0,3,1,,,,,,,,,,,,,,,,,,
chosen,2556,closed,3,2016-02-29 15:11:32,524.1,,1,,"b""b' I think this not always true", although for Chosen the upgrade path is minimal. And if it is a valid bug," why not fix it (if possible within a certain time constraint)'""",,,,,,,,,,,,,,,
chosen,2556,closed,4,2016-02-29 15:11:32,37.08,,,1,"b""b' Hello","I have updated the chosen plugin with the latest version but the behavior is the same.May you please reopen the issue?Many thanks '""",,,,,,,,,,,,,,,,
chosen,2556,closed,reopened,2016-03-01 09:04:58,597.22,0,4,2,,,,,,,,,,,,,,,,,,
chosen,2556,closed,5,2016-02-29 15:11:32,749.75,,1,,"b""b' @gioviarena What browser", browser version, OS, and OS version are you using? Can you please link to a publicly accessible page (or a [Fiddle]url  that shows the issue so we can attempt to reproduce?  Alternatively," confirm that the [Chosen demo page]url  shows the issue.  It does not for me.'""",,,,,,,,,,,,,
chosen,2556,closed,6,2016-02-29 15:11:32,865.62,,,1,b'b\' Hello,"I am using Firefox 44.0.2 and Google Crome 48.0.2564.116 m. As OS I have Windos Vista.I have prepared a quick  demo environment here:url Login withuser: testpwd: test Then press button ""ACQUISTO"" and then button ""ORDINE D\\\'ACQUISTO"".  For opening the UI dialog with select chosen that creates the issue", go to the \\xe2\\x80\\x9cbinocular\\xe2\\x80\\x9d button under \\xe2\\x80\\x9cCodice Articolo\\xe2\\x80\\x9d. Type something in the first select like \\xe2\\x80\\x9cW\\xe2\\x80\\x9d or \\xe2\\x80\\x9c1\\xe2\\x80\\x9d and then select one string of the list.Repeat the process adding a new line (you should press button \\xe2\\x80\\x9c+ Riga\\xe2\\x80\\x9d in the top of the page, or press key \\xe2\\x80\\x9c+\\xe2\\x80\\x9d of the keyboard one the focus is on an input text.I am not sure the bug is verified, sometimes it appears after adding 7/8 line, sometimes after 10 lines. So please verify the chosen behavior with several lines. I am attaching a  for the steps with screen shots and also a video for show you the behavior (at the end I can\\\'t write in search input field). Many tanks in advance![]url  url \'',,,,,,,,,,,,
chosen,2556,closed,7,2016-02-29 15:11:32,12.62,,,1,"b""b' Nice bells in the background ;) I noticed that just opening and closing details for the same row over and over again results in the same behavior. '""",,,,,,,,,,,,,,,,,
chosen,2556,closed,8,2016-02-29 15:11:32,10.37,1,,,"b""b' While testing a little more"," I suspect that some event are triggered multiple times; which results in duplicate rows. Have a look at this screencast and let me know if this is the expected behavior or not: url '""",,,,,,,,,,,,,,,,
chosen,2556,closed,9,2016-02-29 15:11:32,10.92,,,1,"b""b' Yes", it is correct. It is due to a user require in order to select the item by product code, without specify the color. Same product may have different colors," so the system add 1 line per color.You can see that because the product 1234 is available in green (verde) and in fucsia. Thanks!'""",,,,,,,,,,,,,,
chosen,2556,closed,10,2016-02-29 15:11:32,38.67,,1,,"b""b' Tested a little further", and it turns out that the issue is an effect of jQuery UI. When I remove the keypress event of jQuery UI," I can use the input again:  url '""",,,,,,,,,,,,,,,
chosen,2556,closed,closed,2016-03-02 12:36:52,211.9,1,6,5,,,,,,,,,,,,,,,,,,
chosen,2556,closed,11,2016-02-29 15:11:32,73.03,,,1,"b'b"" So it means that chosen plugin doesn\'t work 100% with jQuery UI? Those are events properly of jQuery. I have tried", in my localhost," to delete from the page all event listener. But anyway those listeners are there.What do you suggest to do?Thanks in advance""'",,,,,,,,,,,,,,,
chosen,2556,closed,12,2016-02-29 15:11:32,334.15,,1,,"b'b"" Or doesn\'t jQuery UI doesn\'t work with Chosen? ;) Anyway", I read it could have something to do with the z-index," and that is has been fixed in newer versions of jQuery UI. So your best guess is updating jQuery UI to a more recent one.""'",,,,,,,,,,,,,,,
chosen,2556,closed,-,-,-,1,7,6,,,,,,,,,,,,,,,,,,
chosen,2569,closed,opened,2016-03-10 09:59:44,,,,,,,,,,,,,,,,,,,,,,
chosen,2569,closed,title,2016-03-10 09:59:44,00:00,,1,,"b""b' Scroll issue with many options'""",,,,,,,,,,,,,,,,,
chosen,2569,closed,body,2016-03-10 09:59:44,00:00,,1,,"b""b' Is there any way to disable the functionality that you scroll down in the options when your mouse is at the bottom of the options viewport?'""",,,,,,,,,,,,,,,,,
chosen,2569,closed,1,2016-03-10 09:59:44,372.87,,1,,"b""b' Ha", there seems to be an _exactly_ 1px-tall area at the bottom that causes this. /cc @mlettini," because I imagine this is CSS-fixable.'""",,,,,,,,,,,,,,,
chosen,2569,closed,2,2016-03-10 09:59:44,75.1,,,1,"b'b"" ... I have no idea what causes this. Still present in url  I\'d love to fix it if I understood the problem. Any thoughts @koenpunt ?""'",,,,,,,,,,,,,,,,,
chosen,2569,closed,3,2016-03-10 09:59:44,181.77,,1,,"b'b"" @tjschuck I tried some things in the web inspector", and it turns out there\'s no CSS involved here," just JS: url  So the question arises; is this desired behavior?  Oh and is @pfiller back from his vacation yet? :tropical_drink: ""'",,,,,,,,,,,,,,,
chosen,2569,closed,4,2016-03-10 09:59:44,17.25,,,1,"b'b"" @koenpunt So I\'m not 100% sure of the intention of that code", but I imagine it\'s for this: ![]url  Hover on a half-off option, and it jumps to be fully in-frame.  That makes sense to me.  The perpetual scroll on a 1px horizontal line seems like an unintended consequence. @pfiller is back from :tropical_drink: (vacation)," but has moved on to :beers: (SXSW).""'",,,,,,,,,,,,,,
chosen,2569,closed,5,2016-03-10 09:59:44,20.98,,1,,"b""b' It might partially be related to this also: url  '""",,,,,,,,,,,,,,,,,
