REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,body,2013-08-27 21:36:41,00:00,,1,,"b'b\' I cannot seem to get a very basic use case of SNS Mobile Push using boto (2.10) to work.  When I use the exact same message payload on AWS\\\'s webapp for using SNS Mobile Push url  I see the expected message (""foo"") appear on my Android device.  However", when I use boto,"null"" appears on my Android device.  I\\\'ve tried lots of different flavors of messages (where the value of ""GCM"" is not a string, but more nested JSON structure), to no avail.  The documentation has no examples of GCM SNS Mobile Push, so I\\\'m flying blind. A simple app that demonstrates the issue appears here:  url The target_arn has its last few characters obscured so as not to invite hackers to send stuff to my device, but when the correct value is used, I _do_ receive push messages -just the wrong value.\''
boto	1692	closed	1	toastdriven	2013-08-27 21:36:41	28.12			+1	b'b"" Combined with SHA: 62fdf34e8791cdad3fc811e515b03623366bc264, if you change your code sample to url  it should work properly. I don\'t have an Android device to verify this with, so confirmation would be appreciated.""'
boto	1692	closed	closed	 - 	2013-08-28 22:04:49	28.13	0	2	1
boto	1692	closed	2	eswenson1	2013-08-27 21:36:41	21.9		+1		b'b\' Thanks. But this still results in ""null"" being received as the value of ""message"" on the GCM device (Android Galaxy S3).  I pulled your latest code (and see your fix to publish), updated my test case to supply the new message_structure=\\\'json\\\' parameter to publish, but with the same results.  I then simply used your pastebin and changed the ARN to be the ARN for one of my devices, and I still see ""null"". I wrote a simply script to invoke GCM directly and, with the same payload, am able to see the correct message on my device.  So it must be something with your wire interface to AWS SNS that doesn\\\'t meet its expectations.\''
boto	1692	closed	reopened	 - 	2013-08-28 23:26:40	81.85	0	3	1
boto	1692	closed	3	eswenson1	2013-08-27 21:36:41	78.83			+1	b'b"" By the way, I used the SNSMobilePush Java application (comes with the aws java sdk) and changed it to send the same payload.  It works fine and I can see correct messages showing up on the device.  You might consider looking at the HTTP requests generated by that application and comparing with the requests generated by  to see what is different.  I was about to do that but got dragged into a completely unrelated firestorm and haven\'t gotten to it.""'
boto	1692	closed	4	toastdriven	2013-08-27 21:36:41	1423.45	+1			b'b"" I spent much of the day on this today. I haven\'t been able to get a mobile app receiving notifications yet (because mobile is hard), but after comparing what the Java client sends, url  produces a very close body. Would you mind giving that a try & see if it works for you? I\'m going to keep trying to get a working end-to-end test by hand as well.""'
boto	1692	closed	5	eswenson1	2013-08-27 21:36:41	66.98	+1			b'b\' Hi Daniel, Do I need to pull a new version of boto from github?  When I run yoursns_mobile_, I get the following at the tail of the output: 2013-09-05 17:30:52,412 boto [DEBUG]:wrapping ssl socket; CA certificatefile=/2.10.0-py2.72013-09-05 17:30:52,600 boto [DEBUG]:validating server certificate:hostname=-east-1, certificate hosts=[u\\\'-east-1\\\']2013-09-05 17:30:52,693 boto[DEBUG]:{""Error"":{""Code"":""InvalidClientTokenId","Message"":""Client is notrecognized","Type"":""Sender""},""RequestId"":""e4a048fd-6424-557c-bb7f-025e405878af""}2013-09-05 17:30:52,694 boto [ERROR]:403 Forbidden2013-09-05 17:30:52,694 boto[ERROR]:{""Error"":{""Code"":""InvalidClientTokenId","Message"":""Client is notrecognized","Type"":""Sender""},""RequestId"":""e4a048fd-6424-557c-bb7f-025e405878af""}Traceback (most recent call last):  File ""sns_mobile_", line 31," in  target_arn=\\\'arn:*:arn:aws:sns:us-east-1:731381685129:-99c1-3365-902d-07d63f75ec7f\\\'  File""/2.10.0-py2.7""",line 255, in publish  return (\\\'Publish\\\'," params)  File""/2.10.0-py2.7""",line 726, in _make_request  raise (, , body): BotoServerError: 403 ForbiddenNone What am I doing wrong? (I\\\'m still using the copy of boto that I got afteryou integrated a a fix to add the message_structure parameter). -Eric On Thu, Sep 5, 2013 at 4:29 PM, Daniel Lindsley notifications@:\'',,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,6,2013-08-27 21:36:41,5.07,1,,,"b'b\' I tried after updating and instaling with the latest ""develop"" branch fromyour git repo and get the same errors: 2013-09-05 17:39:48",112 boto [DEBUG]:wrapping ssl socket; CA certificatefile=/2.12.0-py2.72013-09-05 17:39:48,384 boto [DEBUG]:validating server certificate:hostname=-east-1, certificate hosts=[u\\\'-east-1\\\']2013-09-05 17:39:48,"503 boto[DEBUG]:{""Error"":{""Code"":""InvalidClientTokenId""","Message"":""Client is notrecognized","Type"":""Sender""},""RequestId"":""bd88057c-a39e-5071-b769-4fdf850aebcb""}2013-09-05 17:39:48,503 boto [ERROR]:403 Forbidden2013-09-05 17:39:48,503 boto[ERROR]:{""Error"":{""Code"":""InvalidClientTokenId","Message"":""Client is notrecognized","Type"":""Sender""},""RequestId"":""bd88057c-a39e-5071-b769-4fdf850aebcb""}Traceback (most recent call last):  File ""sns_mobile_", line 31," in  target_arn=\\\'arn:*:arn:aws:sns:us-east-1:731381685129:-99c1-3365-902d-07d63f75ec7f\\\'  File""/2.12.0-py2.7""",line 255, in publish  return (\\\'Publish\\\', params, \\\'/\\\'," \\\'POST\\\')  File""/2.12.0-py2.7""",line 726, in _make_request  raise (, , body): BotoServerError: 403 ForbiddenNone On Thu, Sep 5, 2013 at 5:35 PM, Eric Swenson eric@ wrote:\'',,,,,,,,,,,,,,,,,,,
boto,1692,closed,7,2013-08-27 21:36:41,447.7,1,,,"b""b' Odd. The in the traceback sounds like a configuration error or something. Is that token still setup in SNS? Does sending the same data work with the Java client right now?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,8,2013-08-27 21:36:41,523.43,,1,,"b""b' For comparison"," this is what Java generates over the wire: And this is what Boto generates with the provided Gist:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,9,2013-08-27 21:36:41,396.32,,1,,"b'b"" Closing for now", as we\'re basically identical to the Java request. If a further test case can be worked up to show where this falls down," please reopen.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,closed,2013-09-12 23:28:30,1.83,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,10,2013-08-27 21:36:41,61.63,,,1,"b'b"" Thanks", Daniel.  I\'ll give it a try when I have a chance and let you know. I appreciate your help. On Thu, Sep 12, 2013 at 4:28 PM," Daniel Lindsleynotifications@:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,11,2013-08-27 21:36:41,11.65,1,,,"b'b"" Regarding sending push message to android using SNS Publish I can\'t get the AWS CLI (based on boto) or Paws (also based on boto) to send the message payload no matter how I format it.I get the notification but it is empty.Using the AWS console I get the message.if I execute this aws cli for a working target-arn it works for iOS and only the icon shows for android.I\'ve tried using Paws with perl and I get the same result.I have a java implementation that seems to work but I\'d have to confirm it is with the same parameters.Has anyone gotten an SNS message through to an android client using boto?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,12,2013-08-27 21:36:41,468.88,,,1,"b""b' Its 2018 and its still not working... Amazon really needs to fix it in SNS.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1692,closed,-,-,-,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,opened,2013-09-30 10:08:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,title,2013-09-30 10:08:03,00:00,,1,,"b""b' Add timeout option to SSH client.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,body,2013-09-30 10:08:03,00:00,,1,,"b'b"" I\'m not sure where to test this option.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,1,2013-09-30 10:08:03,643.13,,,1,"b'b"" This looks generally good. I\'ll try to add a test and merge it in.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,closed,2013-10-14 18:40:22,512.32,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,reopened,2013-10-14 18:41:45,1.38,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,2,2013-09-30 10:08:03,160.97,,1,,"b""b' Fixed in 653b82b9c14241402bc81a77278895627aefb460.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,closed,2013-10-14 23:32:09,290.4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1755,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,opened,2013-10-11 21:08:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,title,2013-10-11 21:08:37,00:00,,1,,"b""b' Adding support for QueueOwnerAWSAccountId in GetQueueUrl to SQS'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,body,2013-10-11 21:08:37,00:00,,1,,"b""b' Support for optional parameter found here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,1,2013-10-11 21:08:37,1249.65,,1,,"b""b' Closing as duplicate of #1786.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,closed,2013-10-14 17:58:16,1249.65,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,2,2013-10-11 21:08:37,18.15,1,,,"b'b"" Whoops", sorry about that," I didn\'t see that this is for the branch. Reopening.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,reopened,2013-10-14 18:16:25,18.15,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,closed,2013-10-14 18:36:06,19.68,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1787,closed,-,-,-,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,opened,2013-11-04 20:39:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,title,2013-11-04 20:39:41,00:00,,1,,"b""b' RDS "," SqlServer c2 audit mode'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,body,2013-11-04 20:39:41,00:00,,1,,b'b\' Hello," im having issue to retrieve \\\'c2 audit mode\\\' parameter value for SQL param groups it always returns ""False""Please advise.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,1,2013-11-04 20:39:41,217.38,,,1,"b""b' @yserinov please provide a code example that describes what you are trying to do"," and provide the output that you expect vs. the output you are getting. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,2,2013-11-04 20:39:41,869.85,1,,,b'b\' Sorry for the hassle please close this issue," for some reason get value used as ""_value"" in MSSQL vs Oracle engine\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,closed,2013-12-20 20:04:21,1404.67,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,3,2013-11-04 20:39:41,261.03,,1,,"b'b"" I have the same issue when using 2.27.0. It appears to be related to the way boolean values are read and set from the parameter response in . In In SQL Server", parameters like \'c2 audit mode\' return \'1\' to indicate True. As such,the true value \'1\' becomes False after setup by boto. A suggested fix is to change the interpretation of truth (For now," I\'ve worked around this with .)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,reopened,2014-03-18 20:02:12,1437.85,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,4,2013-11-04 20:39:41,55.1,,,1,"b""b' This does look like a legitimate issue. Please feel free to create a pull request with the fix and include tests to get it merged in quickly. Thanks!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1840,open,-,-,-,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,opened,2013-12-17 17:14:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,title,2013-12-17 17:14:34,00:00,,1,,"b""b' Switch to new-style classes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,body,2013-12-17 17:14:34,00:00,,1,,"b""b' Most classes in boto are old-style", meaning that super calls are implemented using (self), instead of the more modern super(Class, self).method(). Old-style classes are deprecated and no longer supported in Python 3," and are always surprising to experienced Python programmers.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,1,2013-12-17 17:14:34,107.67,,,1,"b'b"" I\'ve been meaning to do this for months & just haven\'t gotten there"," but I\'d love to bite this off. Assigning to me.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,2,2013-12-17 17:14:34,364.17,,1,,"b'b"" The following is a list of places we use old-style classes: I have a branch started to convert these. Once I have these changed & tests are passing"," I\'ll submit a PR & link it up here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,closed,2013-12-19 00:23:02,428.47,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,3,2013-12-17 17:14:34,17.98,,1,,"b'b"" You might also want to convert old-style super calls to new-style ones. I can open another issue for that if you\'d like.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,reopened,2013-12-19 18:49:36,1106.57,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,4,2013-12-17 17:14:34,1331.38,,1,,"b""b' Slightly less trivial to cover all of those. The list of places:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,5,2013-12-17 17:14:34,317.45,1,,,"b'b"" Yikes"," I\'d hate to see the awk command that generated that :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,6,2013-12-17 17:14:34,138.75,,1,,"b""b' No  "," just a little Python. :grinning: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,closed,2013-12-23 21:49:19,179.72,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,1918,closed,-,-,-,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,opened,2014-02-27 01:42:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,title,2014-02-27 01:42:46,00:00,,1,,"b'b\' Empty item is not ""falsey""?\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,body,2014-02-27 01:42:46,00:00,,1,,"b'b"" On the [Web documentation]url  I read:However", I don\'t seem to be seeing that behavior...  For example: I can work around this easily," but wonder if this is a bug...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,1,2014-02-27 01:42:46,1284.82,1,,,"b'b"" I\'m afraid I don\'t quite follow. When a key isn\'t found", DDB returns an empty response ( ). Boto\'s sees this & should raise an exception url  What does return? If it\'s an instance, what\'s in  ? Also," what version of Boto are you using? Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,2,2014-02-27 01:42:46,164.43,,,1,"b'b"" Yes the return value of that command is an instance", and is  .  My question is whether should evaluate to  ," as seems to be suggested by the documentation. I\'m using version 2.9.6.  Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,closed,2014-03-15 01:52:03,9.28,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,reopened,2014-03-15 01:52:08,0.08,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,3,2014-02-27 01:42:46,109.07,,1,,"b'b\' The current version of Boto is 2.27.0. The ""false-y"" behavior was added in 2.20.0 url  so I\\\'d recommend upgrading if possible.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,closed,2014-03-15 03:41:05,108.95,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,4,2014-02-27 01:42:46,952.13,1,,,"b""b' Ah", right, I should have checked the versions.  Sorry! I had installed it on my system using  ," rather than  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2127,closed,-,-,-,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,opened,2014-02-27 02:39:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,title,2014-02-27 02:39:38,00:00,,1,,"b""b' missing methods in SES'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,body,2014-02-27 02:39:38,00:00,,,1,"b'b"" The following Amazon SES API methods don\'t exist in boto ses GetIdentityNotificationAttributes~~SetIdentityFeedbackForwardingEnabled~~~~SetIdentityNotificationTopic~~""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,closed,2014-03-10 20:35:08,1075.5,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,1,2014-02-27 02:39:38,1112.83,1,,,"b'b"" Thanks for the merge of my pull-request"," I didn\'t implement the GetIdentityNotificationAttributes method. Sorry for the possible confusion here but this issue should stay open until either myself or someone else can satisfy the remaining method""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,2,2014-02-27 02:39:38,13.05,1,,,"b""b' Reopening and editing the original text to reflect this. Sorry about that.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,reopened,2014-03-17 21:25:31,50.38,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2128,open,-,-,-,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,opened,2014-05-30 17:00:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,title,2014-05-30 17:00:22,00:00,,1,,"b""b' CloudSearch2 commit failure due to HttpAdapter max_retries. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,body,2014-05-30 17:00:22,00:00,,1,,"b'b"" in  on line 185", an HTTPAdapter is initialized, but the max_retries parameter doesn\'t exist in the constructor. This causes an exception. In ," the below is what works:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,closed,2014-05-30 17:14:02,13.67,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,1,2014-05-30 17:00:22,219.6,,1,,"b""b' Is this still an issue?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,2,2014-05-30 17:00:22,12.58,1,,,"b'b"" Yes", I apologize if I didn\'t go through the correct channels. The problem described in the ticket is valid for 2.29.0, and the development version didn\'t work as well. It appeared someone closed the ticket without comment likely because I broke the boto process," so I created a fork in order to reference the fix I made (which is trivial). ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,reopened,2014-05-31 00:35:57,441.92,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,3,2014-05-30 17:00:22,1412.88,1,,,"b'b"" I\'m a bit confused. url  _does_ have the kwarg param. What version of requests are you using?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,4,2014-05-30 17:00:22,13.98,1,,,"b""b' I am sorry"," you are correct. I had an outdated version of requests. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,closed,2014-06-12 20:39:25,1203.47,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2300,closed,-,-,-,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,opened,2014-10-31 14:15:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,title,2014-10-31 14:15:55,00:00,,1,,"b""b'  #2296 Adding support for cloud formation UsePreviousValue parameter.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,body,2014-10-31 14:15:55,00:00,,1,,"b""b' In response to issue #2296.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,1,2014-10-31 14:15:55,436.13,1,,,"b""b' @danielgtaylor  Hi"," sorry to single you out. I was looking for someone with merge privileges to have a look at my PR. The linked issue #2296 is starting to get some interest.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,2,2014-10-31 14:15:55,369.22,,1,,"b""b' @aronkyle-lightspeedretail this needs to be updated and rebased.  hope it makes it in.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,3,2014-10-31 14:15:55,512.57,1,,,"b'b"" @joekiller I rebased the day before. Travis CI indicates that the tests work for python version 2.6 to 3.3. However"," it looks like the 3.4 tests are stalling in the cloudsearch section of the suite. This appears to be the case for all PR\'s up for the past 5 days or so. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,closed,2015-03-12 14:17:37,1.7,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,reopened,2015-03-12 14:17:43,0.1,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,closed,2015-03-12 14:19:24,1.68,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2725,closed,-,-,-,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,opened,2014-11-05 14:49:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,title,2014-11-05 14:49:41,00:00,,1,,"b""b' DynamoDB Document Data Types'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,body,2014-11-05 14:49:41,00:00,,1,,"b""b' I cant seem to find if supports it", and if it does it does not seem to be documented or I just cant find it. If i try to add with: I get: and with: I get:  I have seen some tickets and stackoverflow questions, but they all seem to lead to assumption that boto does not support it yet,"'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,1,2014-11-05 14:49:41,384.82,,1,,"b'b"" Don\'t know about the second part", but I convert my lists to sets prior to put. doc = {\\xe2\\x80\\x98first\\xe2\\x80\\x99: 1,\\xe2\\x80\\x98second\\xe2\\x80\\x99: 2,\\xe2\\x80\\x98items\\xe2\\x80\\x99: set([{\\xe2\\x80\\x98item_id\\xe2\\x80\\x99: 1, \\xe2\\x80\\x98foo\\xe2\\x80\\x99: 1, \\xe2\\x80\\x98bar\\xe2\\x80\\x99: 0},    {\'item_id\': 2, \\xe2\\x80\\x98foo\\xe2\\x80\\x99: 100," \\xe2\\x80\\x98bar\\xe2\\x80\\x99: 20}    ])}""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,2,2014-11-05 14:49:41,704.07,,1,,"b""b' @kmcintyre:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,closed,2014-11-10 08:58:34,1088.88,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,reopened,2014-11-10 08:58:41,0.12,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,3,2014-11-05 14:49:41,850.82,,1,,b'b\' Their example is a bit different than the code you\\\'ve submitted.  Notice how they use a table not a con," I can\\\'t really tell what ""con"" is in your example.  But list is definitely not supported", but set definitely is.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,4,2014-11-05 14:49:41,668.25,,1,,"b""b' Looks like document (Recursive types) are currently only supported by the Layer 1 API of Boto DynamoDB. Layer2 API does not yet support these.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,5,2014-11-05 14:49:41,600.17,,1,,"b'b"" It\'s a fairly small patch to Dynamizer to support :  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,6,2014-11-05 14:49:41,60.73,1,,,"b'b"" I\'m having trouble", with this patch I get a crc checksum error: This is when calling something like where the table already exists and mytable is an instance of  . Any ideas? I\'m connecting to a dynamo local instance (the latest version link of dynamodb local, just downloaded today) and haven\'t tried yet against real dynamo so I\'ll check now if that\'s where the problem is. UPDATE: This bug does not occur against the real dynamodb api," I can only recreate it with Dynamodb Local.  For the record I posted this bug the aws forum url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,7,2014-11-05 14:49:41,12.15,,,1,"b'b"" @dcosson", I haven\'t tested against dynamodb local.  Real dynamodb seems to work fine for our use case.  It certainly hasn\'t been tested extensively," but  work well.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,8,2014-11-05 14:49:41,94.23,,1,,"b""b' @glinscott yeah it is a bug with dynamo db local"," works well for me against real dynamodb'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,9,2014-11-05 14:49:41,1415.62,,1,,"b'b"" What\'s the expected datatype on the resulting field?  Is it converted to a string set?  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,10,2014-11-05 14:49:41,1279.73,,1,,"b'b"" @kmcintyre: no", dynamodb now supports \'document\' types.  so you can have  maps, and pure lists," with duplicates.  Basically a JSON document.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
boto,2737,closed,11,2014-11-05 14:49:41,99.17,1,,,"b'b"" FYI url  This pull request has been in for quite some time now but no action has been taken yet. Based on the comments"," it\'s hard to say if this feature will ever make it in.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
