REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,3,2017-06-19 18:41:13,1357.22,,,1,"b""b' ok great. @danielkwinsor mind adding a test? (can be as simple as checking that split worked)  lemme know if you need help with this'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,4,2017-06-19 18:41:13,183.75,,,1,"b'b"" I was figuring a request for tests would come :)  I definitely will do it when I can fit it between my heavy work queue.  My only concern is that area didn\'t look easy to mock", so I don\'t know when I\'ll be able to get to it.  Manual testing did show this worked out with single or multiple topics, but I didn\'t test things like whitespace," etc.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,5,2017-06-19 18:41:13,963.63,,1,,"b""b' looks like you might be able to write a simple test that uses package access to check ()  basically read-back that to show a simple split works. wanna try?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,6,2017-06-19 18:41:13,1048.43,,1,,"b""b' k very least this needs an update to the docs  and in zipkinlike.. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,closed,2017-06-28 17:46:43,1385.5,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,7,2017-06-19 18:41:13,597.93,,1,,"b""b' All good or did I scare you off? :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1622,closed,8,2017-06-19 18:41:13,51.9,,,1,b'b\' All good... in the process of adding docs and tests, but rebased fromupstream and it wiped out my commit, then auto closed.  Expect by EoD. On Jun 28, 2017 11:15,"Adrian Cole""  wrote:>\''
zipkin	1622	closed	reopened	 - 	2017-06-28 21:26:10	219.45	1	6	3
zipkin	1622	closed	9	danielkwinsor	2017-06-19 18:41:13	139.7	+1			b'b"" I spent too long on the unit test and gave up.  It\'s much too hard to mock something coming from a constructor without powermockito.  Here\'s the code plus docs.""'
zipkin	1622	closed	closed	 - 	2017-06-29 07:23:43	597.55	2	6	3
zipkin	1622	closed	10	adriancole	2017-06-19 18:41:13	597.22			+1	b'b"" Thanks very much @danielkwinsor! (and thanks for the timeboxed attempt on tests.. I\'ll copy you on a test commit)""'
zipkin	1622	closed	-	-	-	-	2	6	4
zipkin	1648	open	opened	jprateekvmware	2017-07-07 22:47:00
zipkin	1648	open	title	jprateekvmware	2017-07-07 22:47:00	00:00		+1		b""b' Skip dependency links for missing intermediates'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,body,2017-07-07 22:47:00,00:00,,1,,"b'b"" Considering the example where the we have a dependencies from M1M1>M3 dependency should only be defined ", when we have M1 directly calling M3. Currently for our case we have got the API-Gateway as entry point , which in turn invoke the central service, which in turn route the request to other services.  AG>CS>(M1,M2,M3)  Valid dependencies in the system are.  AG>CS>(M3) AG>CS>(M1) AG>CS>(M2)  Whereas below created dependency are invalid. AG>(M1) AG>(M2)  Reason why we could have above incorrect dependency could be many reason.  CS span gets dropped out: In that case M1,M2 would have CS span id as their parent span id in the JSON record, which would not exist in the zipkin database, While defining the dependencies we need to validate whether all such dependent span id exist," if they don\'t exist then ignore that span record for dependency calculation.""'",,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,1,2017-07-07 22:47:00,3.65,,1,,"b""b' No problem"," they can be generated and processed out of order.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,2,2017-07-07 22:47:00,20.38,,1,,"b""b' So in that case we need to have a fix in zipkin dependencies", as it showing dependencies from M1 >M3, when some of the M2 traces have got dropped , it should take into account the parent span id of M3 (which is m2 span id) and whether it exist in system , before defining the dependencies," else it gets a wrong picture projected '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,3,2017-07-07 22:47:00,175.6,,,1,b'b\' Sounds possible to remedy, but it also is easy to miss a detail. To make sure we are clear, can you post a simplified json with a missingspan and the links you expect and what heuristic you would use to decidehow to create the pseudo link? Even better a pull request. On 8 Jul 2017 07:11,"jprateekvmware""  wrote:>\''
zipkin	1648	open	4	jprateekvmware	2017-07-07 22:47:00	1277.53		+1		b""b' Done Will track as part of it url '",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,closed,2017-07-10 23:24:10,37.17,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,5,2017-07-07 22:47:00,170.48,,1,,"b'b"" please don\'t re-open the issue there.. the tests are here", and likely any code around it will be," too.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,reopened,2017-07-11 02:14:39,170.48,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,6,2017-07-07 22:47:00,80.18,,1,,"b'b\' @jprateekvmware I\\\'ve changed the title of this to ""Skip dependency links for missing intermediates"" as that\\\'s the best I can understand your scenario so far.  Can you explain why you are creating child spans in an intermediary", but not reporting them to Zipkin. It is one thing for this to be an exception, but it is certainly unexpected to do routinely. Help me understand?\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,7,2017-07-07 22:47:00,81.17,,1,,"b""b' ps you can also hop on gitter to chat about this"," too url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,8,2017-07-07 22:47:00,86.22,,1,,"b""b' Viewing JSON will reduce the round-trips on this issue (and spam to folks subscribed)"," please attach a pasted link to json of a trace that matches this scenario before proceeding further.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,9,2017-07-07 22:47:00,1105.53,,,1,"b""b' I will be there"," Thanks adrian'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,10,2017-07-07 22:47:00,1206.42,,,1,"b""b' Publishing the JSON payload. Dependencies is captured as api-gateway->M1-servicewhereas when i track the dependency tree based on parent id its perfect  api-gateway- '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,11,2017-07-07 22:47:00,1373.07,1,,,"b'b"" @jprateekvmware There are a large number of data errors in your trace. Make sure you are using latest versions of whatever instrumentation you are using", then try again. I\'ve parsed the easy to spot problems below:  span 94aa5c0443cc5582: there\'s an instrumentation bug as a span should have at most one core annotation (core annotation is cs, sr, ss, cr). Yours has 2 servers responding to a single client. span b963390959854a97 b49392870c173a9f: these are client spans, but have their endpoint (the one on cs, cr) marked as the same as its remote (the one on sa). This seems like a bug unless they are supposed to be calling themselves? They are also missing http tags, which are placed on their parents. more on that below: span fe70d9705ea17279 f5f9dcc8edb20ae7: these look a bit distracting as they have http tags (binary annotations), yet are marked local. These will be treated as process local spans," but they seem to be half-the-data of their children.""'",,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,12,2017-07-07 22:47:00,163.8,,1,,"b""b' I got all the traces arranged and it seems the Api-gateway is pointing to m1-service. 94aa5c0443cc5582>f5f9dcc8edb20ae7", seems problem with the way the data is generated from the Spring Sleuth," I will try having it updated with the latest version. it does not seems zipkin -dependency for the above JSON issue. ![image]url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,13,2017-07-07 22:47:00,169.17,,1,,"b""b' OK please get back once things are upgraded as sleuth fixes a lot ofthings. By not troubleshooting until you have things up to date"," it alsoreduces the amount of times folks following this repo are spammed withcomments.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,14,2017-07-07 22:47:00,549.82,,1,,"b""b' @jprateekvmware is there still an issue with the latest versions?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1648,open,-,-,-,1,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,opened,2017-12-17 17:04:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,title,2017-12-17 17:04:31,00:00,,1,,"b""b' Fix SelectFromSpan with 128bit TraceIDs and strict-trace-id=false'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,body,2017-12-17 17:04:31,00:00,,1,,"b""b' In table", Trace IDs are stored in two fields: and  ," both of which are 16 characters long.  cc @adriancole '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,1,2017-12-17 17:04:31,941.7,,1,,"b""b' trying to make a test break around this url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,closed,2017-12-18 08:46:13,941.7,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,reopened,2017-12-18 08:46:17,0.07,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,2,2017-12-17 17:04:31,344.72,,,1,"b""b' OK rebased over the tests that underpin this. Thanks again!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,3,2017-12-17 17:04:31,5.67,,1,,"b""b' Guess you can just squash my prior commit into your second one", to make Git history a bit more cleaner," since that block of code changed a lot.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,4,2017-12-17 17:04:31,909.63,,1,,"b""b' ok fixed mysql from under this change"," so hopefully will build green'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,closed,2017-12-19 07:18:23,1352.1,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1851,closed,-,-,-,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,opened,2018-01-15 23:57:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,title,2018-01-15 23:57:29,00:00,,1,,"b""b' Adding the ability to import traces from JSON into zipkin-ui'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,body,2018-01-15 23:57:29,00:00,1,,,"b""b' I got tired of having no way to view previous traces in Zipkin.  Since it provides a way to download the trace JSON I figured there should be a way to add it back.  This adds a new link with the ability to select a JSON file for upload (as opposed to  due to the potential size of traces"," ref: url  and view it just like any other trace.  Relates to: #1747.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,1,2018-01-15 23:57:29,69.92,,,1,"b""b' interesting! for a impl summary"," is the trace in browser local storage or is it sortof a one-shot deal? Can you attach screen shots? Is there anything sharable between  and anything else?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,2,2018-01-15 23:57:29,958.03,1,,,"b'b"" 1. It\'s a one shot deal.  You refresh the page and you have to browse for the file again. 2. Attaching. 3.  _is_  with just a couple of small changes.  I did a horrible job committing it (it should\'ve been a copy).  If you have a good reference for how I can share more between the two", accounting for the small changes," I\'d be happy to refactor a bit.  ![traceimport-browse]url  ![traceimport-view]url Edit: updated images to reflect new link name.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,3,2018-01-15 23:57:29,406.58,,1,,"b'b\' kindof chummy but I almost like ""paste a trace"" better. Import mightconfuse people", or at least it did me.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,4,2018-01-15 23:57:29,5.32,,,1,"b""b' You da boss!  Say the words and I will make the change :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,5,2018-01-15 23:57:29,9.78,,1,,"b'b"" some dangling concerns are that the UI doesn\'t natively speak v2 yet", so however worded, this implies the data is in v1 format.  The v2 format is in zipkin-js.. I wonder if there\'s a way we can leverage that to allow pasting of v2. If we have this feature," it should work with new data.  PS still need others feedback cc @ ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,closed,2018-01-17 17:23:09,1045.67,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,6,2018-01-15 23:57:29,1081.53,1,,,"b'b"" So", I just realized I messed up the commit a bit (new to and hating git, sorry).  So bear with me for a bit while I try to correct things.  Edit: Corrected but in 2 commits this time :\\\\  Also," I do agree this should work with v2 data.  But at the moment I\'m not sure where zipkin-js is or how to update it to work with v2 data.  I\'d be happy to help with what I can given the right direction but for now I\'ll wait for the feedback from others.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,reopened,2018-01-17 18:08:39,45.5,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,7,2018-01-15 23:57:29,335.02,,1,,b'b\' Haha if you have a trace with 9k spans you will have other problems. In any case better to profile the concern and check what the impact is. At some point the native format will be v2 which means this conversion willnot happen so it is temporary. On 20 Jan 2018 6:55 am,"Logic-32""  wrote:>\''
zipkin	1884	closed	8	eirslett	2018-01-15 23:57:29	1.73			+1	b'b"" Looping through 10k elements in JS is still quicker than touching the DOM, I don\'t think it will be a problem. (But don\'t take my word for it, might be a good idea to profile it.) I would be concerned if it took more than 30ms.""'
zipkin	1884	closed	9	adriancole	2018-01-15 23:57:29	4.78			+1	b'b\' Could  with a comment or add a dependency on zipkin-js and usethe functions directly. Usually we do rule of three on extracting code inupstream projects (ex hopefully arent many use cases for converting to v1so ideally we dont end up with 3 requests!) . Maybe see how it goes firstthen we can handle that as it arises (easier to see impact this way? Appreciate your effort and patience! On 20 Jan 2018 7:43 am, ""Adrian Cole""  wrote: Haha if you have a trace with 9k spans you will have other problems. In any case better to profile the concern and check what the impact is. At some point the native format will be v2 which means this conversion willnot happen so it is temporary. On 20 Jan 2018 6:55 am, ""Logic-32""  wrote:>\''
zipkin	1884	closed	10	Logic-32	2018-01-15 23:57:29	26.12			+1	b'b""  Lol.  Perhaps.  But it is an unfortunate fact of life in the system I work on.  It\'s not really all that common but I deal with the worst-of-the-worst so I have the unfortunate pleasure of seeing it daily :\'( Touche!  My head must be in the clouds right now :)the functions directly.  Will start with  and update the pull request when I can.  No promise on ETA given work priorities and such :\\\\""'
zipkin	1884	closed	11	Logic-32	2018-01-15 23:57:29	1322.15	+1			b'b\' Back to working on this. Just found out that with partials I can. Ref: url  url  <-I have to add the \\\'noShortcut\\\' option to do so.  Which isn\\\'t a hard refactor to do but before I go through that effort I wanted to run it by you to see how important it was before I did?  Also, I renamed ""Import A Trace"" to ""View Saved Trace"".  I added some missing i18n properties as well.  No translations, just the properties and default values.  Hopefully that doesn\\\'t mess with the foreign languages too much :\\\\  Reference pictures in prior post updated to reflect these changes.  (commit to follow...)\''
zipkin	1884	closed	12	drolando	2018-01-15 23:57:29	1198.93		+1		b'b"" Isn\'t the JSON returned by the UI valid V2 format? Couldn\'t you simply POST it back to / and use the UI as usual?""'
zipkin	1884	closed	13	adriancole	2018-01-15 23:57:29	6.63	+1			b'b"" @drolando right now the UI doesn\'t mount any write endpoints, and search etc is limited by original timestamp. to change to mount write endpoints might interfere with some folks assumptions about the security of their UI (right now, if you cut at /zipkin/* there\'s no way to poison or otherwise trace data). There is a different change that wasn\'t universally popular about writing to a separate storage service #1747.  On the technical bits, the v2 conversion etc code will end up replacing the v1 code in the project, so some of this is temporary technical debt.  hope this background is useful""'
zipkin	1884	closed	14	Logic-32	2018-01-15 23:57:29	291.95		+1		b""b' @drolando, in addition to what Adrian said, where I work we have a habit of attaching trace JSON to bug cases as output via the JSON button in the UI.  Without this feature, or some other tool to import the JSON, the trace JSON is pretty useless.  We have no desire to actually re-persist the JSON since our ES cluster is already pretty full of Zipkin data.  So this makes for a nice on-the-fly viewing of data with no storage overhead.  @adriancole, any updates on feedback from the core team?'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,15,2018-01-15 23:57:29,641.85,,,1,"b'b"" PS I am also in favor of this feature as I routinely need to check people\'straces and right now I have to post in order to do so. For support", this isa nice thing," as not always is the problem I\'m looking at storage specific(usually it is instrumentation specific)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,16,2018-01-15 23:57:29,6.27,,1,,"b'b"" @Logic-32 can you look at the test dir and see if you can make a similar test for anything that\'s new here (possibly for the conversion part"," copy some test code from zipkin-js). This is a lot of new code and having at least some coverage will help if there\'s a bug we need to sort out later""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,17,2018-01-15 23:57:29,39.03,1,,,"b'b\' PS the UI still says ""view a saved trace"" which is confusing as data in zipkin is saved.  I wonder if the upload functionality should be a widget next to ""go to trace"" Ex instead of going to a trace by ID", we are going to an offline trace (by choosing the file). Regardless, I feel a bit off about the json viewer being mixed in with server side stuff like dependencies," as it is offline..  One way is to change ""go to trace"" to ""enter trace ID"" and put another widget directly under that says ""choose trace json""  I tried the functionality and notice I can\\\'t collapse any of the spans (even clicking expand-all collapse-all). Might want to check that.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,18,2018-01-15 23:57:29,358.68,,1,,"b'b\'  That\\\'s because I changed it from ""Import a Trace"" ;) Maybe?  It could certainly clear up the verbiage issue we\\\'re having.  I attached a rough mockup below of what it would look like (in IE).  Having it below the ""go to trace"" box isn\\\'t really practical as I don\\\'t think Bootstrap navs support multi-row very well (at least", I\\\'ve never seen one).  Either way, I can\\\'t say it looks very clean.  It\\\'s not immediately obvious which textbox should be used for what purpose without some descriptive text around the file input.  Additionally, there are some workflow complications with doing it that way.  After selecting the file we\\\'d have to change the URL to remove any reference to current state.  Otherwise somebody may try to  it and expect the same results.  Which won\\\'t happen.  We can use JS to fix the URL but we have to be careful with history management so the  buttons work as expected.  So the short version is that I believe a dedicated page for viewing the traces is the simplest way to do it.  But I\\\'m not sure how to disambiguate the online from offline stuff like you\\\'re concerned about.  We can consider a multi-level nav but that means extra clicks to get to a page.  With as simple as the UI is at the moment I don\\\'t think that\\\'s appropriate either.  ![mock-ie]url  Works on my box in Zipkin 2.4.6 with this change applied.  Tried IE, FF, and Chrome.  Behaves identically to  traces.  Did those work for you?  Which  were you using?  p.s. Will try to find a test to add when I can.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,19,2018-01-15 23:57:29,200.73,1,,,b'b\' Just got tests added for the span conversion stuff.  Unfortunately there is a somewhat higher level bug that may make them moot.  Currently, the //{traceIdHex} has an optional query parameter to dump raw traces.  From what I can tell, getting that dump avoids some timestamp adjustments and sorting that a non-raw dump would do.  Unfortunately, it seems like //{traceIdHex} defaults to the same /v1 raw behavior.  Now, it\\\'s unfortunate because the UI doesn\\\'t like it when the  span isn\\\'t the first in the list of spans.  It actually fails quite miserably when that\\\'s the case.  Additionally, the lack of timestamp adjustments can cause spans to render in odd places on the timeline.  Is this something that would hold up this feature?  If so, I have no idea how I\\\'d handle the situation at the moment.  For reference: We just deployed Zipkin 2.4.2 to our production servers so I was using it as my test case I dumped a normal v1 trace, a raw one, and a v2 trace for comparison The normal v1 trace rendered properly," neither of the latter did The raw v1 trace and v2 trace rendered identically after moving the root span up to be the first span  p.s.  How does ""View Local Trace"" sound?\''",,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,20,2018-01-15 23:57:29,292.47,,1,,"b'b"" Thanks for the update and all the hard work @Logic-32.  yes", we decided that in v2 it would be best to move the adjustment logic to javascript in the UI (which makes a fake root span etc), just this hasn\'t been done. I forgot about this.  The key part is this logic (around sorting the trace by the root span) url There is also clock skew logic," which would might be something we can punt slightly. url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,21,2018-01-15 23:57:29,215.65,,,1,"b'b"" Happy to help @adriancole :)  However", I\'m not sure I\'m up for porting those changes over.  I know  well enough but it\'s a lot of ... and some other priorities have come up for me.  Is it a requirement to have those working before the change can be merged?  If so, what other options do we have?  At a minimum, I could probably implement a sort routine to at least make sure the root span is first in the list.  That\'s about all I\'d have time for.  And if I did that," would you want me to do it for raw v1 traces as well?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,22,2018-01-15 23:57:29,47.95,,,1,"b'b"" @Logic-32 thanks for being transparent about what you can budget attention for. It has been a great help so far. I think that the sort-based thing should happen after any potential conversion to v1 and before the existing logic is invoked. What I mean is that I\'d solve order for v1 raw (which should transitively solve for v2). Limit to sorting and then we\'ll open an issue to progress further. Sound good?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,23,2018-01-15 23:57:29,673.02,,,1,"b""b' Sounds good to me!  Will update when I can.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,24,2018-01-15 23:57:29,1214.7,,1,,"b""b' another release will be on the way soon. any chance this might be ready?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,25,2018-01-15 23:57:29,170.4,,,1,"b""b' Was able to look at sorting a little bit last week.  Going to try and  today :)  Edit: done.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,26,2018-01-15 23:57:29,675.3,,1,,"b""b' testing now'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,27,2018-01-15 23:57:29,16.3,,,1,"b""b' I will test this with normal span. then merge and add code for messaging span. Good stuff!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,28,2018-01-15 23:57:29,61.18,,1,,"b'b"" there\'s some interesting offset rendering I\'m looking into..""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,29,2018-01-15 23:57:29,5.52,,1,,"b""b' for example"," the UI is misaligned unless you stretch the screen carefully   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,30,2018-01-15 23:57:29,272.73,,,1,"b""b' ![screen shot 2018-03-15 at 4 47 00 pm]url Looks like the left positioning is present on trace viewer but not the normal trace screen'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,31,2018-01-15 23:57:29,13.95,,1,,"b""b' getting somewhere now..'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,32,2018-01-15 23:57:29,7.15,,1,,"b'b"" ok it is because when we switch to v1 format we aren\'t merging by ID like the v1 api does.  ![screen shot 2018-03-15 at 5 08 06 pm]url  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,33,2018-01-15 23:57:29,135.85,,,1,"b'b"" ok since this is on your master branch"," I\'m not going to push a commit to it. I\'ll make a commit to fix the merging thing and squash yours into it on the way in. will finish up tonight. Thanks for the help!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,34,2018-01-15 23:57:29,264.75,,1,,"b'b"" To make sure I understand correctly: 1. You\'re trace is in v2 format and there is an issue converting to v1. 2. You\'re going to essentially merge this request while simultaneously fixing the bug? 3. Sorry for this being on my master branch.  Still new to git and didn\'t think about that.  I\'m honestly going to delete the repo once it gets merged though so feel free to do whatever :)   Deleting the repo so I can start  properly if I make more changes. 4.  You\'re welcome"," and thank you!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,35,2018-01-15 23:57:29,869.07,,1,,"b""b' Thanks @Logic-32 I squashed yours and added 355a96f2cd6b09e788cc0ecab044cd89291b6fa7 for the merge thing (as without it the UI was weird). will make follow-up now for messaging spans'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,closed,2018-03-16 06:18:32,729.88,7,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,36,2018-01-15 23:57:29,526.27,,,1,"b""b' Awesome!  Thank you for fixing up that merging issue for me :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1884,closed,-,-,-,7,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,opened,2018-03-16 03:41:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,title,2018-03-16 03:41:36,00:00,,1,,"b'b"" Switch to use Cassandra-3.11.3\'s DelimiterAnalyzer and PREFIX mode SASI for the annotations index in the Zipkin2 Cassandra storage""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,body,2018-03-16 03:41:36,00:00,,,1,"b""b' This PR is waiting for Cassandra-3.11.3 to first be released.  It switches the SASI used for the annotation_query from the expensive (cpu", latency and disk space) to the fast efficient that was provided by @zuochangan and made available via [CASSANDRA-14247]url ref: url To test Zipkin with the new Delimiter Tokenizer, which will be available in Cassandra-3.11.3, do the following steps:  # clone and build Cassandra (3.11.2-SNAPSHOT)   git clone url  cd cassandra   git checkout cassandra-3.11   ant artifacts   # start Cassandra  -f  # clone Zipkin   git clone url  cd zipkin   git checkout -cassandra-delimiter-indexer-for-annotations  # Build the server and also make its dependencies   ./mvnw -DskipTests also-make -pl zipkin-server clean install   # start Zipkin   cd  java -jar ./zipkinserver-*  # open url  To stress-test the Zipkin schema that uses the new Delimiter Tokenizer  # start Cassandra (as above)   \\xe2\\x80\\xa6   # create stress friendly zipkin keyspace and schema   cd zipkin-/   cqlsh -f zipkin2-test   # warmup, and create initial writes   cassandra-stress  user profile=spanops\\\\(insert=1\\\\)  duration=1m  -rate threads=4 throttle=50/s   # stress   cassandra-stress  user profile=spanops\\\\(insert=10,by_trace=1,by_trace_ts_id=1,by_annotation=1\\\\)  duration=1m  -rate threads=4 throttle=50/s  -errors retries=10 ignore   # repeat, increasing throttle, threads, and duration. and graph to html if desired.   cassandra-stress  user profile=spanops\\\\(insert=10,by_trace=1,by_trace_ts_id=1,"by_annotation=1\\\\)  duration=1h  -rate threads=16 throttle=10000/s -errors retries=10 ignore -graph file=zipkin_1948.html title=Zipkin revision=with_delimiter_idx  '""",,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,1,2018-03-16 03:41:36,10.7,,,1,"b'b\' looks sweet. should ping @ about those running ""cassandra3"" if they can upgrade. I like this.  Will be nice to see the storage impact before and after", and some throughput difference.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,2,2018-03-16 03:41:36,101.92,,1,,"b'b"" cql version check is done elsewhere.. I don\'t think impl version is...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,3,2018-03-16 03:41:36,228.77,,1,,"b'b""  Here you go @adriancole \\xe2\\x80\\xa6 These are the numbers for three separate benchmarks", each running for an hour with, as much throughput as possible, Cassandra-3.11.2 without the annotations index Cassandra-3.11.3 with the new delimiter SASI annotations index Cassandra-3.11.2 with the previous CONTAINS SASI annotations index  It\'s visible from these that the new delimiter SASI annotations index is almost as fast as with no annotations index, both of which are ~20x as fast as the previous CONTAINS SASI annotations index. Both Cassandra and the stress client ran on the same Lenovo X1 Carbon gen5 (Intel Core i7-5600U Processor," 8Gb RAM) with Ubuntu 17.10. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,4,2018-03-16 03:41:36,6.22,,1,,"b""b' And screenshots of the benchmarking graphs.  Operations per second. Mean latencies. 99th latencies. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zipkin,1948,closed,5,2018-03-16 03:41:36,93.22,,1,,"b""b' The original benchmarking graph is available here: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
