REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,
Nancy,2093,closed,84,2015-10-29 14:14:37,329.08,,,1,"b'b"" I\'ve been playing around with it this morning", and commenting a bunch of calls to my session manager, to the point all of it was commented out, and it was still occurring.  I\'m leaning on something may have changed that is tied to pipeline code.  It still seems to be a  issue of some sort as it\'s completely inconsistent.  @thecodejunkie can you try adding the following to your  : I was able to reproduce with just this in my pipelines.  You may need to login and logout several times before you see it.  In any case, you\'ve given it some due diligence and I do appreciate that.  I can only spend so much time on this before moving on. We are in the middle of changing our framework out around this, and this will no longer be relevant anyway," so I may just forego this.""'",,,,,,,,,,
Nancy,2093,closed,85,2015-10-29 14:14:37,12.38,,1,,"b""b' We are defaulting our encryption in the formsAuthConfiguration.  Based on @jherman I am working through the pipeline as well to see if there is anything we are doing there. '""",,,,,,,,,,,,,,,,
Nancy,2093,closed,86,2015-10-29 14:14:37,24.67,,1,,"b""b' @thecodejunkie I used the example application you provided and added the following to the right before the call to  :   I did have to log in several times", like @jherman mentioned," but I was eventually able to reproduce this. Here is the output from the sample application: '""",,,,,,,,,,,,,,
Nancy,2093,closed,87,2015-10-29 14:14:37,2.15,,1,,"b'b"" Here is the entire piece of code:   There is also a file in the folder", so which looks like:   I\'m unsure if it matters or not," but I did start this project off with version 1.2.0 and then updated to version 1.4.4 (and the other DLLs to their latest 1.4.* version).""'",,,,,,,,,,,,,,
Nancy,2093,closed,88,2015-10-29 14:14:37,1.97,,1,,"b""b' Here is my   '""",,,,,,,,,,,,,,,,
Nancy,2093,closed,89,2015-10-29 14:14:37,8.0,1,,,"b'b"" I\'m not sure if this is helpful", but here are a few example cookies when things work and when things fail.  Successful       Heading back to the login page with this cookie value, the error occurred, but the initial login and redirection to did work correctly. Failing  I think this data may be useless, as things are really inconsistent for me," but I have been able to have the exception thrown several times with the code I provided.""'",,,,,,,,,,,
Nancy,2093,closed,90,2015-10-29 14:14:37,198.05,,1,,"b""b' @TypicalFooBar I did manage to reproduce the error once", when I added your hook. Can you explain the thought behind it? Since it keeps your cookie around all the time and never really signs you out," even if you sign out'""",,,,,,,,,,,,,,
Nancy,2093,closed,91,2015-10-29 14:14:37,39.73,,1,,"b'b"" So it turns out that it is the  ", that is embedded in the cookie, that appears to end up invalid. The actual encrypted value appears to be intact. This seems to happen when you do some cookie value manipulation and we end up with some weird encoding issue when it contains certain characters, like  I added you after hook and noticed that contained a string that had a characters in it (and this time in the part) Your code then proceeds to url decode the value, leaving it as Notice that the has now been replaced by a space. Once this cookie goes back into the response then the error will start to happen.  Now the next question is.. does this happen during any _normal_ Nancy code execution paths, when using forms authentication, or does it require cookie value fiddling like your example? I\'m guessing, based on @jherman experience," that it can happen using normal Nancy code""'",,,,,,,,
Nancy,2093,closed,92,2015-10-29 14:14:37,13.92,,,1,"b'b"" @thecodejunkie there wasn\'t any thought that I gave to that  just copied it from @jherman. :P  I could try using what my project does to see if I get the same effect.  Let me look more into what my code is doing in the hook.""'",,,,,,,,,,,,,,,,
Nancy,2093,closed,93,2015-10-29 14:14:37,1.5,,1,,"b'b"" Actually it\'s double decoded calls internally url  and that properly decode a into a space url So when the value is read"," it probably contains a raw value where the is represented by .. then it\'s passed back into and the is converted into a space""'",,,,,,,,,,,,,,,
Nancy,2093,closed,94,2015-10-29 14:14:37,14.4,,1,,"b'b"" Okay", I see what you\'re saying I\'m going to try not decoding the auth cookie in my project, now, and let you know how it behaves. I am decoding it once in my code, so if it is already calling internally," then that would explain it.  Does that mean that the decoding of the auth cookie used to _not_ happen? Because my current code works in versions 1.2 and 1.3.""'",,,,,,,,,,,
Nancy,2093,closed,95,2015-10-29 14:14:37,4.8,,1,,"b'b"" In our code I changed  from this:  to this:  I am not seeing errors anymore. Is this expected? I am not sure that I would have expected that kind of behavior change"," but I think we have a solution for the issue.  Can\'t thank you enough for your help working this out.""'",,,,,,,,,,,,,,,
Nancy,2093,closed,96,2015-10-29 14:14:37,8.42,,,1,"b'b"" OK", I also removed  , and this has apparently fixed it (so far," I\'ve attempted about 20 logins).  Great job @thecodejunkie on finding it!  I\'m guessing the decoding process changed somewhere after 1.3.0.""'",,,,,,,,,,,,,
Nancy,2093,closed,97,2015-10-29 14:14:37,20.27,,1,,"b'b"" Are you guys saying we\'ve been digging around for the cause of this issue for so long"," and it turned out to be a [documented breaking change from 1.4.0]url  See url ""'",,,,,,,,,,,,,,,
Nancy,2093,closed,98,2015-10-29 14:14:37,1.75,,1,,"b'b\' @khellang that\\\'s why I requested more information about the ""user code"" in this equation url  \\xf0\\x9f\\x98\\x89 \''",,,,,,,,,,,,,,,,
Nancy,2093,closed,99,2015-10-29 14:14:37,1.27,,1,,"b""b' It is also listed here url '""",,,,,,,,,,,,,,,,
Nancy,2093,closed,100,2015-10-29 14:14:37,1.7,,,1,"b""b' Yikes! Yes I believe so.  I guess the next person that Googles this error should hopefully have an easier time finding their fix. '""",,,,,,,,,,,,,,,,
Nancy,2093,closed,101,2015-10-29 14:14:37,0.92,,,1,"b'b"" Made me dig around in some code that I\'ve not looked at in ages always good to get a refresher every now and then \\xf0\\x9f\\x98\\x84 ""'",,,,,,,,,,,,,,,,
Nancy,2093,closed,102,2015-10-29 14:14:37,0.87,,,1,"b'b"" Thanks again @thecodejunkie"," you\'re the real MVP here :-) ""'",,,,,,,,,,,,,,,
Nancy,2093,closed,103,2015-10-29 14:14:37,1.07,,1,,"b'b"" I *did* notice the @jherman\'s cookie value yesterday and thought it might be double decoding. After all", it would be weird if the #1390 PR didn\'t have *something* to do with it, when upgrading from 1.3 to 1.4.  The problem was that no matter how hard I tried, I just couldn\'t get any tests to fail, nor could I see anything weird in the Nancy code base that could cause it.  I guess we\'ve reached a conclusion," at last :smile:""'",,,,,,,,,,,
Nancy,2093,closed,104,2015-10-29 14:14:37,1.08,1,,,"b'b"" Anyway"," it\'s pretty weird to have a breaking change like that from 1.3 to 1.4. I\'m not really sure what we were thinking. I can\'t really remember two years back \\xf0\\x9f\\x98\\x9d ""'",,,,,,,,,,,,,,,
Nancy,2093,closed,105,2015-10-29 14:14:37,3.45,1,,,"b'b"" No problem.  I\'m sorry I wasted your guys time.  Perhaps Nancy needs to catch that \'+\' in the second decode and throw a their way!  I kid of course :-)""'",,,,,,,,,,,,,,,,
Nancy,2093,closed,106,2015-10-29 14:14:37,1.65,,1,,"b""b' @jherman No worries. Just glad we figured it out in the end \\xf0\\x9f\\x98\\x81 '""",,,,,,,,,,,,,,,,
Nancy,2093,closed,closed,2017-08-31 21:00:20,104.75,7,77,24,,,,,,,,,,,,,,,,,
Nancy,2093,closed,-,-,-,7,77,24,,,,,,,,,,,,,,,,,
Nancy,2142,closed,opened,2015-12-04 07:10:23,,,,,,,,,,,,,,,,,,,,,
Nancy,2142,closed,title,2015-12-04 07:10:23,00:00,,1,,"b""b'  Register Modules twice in one Method'""",,,,,,,,,,,,,,,,
Nancy,2142,closed,body,2015-12-04 07:10:23,00:00,,1,,"b""b' Hi There","I just found in this code file url  In line 265 and 277.There are two lines of the same code to register Module. I confused and want to know if this is an input error or not? Thanks a lot.'""",,,,,,,,,,,,,,,
Nancy,2142,closed,1,2015-12-04 07:10:23,76.58,1,,,"b""b' Good catch! It seems @thecodejunkie added the second registration in url  I wonder why... It also seems the indentation is off! :scream: :cop: :oncoming_police_car: '""",,,,,,,,,,,,,,,,
Nancy,2142,closed,closed,2015-12-07 05:53:28,1363.08,1,2,0,,,,,,,,,,,,,,,,,
Nancy,2142,closed,2,2015-12-04 07:10:23,1409.18,,1,,"b""b' @Hell0wor1d why was this closed?'""",,,,,,,,,,,,,,,,
Nancy,2142,closed,reopened,2015-12-07 07:57:10,123.7,1,3,0,,,,,,,,,,,,,,,,,
Nancy,2142,closed,3,2015-12-04 07:10:23,3.8,1,,,"b""b' @thecodejunkie Sorry"," I think that has been fixed. Just reopened.'""",,,,,,,,,,,,,,,
Nancy,2142,closed,4,2015-12-04 07:10:23,3.45,1,,,"b'b"" Nope it\'s still in there and it looks like it\'s the artefact from a bad merge resolution. I will take a closer look"," submit a pull-request and then proceed to close this issue once it\'s been resolved""'",,,,,,,,,,,,,,,
Nancy,2142,closed,5,2015-12-04 07:10:23,155.65,,1,,"b'b"" This and other initializion parts seems are the root of problem of a nancyfx applications hangs and tcp allocation deadlock using owin + https  the the doubled trhead it\'s initialized",seems, the application answer, hangs up after firsts successfull answers.  there is a couious thread multiplexy by nancy related code after the deadlock of the certificate handshake stream," this can be cused by a initialization problem of nancyfx stack or due memory leaks on thread allocation or forking..""'",,,,,,,,,,,,
Nancy,2142,closed,6,2015-12-04 07:10:23,7.95,,,1,"b'b"" @dorvan Wat? I\'m not sure I understood much of that", but could #2113 or #2141 be related? This initialization has nothing to do with threading (or the request pipeline at all)," it\'s just registering modules in the container. I suggest you file a separate issue with a bit more (clearer) information :smile:""'",,,,,,,,,,,,,,
Nancy,2142,closed,closed,2015-12-08 11:04:24,187.23,3,4,1,,,,,,,,,,,,,,,,,
Nancy,2142,closed,-,-,-,3,4,1,,,,,,,,,,,,,,,,,
Nancy,2143,closed,opened,2015-12-04 10:29:52,,,,,,,,,,,,,,,,,,,,,
Nancy,2143,closed,title,2015-12-04 10:29:52,00:00,,1,,"b""b' Is there a way to dynamically register module with Nancy?'""",,,,,,,,,,,,,,,,
Nancy,2143,closed,body,2015-12-04 10:29:52,00:00,,,1,"b""b' Hello"," I am going to dynamically register a module via manually loading assembly( *.dll ).  Any ideas?  Big Thanks.'""",,,,,,,,,,,,,,,
Nancy,2143,closed,1,2015-12-04 10:29:52,6.68,,,1,"b""b' @khellang Hello"," Any ideas? Thanks.'""",,,,,,,,,,,,,,,
Nancy,2143,closed,2,2015-12-04 10:29:52,29.97,,1,,"b""b' You can override the property in the bootstrapper and return a list of  . The default implementation looks like this; url '""",,,,,,,,,,,,,,,,
Nancy,2143,closed,3,2015-12-04 10:29:52,232.75,,,1,"b""b' @khellang Thanks for your information. Unfortunately", this is not what I really want.  By your way, We can customize Modules List; Howerver,  It need to reboot NancyHost everytime when you want to register a new module at runtime. What I want to do is to reflect a dll dynamically and register the module to NancyHost at runtime. In fact," is to achieve NancyModule hot-plugging. Any Ideas? Thanks!'""",,,,,,,,,,,,
Nancy,2143,closed,4,2015-12-04 10:29:52,3.43,,1,,"b""b' Nope. This is not possible. Nancy scans for modules and registers them in the container once"," at startup. This is because of caching of route handlers etc.'""",,,,,,,,,,,,,,,
Nancy,2143,closed,5,2015-12-04 10:29:52,10.43,,,1,"b'b"" @khellang  How about if we create multiple NancyHost instance or Mutitiple Process to handle NancyModule hot-plugging. Eh", This is not a good way.  Anyway, thank you for your prompt reply. Otherwise," maybe I\'ll have to \\x08debug & research your source code all night. :D""'",,,,,,,,,,,,,
Nancy,2143,closed,closed,2015-12-04 15:19:22,289.5,0,3,4,,,,,,,,,,,,,,,,,
Nancy,2143,closed,6,2015-12-04 10:29:52,32.63,,1,,"b""b' The only way I can think of is to run self hosted and whenever you have a new DLL to load you kill the host", load the DLL," then spin it back up again you will also need to dispose the bootstrapper and create a new instance of it each time.'""",,,,,,,,,,,,,,
Nancy,2143,closed,7,2015-12-04 10:29:52,229.1,,,1,"b""b' @khellang @grumpydev Hi Guys",  Nancy support module hot-plugging is possilbe, I just make a small-changes of Nancy. It works well. :D  If you are interested, we can discuss together. I have to go to bed," now it is half past three in the morning. :D'""",,,,,,,,,,,,
Nancy,2143,closed,reopened,2015-12-05 19:34:53,255.52,0,4,5,,,,,,,,,,,,,,,,,
Nancy,2143,closed,closed,2015-12-07 05:53:16,618.38,0,4,5,,,,,,,,,,,,,,,,,
Nancy,2143,closed,8,2015-12-04 10:29:52,1263.75,,1,,"b""b' @Hell0wor1d How did you do it? Why not sharing it with the community? PR or a gist maybe?'""",,,,,,,,,,,,,,,,
Nancy,2143,closed,9,2015-12-04 10:29:52,529.28,,1,,"b""b' @brgrz Just wrote a post for you. Thx. [Make Nancy Support Hot-plugging]url '""",,,,,,,,,,,,,,,,
Nancy,2143,closed,10,2015-12-04 10:29:52,705.15,,,1,"b""b' Thanks"," great job.'""",,,,,,,,,,,,,,,
Nancy,2143,closed,11,2015-12-04 10:29:52,1431.48,,1,,"b'b"" I understand this issue is closed"," but what are the chances it will find it\'s way into the official build?""'",,,,,,,,,,,,,,,
Nancy,2143,closed,12,2015-12-04 10:29:52,1141.37,1,,,"b""b' Sorry"," but I think this is not up to date anymore.. Is there currently a way for registrating only specific modules by code?? '""",,,,,,,,,,,,,,,
Nancy,2143,closed,-,-,-,1,7,6,,,,,,,,,,,,,,,,,
Nancy,2215,closed,opened,2016-02-02 18:49:13,,,,,,,,,,,,,,,,,,,,,
Nancy,2215,closed,title,2016-02-02 18:49:13,00:00,,1,,"b""b' [WIP] Coreclr Nancy Project'""",,,,,,,,,,,,,,,,
Nancy,2215,closed,body,2016-02-02 18:49:13,00:00,,1,,"b""b' This is the beginning of the port to get things working on coreclr. See issue #2220'""",,,,,,,,,,,,,,,,
Nancy,2215,closed,1,2016-02-02 18:49:13,34.68,,1,,"b""b' Rebased  CoreCLR branch'""",,,,,,,,,,,,,,,,
Nancy,2215,closed,closed,2016-02-02 19:34:50,45.62,0,3,0,,,,,,,,,,,,,,,,,
Nancy,2215,closed,reopened,2016-02-02 19:34:52,0.03,0,3,0,,,,,,,,,,,,,,,,,
Nancy,2215,closed,2,2016-02-02 18:49:13,22.12,1,,,"b'b"" Yeah... This won\'t work. That history is no good :stuck_out_tongue_closed_eyes: ""'",,,,,,,,,,,,,,,,
Nancy,2215,closed,3,2016-02-02 18:49:13,2.13,1,,,"b'b"" Yeah", I know :( we tried," but can\'t seem to get github to update. url  for now you can use this link to compare the PRurl ""'",,,,,,,,,,,,,,
Nancy,2215,closed,4,2016-02-02 18:49:13,1.3,,1,,"b""b' Helpful. Explain why. The branch diff is fineurl On Tuesday", 2 February 2016," Kristian Hellang notifications@wrote:'""",,,,,,,,,,,,,,
Nancy,2215,closed,5,2016-02-02 18:49:13,4.83,,,1,"b'b"" Also", we shouldn\'t target dnxcore50. That\'s for apps," Nancy is a framework :smile:""'",,,,,,,,,,,,,,
Nancy,2215,closed,6,2016-02-02 18:49:13,2.83,,,1,"b'b"" I\'ll switch to dotnet5.4 :)""'",,,,,,,,,,,,,,,,
Nancy,2215,closed,7,2016-02-02 18:49:13,0.58,,1,,"b""b' Again. What should it be? On Tuesday", 2 February 2016," Kristian Hellang notifications@wrote:'""",,,,,,,,,,,,,,
Nancy,2215,closed,8,2016-02-02 18:49:13,1.95,,1,,"b'b"" It should be the lowest we would like to support. That really depends on what APIs we need. For Serilog", we\'ve been successfully targeting  ," which means we effectively support anything in the .NET space.""'",,,,,,,,,,,,,,
Nancy,2215,closed,9,2016-02-02 18:49:13,2.05,,1,,"b""b' Further info for people url  On Tuesday", 2 February 2016," James Humphries notifications@wrote:'""",,,,,,,,,,,,,,
Nancy,2215,closed,10,2016-02-02 18:49:13,4.97,,,1,"b'b"" Also", when you\'re doing this work, it would be nice if you could document somewhere why dependencies are added," i.e. which types are being used or something. We want to keep the footprint for Nancy as small as possible and right now it looks like the kitchen sink is being added :wink:""'",,,,,,,,,,,,,
Nancy,2215,closed,11,2016-02-02 18:49:13,23.17,,1,,"b'b"" Seems a bit over the top to document every dependency"," i\'ve only added ones that are needed so far (one by one) and each of them can be verified by finding their usages in the IDE of your choice.""'",,,,,,,,,,,,,,,
Nancy,2215,closed,12,2016-02-02 18:49:13,95.77,,1,,b'b\' Why? It would help us tremendously when reviewing this," and also make it much easier to determine which  we might be able to shave off.Exactly. So it shouldn\\\'t be that hard to keep a document in Notepad or something saying "" "". You\\\'re already adding them one by one :smile:How? I\\\'ve yet to see how you can check where a package is used.\''",,,,,,,,,,,,,,,
Nancy,2215,closed,13,2016-02-02 18:49:13,672.18,,1,,"b'b"" I was under the impression VS let you view usages of references since Xamarin could. I mainly work in atom"," so It\'s been a while since I used . does anyone have  on how to replace some of the components mentioned in the first comment?""'",,,,,,,,,,,,,,,
Nancy,2215,closed,14,2016-02-02 18:49:13,2.4,,1,,"b""b' Lets split all the comments into an issue and then each checkbox can be a PR On 3 February 2016 at 09:18"," James Humphries notifications@wrote:'""",,,,,,,,,,,,,,,
Nancy,2215,closed,15,2016-02-02 18:49:13,16.75,,1,,"b'b"" I\'ve created issue #2220 so we can seperate this into seperate PRs and track it a bit easier.""'",,,,,,,,,,,,,,,,
Nancy,2215,closed,16,2016-02-02 18:49:13,21.95,,1,,"b""b' Which comment?'""",,,,,,,,,,,,,,,,
Nancy,2215,closed,17,2016-02-02 18:49:13,21.62,,1,,"b""b' That comment has now moved to #2220'""",,,,,,,,,,,,,,,,
Nancy,2215,closed,18,2016-02-02 18:49:13,35.68,,1,,"b""b' Added my $0.02 to that issue; url '""",,,,,,,,,,,,,,,,
Nancy,2215,closed,19,2016-02-02 18:49:13,335.02,,1,,"b'b"" i\'ve closed this because the diff comparison seems to be broke (gh support never got back to me) and i have cleaner PRs incoming""'",,,,,,,,,,,,,,,,
Nancy,2215,closed,closed,2016-02-07 16:31:12,1256.33,2,16,3,,,,,,,,,,,,,,,,,
Nancy,2215,closed,-,-,-,2,16,3,,,,,,,,,,,,,,,,,
Nancy,2338,closed,opened,2016-03-04 15:26:00,,,,,,,,,,,,,,,,,,,,,
Nancy,2338,closed,title,2016-03-04 15:26:00,00:00,,1,,"b""b'  when application compiled into Release mode'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,body,2016-03-04 15:26:00,00:00,,,1,"b'b"" Hello again! I\'m getting the following exception when I compile my application into release mode (on my dev machine). Running in Debug is fine... Url: Localhost: **AdminModule** What I don\'t understand is that it works in debug...Here is the view: url  I can\'t see anything wrong with the code that I wrote... ""'",,,,,,,,,,,,,,,,
Nancy,2338,closed,1,2016-03-04 15:26:00,1272.1,,1,,"b""b' Not sure if it will make a difference but try  '""",,,,,,,,,,,,,,,,
Nancy,2338,closed,2,2016-03-04 15:26:00,642.05,1,,,"b""b' Nope"," still getting the same error :cry: '""",,,,,,,,,,,,,,,
Nancy,2338,closed,3,2016-03-04 15:26:00,579.55,1,,,"b""b' Does anyone have any idea? This is a bit of a deal breaker for me :disappointed: . You can reproduce the issue with this project: url  Steps:Compile in ReleaseRun  Enter a username on the first pageClick loginRegister a new userAdmin tab will appearClick on Admin and you will see the error.  If you compile the application in and follow the same steps this will not happen.'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,4,2016-03-04 15:26:00,17.73,,1,,"b'b"" This probably works in debug because we automatically switch off view caching in debug mode. That\'s also why you\'re seeing > [TCompiledView](ViewLocationResult viewLocationResult"," Func""'",,,,,,,,,,,,,,,
Nancy,2338,closed,5,2016-03-04 15:26:00,2.2,,1,,"b'b"" This;tells me that it might be the call to that\'s failing. Could you try changing it to  ?""'",,,,,,,,,,,,,,,,
Nancy,2338,closed,6,2016-03-04 15:26:00,2.28,,1,,"b'b"" Normally this happens when you use relative paths for views (../) that shouldn\'t work in debug but does"," then fails in release.""'",,,,,,,,,,,,,,,
Nancy,2338,closed,7,2016-03-04 15:26:00,8.57,1,,,"b'b"" It\'s a horrible experience", nevertheless," and we should fix it :smile:""'",,,,,,,,,,,,,,
Nancy,2338,closed,8,2016-03-04 15:26:00,5.75,,,1,"b""b' That works! I would have expected to work though. Thanks for help again guys!'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,closed,2016-03-08 09:36:14,1090.23,3,5,2,,,,,,,,,,,,,,,,,
Nancy,2338,closed,reopened,2016-03-08 09:37:39,1.42,3,5,2,,,,,,,,,,,,,,,,,
Nancy,2338,closed,9,2016-03-04 15:26:00,2.07,1,,,"b'b"" I\'d like to keep this open to track a fix for the horrible experience when we can\'t find a view.""'",,,,,,,,,,,,,,,,
Nancy,2338,closed,10,2016-03-04 15:26:00,19.22,,,1,"b""b' That makes sense!'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,11,2016-03-04 15:26:00,74.13,,1,,"b""b' @khellang #1281 has more info on  this happens but it was closed without a fix.'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,closed,2017-11-19 14:44:22,306.72,4,6,3,,,,,,,,,,,,,,,,,
Nancy,2338,closed,12,2016-03-04 15:26:00,353.77,,1,,"b""b' Was this fixed?'""",,,,,,,,,,,,,,,,
Nancy,2338,closed,13,2016-03-04 15:26:00,377.85,,1,,"b""b' @tidusjar  This part we have not touched yet. It is out of scope for this issue atm and it is likely that the view engine sub-system will get a bigger overhaul post-2.0 (but not before). For instance it is quite possible that we will ditch our own Razor engine and integrate with the new one that was built for the latest version of '""",,,,,,,,,,,,,,,,
Nancy,2338,closed,-,-,-,4,8,3,,,,,,,,,,,,,,,,,
Nancy,2411,closed,opened,2016-04-15 11:59:40,,,,,,,,,,,,,,,,,,,,,
Nancy,2411,closed,title,2016-04-15 11:59:40,00:00,,1,,"b""b' Accessing a public IP hosted through Nancy'""",,,,,,,,,,,,,,,,
Nancy,2411,closed,body,2016-04-15 11:59:40,00:00,1,,,"b""b' ### Prerequisites[x] I have written a descriptive issue title[x] I have verified that I am running the latest version of Nancy[x] I have verified if the problem exist in both and mode[x] I have searched [open]url  and [closed]url  issues to ensure it has not already been reported### Description  I was trying to access a system with public IP which I started with local IP. Say for ex: My system has local IP 192.168.100.85 and it has been assigned with public IP say 203.91.140.65. I started a host with below IP url  and this I tried to access with url  This does not allow me to access the public IP. Not sure what is blocking the way", but I can telnet and RDP the public IP. Does Nancy has any special blocking for these type of request?Nancy host  [x] [x] Self-HostedEnvironment (Operating system," version and so on): Windows 7.NET Framework version:4.0 A post related to this issue in SO.. The **Update** part in the below post specifies what I actually want to do. **url  '""",,,,,,,,,,,,,,
Nancy,2411,closed,1,2016-04-15 11:59:40,2.13,,1,,"b'b"" There\'s no info here...""'",,,,,,,,,,,,,,,,
Nancy,2411,closed,closed,2016-04-15 12:01:48,2.13,1,2,0,,,,,,,,,,,,,,,,,
Nancy,2411,closed,2,2016-04-15 11:59:40,2.88,1,,,"b'b"" @khellang Sorry.. Posting for the first time.. Please bare with me.. I\'ve updated the issue.""'",,,,,,,,,,,,,,,,
Nancy,2411,closed,reopened,2016-04-15 12:04:58,3.17,2,2,0,,,,,,,,,,,,,,,,,
Nancy,2411,closed,3,2016-04-15 11:59:40,4.55,,1,,"b""b' @kshkrao3 What IP did you bind to? When you start Nancy"," you specify which addresses you want to bind to. Have you allowed the port through your firewall? See url '""",,,,,,,,,,,,,,,
Nancy,2411,closed,4,2016-04-15 11:59:40,4.82,,1,,"b'b"" @khellang I\'ve binded public IP to local IP say IPv4 address something like 192.168.100.54 to 203.91.103.26 and with port 9000 I\'ve started the host.. I can confirm that host has been started with command. The firewall has been disabled for testing purpose. I can also confirm that telnet to the started IP address and port is successfull.""'",,,,,,,,,,,,,,,,
Nancy,2411,closed,closed,2016-04-15 12:46:56,41.97,2,4,0,,,,,,,,,,,,,,,,,
Nancy,2411,closed,5,2016-04-15 11:59:40,33.98,,,1,"b""b' The problem was with URL reservation. I had reserved the URL", but for testing purpose I had rolled it back and forgot again to reserve the URL. After reserving the URL," I was able to access. Thanks for the help @khellang '""",,,,,,,,,,,,,,
Nancy,2411,closed,-,-,-,2,4,1,,,,,,,,,,,,,,,,,
Nancy,2444,closed,opened,2016-05-17 19:21:03,,,,,,,,,,,,,,,,,,,,,
Nancy,2444,closed,title,2016-05-17 19:21:03,00:00,,1,,"b""b' GetOwinEnvironment returns a dictionary that behaves differently in 2.0.0-alpha'""",,,,,,,,,,,,,,,,
Nancy,2444,closed,body,2016-05-17 19:21:03,00:00,1,,,"b""b' ### Prerequisites[x] I have written a descriptive issue title[x] I have verified that I am running the latest version of Nancy[x] I have verified if the problem exist in both and mode[x] I have searched [open]url  and [closed]url  issues to ensure it has not already been reported### Description In Nancy 2.0.0 Alpha", (this NancyContext context), the IDictionary returned will now throw an exception if you attempt to access a key that is not present in the dictionary.### Steps to Reproduce In 1.4.3 the dictionary would not throw an exception, but would return null instead. I believe the new behavior is correct, but something to note for migration purposes.### System ConfigurationNancy version: 2.0.0-alphaNancy host  [x] OWIN  [x] Self-HostedOther Nancy packages and versions: 2.0.0-alphaEnvironment (Operating system," version and so on):  Windows 10.NET Framework version:  NET461Additional information:'""",,,,,,,,,,,
Nancy,2444,closed,closed,2016-05-17 19:27:02,5.98,1,1,0,,,,,,,,,,,,,,,,,
Nancy,2444,closed,1,2016-05-17 19:21:03,44.78,,1,,"b""b' Verified this is not due to mismatched versions"," behavior has changed.'""",,,,,,,,,,,,,,,
Nancy,2444,closed,reopened,2016-05-17 20:05:50,38.8,1,2,0,,,,,,,,,,,,,,,,,
Nancy,2444,closed,2,2016-05-17 19:21:03,721.52,1,,,"b'b"" This is weird. AFAIK", Nancy doesn\'t touch the OWIN environment dictionary passed from the underlying OWIN host. It simply stores it in the and gives it to the user, verbatim," when calling  . Have you changed OWIN versions?""'",,,,,,,,,,,,,
Nancy,2444,closed,3,2016-05-17 19:21:03,839.6,,1,,"b'b"" I didn\'t", lets close for now," but keep an eye on it.""'",,,,,,,,,,,,,,
Nancy,2444,closed,closed,2016-05-19 22:06:57,121.12,2,3,0,,,,,,,,,,,,,,,,,
Nancy,2444,closed,-,-,-,2,3,0,,,,,,,,,,,,,,,,,
Nancy,2520,closed,opened,2016-07-28 14:31:46,,,,,,,,,,,,,,,,,,,,,
Nancy,2520,closed,title,2016-07-28 14:31:46,00:00,,1,,"b""b' Added enum  as string'""",,,,,,,,,,,,,,,,
Nancy,2520,closed,body,2016-07-28 14:31:46,00:00,,1,,"b""b' ### Prerequisites[x] I have written a descriptive pull-request title[x] I have verified that there are no overlapping [pull-requests]url  open[x] I have verified that I am following the Nancy [code style guidelines]url [x] I have provided test coverage for my change (where applicable)### Description This  a enum to  to enum I previously used  which serilaizes enums as strings and theforefore moving to netcore this broke my application as SSTack does not work on coreCLR.'""",,,,,,,,,,,,,,,,
Nancy,2520,closed,1,2016-07-28 14:31:46,5.92,,1,,"b""b' This is a major breaking change"," no?'""",,,,,,,,,,,,,,,
Nancy,2520,closed,2,2016-07-28 14:31:46,1.12,,1,,"b""b' Yes v1 Nancy returns the integer of an enum not a string'""",,,,,,,,,,,,,,,,
Nancy,2520,closed,3,2016-07-28 14:31:46,36.55,,1,,"b""b' Might be a major breaking change but returning enums as ints == wat.'""",,,,,,,,,,,,,,,,
Nancy,2520,closed,4,2016-07-28 14:31:46,0.75,,1,,"b""b' it is going from 1.x to 2.x"," so semver allows for breaking changes :)'""",,,,,,,,,,,,,,,
Nancy,2520,closed,5,2016-07-28 14:31:46,0.57,,,1,"b""b' Oh"," I agree that strings are nicer. We just have to make sure that the other serializers default to the same.'""",,,,,,,,,,,,,,,
Nancy,2520,closed,6,2016-07-28 14:31:46,0.68,,1,,"b'b"" Isn\'t that the point of having separate serializers? They work differently and separately?""'",,,,,,,,,,,,,,,,
Nancy,2520,closed,7,2016-07-28 14:31:46,4.32,,1,,"b""b' Yes and no. I still think we should strive to have the same defaults", i.e. camelCase, string enums," omit null-values etc.'""",,,,,,,,,,,,,
Nancy,2520,closed,8,2016-07-28 14:31:46,0.42,,1,,"b'b"" I\'m sure @danbarua will do that for us. #mergethismotha""'",,,,,,,,,,,,,,,,
Nancy,2520,closed,9,2016-07-28 14:31:46,69.08,,,1,"b'b"" Review my pull request and I\'ll think about it :)""'",,,,,,,,,,,,,,,,
