REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,closed,2016-11-05 15:59:21,206.93,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,1861,closed,-,-,-,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,opened,2017-04-19 03:39:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,title,2017-04-19 03:39:22,00:00,,1,,"b""b' tornado 4.5 Breaks  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,body,2017-04-19 03:39:22,00:00,,,1,"b""b' I am not 100% about the integrity of my python installation but after upgrading to Tornado 4.5 I get the following error: After downgrading to like so: Jupyter runs just fine.  This SO answer suggested the downgrade: url **Specifics:** openSuse 42.2 Python 3.4.5 Jupyter 4.3.0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,1,2017-04-19 03:39:22,4.0,,1,,"b""b' Duplicate of #2013. Fix is being developed in #2014.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,closed,2017-04-19 03:43:22,4.0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,2,2017-04-19 03:39:22,0.5,,,1,"b""b' Wait"," this is happening on linux? Interesting. Is there something wrong with the package in your installation of python?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,reopened,2017-04-19 03:43:52,0.5,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,3,2017-04-19 03:39:22,26.9,1,,,"b""b' @bdarnell How would I go about checking? Like I said I am not 100% sure if my Python 3.4.5 install is up to snuff"," I just got done messing around with some issues building 3.4.6 (w/ altinstall).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,4,2017-04-19 03:39:22,7.7,,,1,"b'b"" Does it work if you at a python prompt? Or maybe jupyter is doing something funny with stderr that\'s breaking ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,5,2017-04-19 03:39:22,14.73,,,1,"b""b' Huh"," turns out was not  not installed correctly. now works with both and  .  I guess downgrading just happened to work out for me.  Thanks for the help!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,6,2017-04-19 03:39:22,1274.15,1,,,"b'b""  you have the python package installed? The error occurs (I think) when curses is missing and colorama is present but () has not been called (colorama is only useful on windows"," but it\'s possible you\'ve installed it on linux too). If you\'re seeing this error without colorama installed then there might be something else going on that I don\'t quite understand. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,7,2017-04-19 03:39:22,6.73,,1,,"b""b' It appears that has been installed the entire time.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,closed,2017-04-20 03:16:39,1412.78,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,8,2017-04-19 03:39:22,85.42,,1,,"b'b"" There\'s a fix for this in the master branch of url  I\'m planning to release it as Tornado 4.5.1 tomorrow.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2015,closed,-,-,-,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,opened,2017-05-05 09:53:29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,title,2017-05-05 09:53:29,00:00,,1,,"b""b'  does not work after changing system time backwards'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,body,2017-05-05 09:53:29,00:00,,1,,"b""b' run the code:  then always print the log:   but if I change my system time 2017-5-5 to 2017-5-4"," the code will stop print log. I think tornado should add the feature like libevent that auto correct timer after time running backwards:   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,1,2017-05-05 09:53:29,239.3,,1,,b'b\' You can configure Tornado to use a monotonic clock," but I couldn\\\'t find clear documentation. (All Tornado\\\'s ""configurable"" classes would benefit from more docs.) I think this is correct:   You can check it worked like so:   Ben", is this the right way to do it? If so I\\\'ll submit a patch to the docs.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,2,2017-05-05 09:53:29,11.93,,1,,"b""b' The [documentation]url  indicates that is the default. Maybe (when available) should be made the default?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,3,2017-05-05 09:53:29,762.15,,,1,"b""b' Thanks @ajdavis It is work well use  []url  that compatible with Python 2 and Python 3:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,closed,2017-05-06 02:48:34,1015.08,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,reopened,2017-05-06 02:53:47,5.22,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,closed,2017-05-06 02:54:44,0.95,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,4,2017-05-05 09:53:29,1151.18,,1,,"b'b"" Making the default is only safe if every user of and related methods is careful to use instead of  . We\'ve been recommending the former for a long time now", but it\'s such an easy mistake to make that I expect a lot of code out in the world would break if we made monotonic mode the default.  This is correct for now (you could also use None in place of  , although it\'s going to break in Tornado 5.0 when asyncio becomes the default. I think the future-proof way is  ," which will opt in to the current Tornado IOLoops on 5.0.  I don\'t know what asyncio does about monotonic and regular clocks. It\'s probably not a good idea to promote the use of monotonic clocks until we know how it will work under asyncio too.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,5,2017-05-05 09:53:29,679.75,,,1,"b""b' Those are all sensible reasons. Thanks for the explanation!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2035,closed,-,-,-,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,opened,2017-06-25 19:46:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,title,2017-06-25 19:46:53,00:00,,1,,"b""b' Feature request: Implement for  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,body,2017-06-25 19:46:53,00:00,,1,,"b""b' This line seems implies the body is always a text", which is not always true: url Can we unify the API," e.g. wrap to  ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,1,2017-06-25 19:46:53,3.9,,1,,"b""b' The function does not require that its input be text. It accepts either text strings or byte strings", and if it is a text string," uses utf8 to convert it to bytes. So you can simply pass bytes directly here (and most places in tornado). '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,closed,2017-06-30 19:50:47,3.9,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,2,2017-06-25 19:46:53,105.13,,1,,"b'b\' I should clarify my intention: I need to ""stream"" a large body (by PUT method) with  ", since somehow does not support in  , I have to use to register a read function.  In this case I have to set  , and it\\\'s not enough, because will be overwrite anyway: url So I\\\'m not able to use to stream body with PUT.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,3,2017-06-25 19:46:53,314.3,,1,,"b'b"" I see. I\'ve retitled the issue to reflect that. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,reopened,2017-07-05 02:50:13,419.43,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2096,open,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,opened,2017-08-23 02:57:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,title,2017-08-23 02:57:10,00:00,,1,,"b""b' routing exception when not find any handler'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,body,2017-08-23 02:57:10,00:00,,1,,"b""b'   please fix the bug when not find any handler. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,1,2017-08-23 02:57:10,296.87,,1,,"b""b' Hi", can you post an exception and a stack trace that you experienced in your application? Can you please tell us what behavior you expected," and how that behavior is different from what actually happened?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,2,2017-08-23 02:57:10,47.45,,1,,"b'b"" Could you please post the code to reproduce this?  If you\'re using directly", you could handle this situation by adding a match-all rule ( ) to the end of rule list or by overriding the method and providing a suitable delegate.  is independent from the application context, so there could be no reasonable default route until you provide it by yourself. For example," this is how it\'s done in  : url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,3,2017-08-23 02:57:10,59.92,,1,,"b""b'  then $ curl url   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,4,2017-08-23 02:57:10,4.08,,1,,"b""b' I just want 404 and no exception if the url rule not defined. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,5,2017-08-23 02:57:10,63.43,,1,,"b'b\' The thing is that with there could be no ""default rule""", because if there was, would always return some valid delegate and we wouldn\\\'t examine any other routes in the chain (imaging using a nested in place of \\xe2\\x80\\x94 in this case routes would never be examined). So you should add the default route by yourself.  You could rewrite your rule list like this: This way will be responsible for serving 404 pages.  Or you could explicitly add a fallback router that always returns 404:   The same can be achieved by overriding  :   Note that in any case you need a particular instance to generate a 404 page, because it\\\'s needed for instantiation.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,6,2017-08-23 02:57:10,52.43,,,1,"b""b' Perfect! thanks for your answer with patience. Good job @SuminAndrew '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,7,2017-08-23 02:57:10,187.22,,1,,"b""b' Also", if you use [Application]url  instead of RuleRouter," you get  404 handling.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,8,2017-08-23 02:57:10,39.25,,1,,"b""b' First of all"," Your answer is correct @ploxiln .  but I think Applcation of tornado like [Blueprint]url  in flask.  so I can factor a Large project into multi applications.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,closed,2017-08-24 02:51:59,1434.82,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,9,2017-08-23 02:57:10,210.8,,,1,"b'b"" I think it\'s fine that to *customize* a 404 page you have to add a catch-all rule at the end of the list"," but it\'s not good that a misconfigured router results in stack traces. We should detect None somewhere and generate a minimal 404 response (in http1?)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,reopened,2017-08-27 18:58:37,966.63,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,10,2017-08-23 02:57:10,785.18,,1,,"b'b"" Ok"," I\'ll have a look at this in a couple of days.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,11,2017-08-23 02:57:10,907.13,,1,,"b""b' Fixed by #2148.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,closed,2017-11-05 23:10:57,252.33,0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2141,closed,-,-,-,0,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,opened,2017-11-15 03:49:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,title,2017-11-15 03:49:37,00:00,,1,,"b""b' Update '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,body,2017-11-15 03:49:37,00:00,,1,,"b'b"" Sometimes there will be a KeyError: \'Content-Type\'.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,1,2017-11-15 03:49:37,21.05,,1,,"b'b"" Please make your PRs against  ", not  . The CI build on the branch appears to have rotted," but I\'m not sure why. Travis isn\'t giving me any error logs. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,closed,2017-11-20 02:42:58,1373.35,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,reopened,2017-11-20 02:43:13,0.25,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,2,2017-11-15 03:49:37,1298.93,1,,,"b'b"" This branch has gotten kind of messed up; you need to rebase and get rid of everything but the one commit you\'re adding. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,closed,2017-12-08 09:39:08,415.92,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,3,2017-11-15 03:49:37,475.67,,1,,"b""b' #2210 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2197,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,opened,2017-12-15 13:26:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,title,2017-12-15 13:26:34,00:00,,1,,"b""b' How to keep reference of HTTP request in logging ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,body,2017-12-15 13:26:34,00:00,,,1,"b'b"" I\'m using (a lot) logging through  . Each time I implement a little bit more complex handler", I\'m adding some to keep trace of what I\'m doing and obviously to help maintenance and debugging.  However, since tornado has a great asynchronous pattern," I have logs mixed across simultaneous requests. It makes debugging impossible !  The easiest solution would be to add reference of HTTP request concerned by the log line. The question is then: _how to do it ?_ ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,1,2017-12-15 13:26:34,82.83,,1,,"b'b"" AFAIK"," the most relevant solution is to keep track of request using url  It\'s like coroutine-local storage. But I ended up with a solution when I attach  = ContextAdapter(inherited from ) with generated trace_id.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,2,2017-12-15 13:26:34,120.5,,,1,"b'b\' @noxiouz : then I should inherit my handlers from ""LoggerHandler"" .. or is it better to do a decorator to monkey patch handler  its methods ? Do you have an example ? Thanks in advance", \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,3,2017-12-15 13:26:34,122.98,1,,,"b'b"" Lots of details hide what you really need", but: url  it\'s inside decorator, where I attached context Also, the format should contain trace_id field like this url  That\'s the adapter itself: url The only disadvantage is you need to log everything using . It might be an issue to gather logs from libraries which rely on the globally accessible logger.  Unfortunately," I have no example with stack_context right now""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,4,2017-12-15 13:26:34,53.62,,1,,"b'b"" @rmedaer that\'s an example with stack_context. I believe it\'s the best approach: Example of logs:  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,5,2017-12-15 13:26:34,1310.22,,,1,"b'b"" This is the sort of thing that stack context is designed for", but it has flaws: it slows things down, and it\'s incompatible with coroutines (which are the way of the future). I\'ve considered deprecating it and removing it from future versions of tornado. I wouldn\'t recommend using it for anything operationally critical," although adding a bit of extra context to log messages should be fine. There is a [proposal]url  to add a similar feature which would work with in future versions of python. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,6,2017-12-15 13:26:34,1122.77,,,1,"b""b' @noxiouz thank you for the example. I also found [the following example]url  which is using private function to call the  .  I used both of them to implement it using class decorator:  Instead of add new Record property"," I modify the with if set.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,closed,2017-12-18 19:53:40,387.1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,7,2017-12-15 13:26:34,1206.4,,1,,"b'b"" Hi guys","  I\'m waking up this issue because of next Tornado release (6.0) where is deprecated: see url Few questions: How can we implement the same feature ? I guess using [contextvars]url  which is available from Python 3.7 ? Could we plan to embed this feature in Tornado itself ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,reopened,2018-09-24 08:25:53,752.22,1,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,8,2017-12-15 13:26:34,943.23,1,,,"b'b"" Yes", is the future for this sort of thing (or explicitly passing data around where it is needed). Unfortunately in order to be compatible with native coroutines, it requires support in the Python runtime," so we can\'t emulate this feature in Tornado alone. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,9,2017-12-15 13:26:34,1154.38,,1,,"b""b' The module will work as expected in Tornado 6.0 and Python 3.7 (tested in #2561). '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,closed,2018-12-29 19:23:30,657.62,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2216,closed,-,-,-,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,opened,2018-02-02 13:44:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,title,2018-02-02 13:44:43,00:00,,1,,"b""b' Unexpected uncaught exception using AsyncHTTPClient'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,body,2018-02-02 13:44:43,00:00,1,,,"b'b"" Tornado: 4.5.2 (but the code it the same in current versions)  We internally have implemented proxy support for the AsyncHTTPClient. The standard advice is to use the Curl HTTP client but on the platform we were using it had some issues with the client EC certificates", which the Tornado client has no problems with. Anyway, we\'re running into a problem with uncaught exceptions and think there is a bug in the tornado code.  In the code looks at follows:   Note that  is an instance of the TCPClient class and  is marked  . Note that instead of yielding on the it uses the argument which the wrapper handles for you.  The problem is that if the method throws an exception, sometimes but not always (it apparently depends on where the exception is thrown) becomes an uncaught exception. The stack trace is as follows:  The callback passed to connect ( ) does not expect to be passed an exception tuple, and the won\'t catch it either if it is not in the first part of the connect method. You are apparently not allowed to yield within a block, so that explains the lack of yield. But then I don\'t understand how exceptions in the connect are supposed to propagate from  .  I\'ve also tried other things like setting to the exception and simply returning the stream, but cause strange effects (double stack traces, and still the unexpected exception).  What am I missing?  For reference," the proxy support we wrote is here: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,1,2018-02-02 13:44:43,765.12,,1,,"b'b""  What you\'re missing is the magic of StackContext: any part of Tornado that deals in callbacks is (supposed to) capture the current stack context and restore it when executing a callback", so that it can catch any exception that is raised. Each step of the connect coroutine is supposed to be run in a fresh instance of the HTTP client\'s ExceptionStackContext. This, of course, had the downside of being quite fragile (but still better than the manual callbacks that prevailed before). Once coroutines were developed, they proved to be a better solution, but the older callback-oriented parts of Tornado remained untouched. What\'s probably needed here is for the line in to change to  . In the long run," all of this should be rewritten to use coroutines throughout instead of callbacks. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,2,2018-02-02 13:44:43,412.15,,,1,"b'b"" Thanks @bdarnell the clearing up that this is indeed very old code that should be updated.  Incidently", we found out through experimentation that if we change one line of code: that all of a sudden it works as expected. Don\'t understand why," but I\'m closing this issue as it serves no real purpose. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,closed,2018-02-13 09:21:59,1177.27,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,3,2018-02-02 13:44:43,777.78,,1,,"b'b"" I think there\'s still a purpose for this issue. From my previous comment:  What\'s probably needed here is for the  = connect line in  to change to  = stack_(connect). In the long run"," all of this should be rewritten to use coroutines throughout instead of callbacks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,reopened,2018-02-25 22:19:46,777.78,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,4,2018-02-02 13:44:43,1225.9,,1,,b'b\'  Ah. It sounds like all the StackContext wiring is working as expected, but you\\\'re running into this:  url We expect StreamClosedErrors at any time," but other errors can be raised as ""uncaught"" if they arrive too late. I think what probably happened is that you got a timeout and returned it to the client before you got the 503 from the proxy. The practical solution is definitely to use StreamClosedError instead of HTTPError to make your proxy layer act more like a regular IOStream. I\\\'ve done some testing and can\\\'t find any mishandled StackContexts", so I\\\'m closing this issue again.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,closed,2018-03-11 18:45:40,1225.9,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,5,2018-02-02 13:44:43,1007.8,,,1,"b""b' Thanks for pointing out the piece of code that did it and verifying our guess.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2267,closed,-,-,-,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,opened,2018-03-24 14:51:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,title,2018-03-24 14:51:19,00:00,,1,,"b'b""  \'HTTPClient\' object has no attribute \'_closed\'  in tornado5.0""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,body,2018-03-24 14:51:19,00:00,,,1,"b'b\' about () I can\\\'t execute http_client = () in tornado==5.0 running this will throw Exception this\\xef\\xbc\\x9a Traceback (most recent call last): File ""/-""", line 85," in del () File ""/-""", line 89, in close if not : AttributeError: \\\'HTTPClient\\\' object has no attribute \\\'_closed\\\'  but in tornado==4.5.2 it works fine, this issue on macOS\\xef\\xbc\\x8ccan you tell me why\\xef\\xbc\\x9f\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,1,2018-03-24 14:51:19,144.62,,1,,"b""b' Is this the only error in your logs? It looks like there was an exception in the constructor which kept the attribute from being set"," and then this exception occurred in the destructor trying to clean up. The first exception is the real error. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,closed,2018-03-25 04:25:01,813.7,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,reopened,2018-03-25 04:26:36,1.58,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,2,2018-03-24 14:51:19,682.05,,1,,"b""b' you are right\\xef\\xbc\\x8cthe whole error log is and my demo code is this:  note: I use python3.6'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,3,2018-03-24 14:51:19,563.27,,1,,b'b\' OK. The real error,RuntimeError: Cannot run the event loop while another loop is running, is a limitation of  . You can\\\'t use the synchronous in an asynchronous Tornado application when is used. You have to use instead.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,4,2018-03-24 14:51:19,15.93,,,1,"b'b"" why the  error not in tornado4.5? what\'s the difference between 4.5 and 5"," may be I should  read 5.0 document seriously.  : ( thanks for your reply ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,5,2018-03-24 14:51:19,1.12,,1,,"b""b' In Tornado 5.0"," asyncio is used automatically when it is available. In 4.5 you had to opt in to asyncio integration separately. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,6,2018-03-24 14:51:19,1.92,,,1,"b""b' I get it thank you again'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,closed,2018-03-25 14:20:13,593.62,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2325,closed,-,-,-,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2358,closed,opened,2018-04-20 05:09:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2358,closed,title,2018-04-20 05:09:53,00:00,,1,,"b""b' websocket: Allow open() to be a coroutine'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2358,closed,body,2018-04-20 05:09:53,00:00,,1,,"b'b"" According to this PR"," the websocket handler\'s method cannot be a coroutine: url Is this still true?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2358,closed,1,2018-04-20 05:09:53,877.85,,1,,"b'b"" Yes"," it\'s still true.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tornado,2358,closed,2,2018-04-20 05:09:53,2.87,1,,,"b'b"" Actually"," I think you could make it a coroutine but it may not do what you expect: blocking in an coroutine doesn\'t block incoming messages (in the way that coroutines can be used for flow control). ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
