REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,54,2017-02-07 10:19:02,228.35,,1,,"b""b' Mkay", the interface is the same as with but with a matrix composition. I also refactored a lot, removed the geometry and tried to do some acrobatics with setters, on construction with it clones it into a  ," has some checks when to decorate. I would not at all be surprised if things rotate the wrong way.  **WIP** '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,55,2017-02-07 10:19:02,360.98,,1,,"b'b"" Would it be an idea to skip having to set the scale of every index", when you just want to have everything 100%? Right now if you skip setting the scales," they don\'t render..""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,56,2017-02-07 10:19:02,13.55,,1,,"b""b' Could we also set the color of instances? Or is that going too much into custom shader territory?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,57,2017-02-07 10:19:02,412.55,,,1,"b""b' good catch"," the scale is initialized to 0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,58,2017-02-07 10:19:02,73.78,,1,,"b'b""  Trivial", but will consume another attribute. I wonder if this should also be an ifdef," so it doesn\'t happen if it\'s not needed.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,59,2017-02-07 10:19:02,775.65,,1,,"b'b"" Maybe it wouldn\'t hurt to initialize all of the attributes to 0 and 1 ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,60,2017-02-07 10:19:02,240.67,,1,,"b'b"" I am not sure the quaternion stuff is working correctly right now.  On [this codepen]url  I have a red cube that I am rotating by lerping two quaternions. I am copying over the quaternion from the red cube over to the green cube (an InstancedMesh instance)"," but it doesn\'t rotate in the same direction.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,61,2017-02-07 10:19:02,73.85,,1,,"b""b' I fixed the quaternion problem", [pull request is here]url [This pen]url  shows the earlier pen working with the updated  code. The cubes are layered on top of each other now," which why you only see the green one.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,62,2017-02-07 10:19:02,1143.43,,,1,"b""b' Thanks for the fix! Added another argument to tag the attributes as dynamic. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,63,2017-02-07 10:19:02,936.75,,1,,"b'b""  So", actually, none of the attributes are initialized. I think this would work differently on ANGLE. On my windows machine i\'d get a 0 with undefined variables, on my mac it\'s garbage. But since it doesn\'t make sense to use this without setting all of the values explicitly, should there be any overhead by setting the scale to 1, if it may be overridden? How about just documenting it well," and require all three attributes to be provided?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,64,2017-02-07 10:19:02,964.02,,1,,"b""b' I would really expect scale to default to 1.. Why not set it explicitly in the constructor? Perf?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,65,2017-02-07 10:19:02,673.52,,1,,"b'b"" Yeah", dunno, was thinking to avoid iterating through the array twice," but it\'s probably not a big deal. Can the instancing attribute be accessed somehow from the vertex shader? The only way i can think of now of sending a per instance color that would mimic the color property of a material instance is to pass the attribute into a varying. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,66,2017-02-07 10:19:02,1225.4,1,,,"b'b"" Another update with colors. Some changes"," left a lot of comments in the code. Was really confusing that uniform scale didn\'t seem to affect anything... it never even got triggered. Some minor gain seems to happen when set. This could probably look cleaner if some of the logic would happen on and within renderer.  url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,67,2017-02-07 10:19:02,1359.47,,1,,"b""b' @pailhead Do you have a  build with this in it? I would like to run some performance tests.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,68,2017-02-07 10:19:02,98.55,,1,,"b'b"" I\'m not sure what\'s the easiest way to do this"," you can try:   or fork it? Is there a better way? I realize if you do the npm install it probably wont have built. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,69,2017-02-07 10:19:02,303.72,1,,,"b""b' @titansoftime  You can also snag the from the demo above"," consult the example for the api. In the meantime ill update the npm module. Since this doesnt touch on anything really other than the shaders it can be easily monkeypatched.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,70,2017-02-07 10:19:02,156.7,,1,,"b""b' @pailhead which branch should be used for testing? Here is a rawgit of your branch"," it will stay up to date with any commits you make to that branch:  url  url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,71,2017-02-07 10:19:02,659.75,,,1,"b'b"" @looeee thanks! I think you found it", is the one but the problem is because we\'re not supposed to check in build files," those two are probably the same as  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,72,2017-02-07 10:19:02,18.55,,1,,"b'b""  Well"," I\'m sure it\'s ok if they are checked in while the PR is being tested. You\'d just have to remove them before it\'s finally merged.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,73,2017-02-07 10:19:02,148.97,1,,,"b'b"" @looeee  I find this kinda confusing to be honest. Looking at PRs i couldn\'t figure out what\'s the best way to test things", some just get accepted, some have long discussions. It seems that at any time it can be, but won\'t if the builds are committed. I\'ve had a pull request end up forgotten when I didn\'t remove the builds. Why doesn\'t dev just have the builds in  ? If you are developing, you\'re going to do builds anyway?  It seems like a better solution for now is to make a branch  , do the build there and then do the rawgit?  *edit*  There actually is an branch that has a build," but it\'s behind on the vector multiplication thing. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,74,2017-02-07 10:19:02,100.53,,1,,"b""b' Need to fix the instructions but this should be updated to be the same as this pull request and it should work:  url This should be built: url @titansoftime  maybe try this:   '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,75,2017-02-07 10:19:02,433.9,,1,,"b""b' @pailhead a doc page would make this PR easier to understand / test. And perhaps also a basic usage manual page. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,76,2017-02-07 10:19:02,930.73,,,1,"b'b"" I kinda didn\'t want to go through that effort if I know the pr won\'t be accepted :/  I\'d like to at least settle on an API", right now this works but I\'d really like some feedback on how this material system is solved for now, I don\'t feel to great about it and a the most important stuff in the documentation is about these hacks. The rest is pretty self explanatory.  I realize that the example is more of a demo. What I\'m doing to do the cache stuff may be a bit complicated. It\'s nice to see how this acts when you but the 100k objects, and then switch geometries without a stutter," but maybe the example should be simpler.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,77,2017-02-07 10:19:02,24.7,,1,,"b""b' @mrdoob"," is this even needed to be in the core? With a more flexible  system it may not need to?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,78,2017-02-07 10:19:02,1352.43,,1,,"b""b' I would like to close this in favor of url   The PR above is less than 10 lines of code that would allow for these kind of modules to be much better", easier to write," be stackable etc.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,closed,2018-05-06 18:42:18,503.27,12,50,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,reopened,2018-05-28 13:23:22,1121.07,12,50,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,closed,2018-08-01 03:22:23,839.02,12,50,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10750,closed,-,-,-,12,50,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,opened,2017-02-09 08:31:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,title,2017-02-09 08:31:37,00:00,,1,,"b""b' Fixed syntax errors'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,closed,2017-02-09 08:36:41,5.07,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,reopened,2017-02-09 08:49:41,13.0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,closed,2017-02-09 08:58:15,8.57,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,1,2017-02-09 08:31:37,26.65,,,1,"b""b' Thanks thanks thanks! \\xf0\\x9f\\x98\\x8a'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,2,2017-02-09 08:31:37,30.47,,,1,"b""b' My pleasure.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10773,closed,-,-,-,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,opened,2017-02-11 00:27:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,title,2017-02-11 00:27:07,00:00,,1,,"b""b' Material includes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,body,2017-02-11 00:27:07,00:00,,1,,"b""b' Adds shader override option to materials.  url I tried replacing the fog chunk with   and it painted the skinned guy red.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,1,2017-02-11 00:27:07,23.15,,1,,"b""b' On a side note", i think the parameters passed to are not getting used," as is. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,2,2017-02-11 00:27:07,21.47,,1,,"b""b' Any chance you could make a simpler example?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,3,2017-02-11 00:27:07,39.68,,,1,"b""b' Hmmm", not sure," this is the simplest I could think of. Perhaps some custom vertex deformation would illustrate it well?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,4,2017-02-11 00:27:07,11.02,,1,,"b'b"" Yeah I guess it wouldn\'t necessarily be simpler but it might illustrate the feature better. I\'ll make something.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,5,2017-02-11 00:27:07,411.93,,1,,"b'b"" added a clunky example and a fix so that includes are also included in the shader cache. I\'m trying to test uniforms as well"," but im having some trouble.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,6,2017-02-11 00:27:07,858.5,,1,,"b""b' [Example]url  with some custom uniforms added to the material.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,7,2017-02-11 00:27:07,746.92,,1,,"b""b' @mrdoob"," i could also muster up an example where SSAO is included in every shader. Could modulate a specific term (like ambient  diffuse) or the entire thing somewhere towards the end of the fragment shader ( ).  I think it could help make aliasing work better with that effect but it would probably be more costly.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,8,2017-02-11 00:27:07,410.48,,,1,"b""b' Much nicer example! \\xf0\\x9f\\x91\\x8c'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,9,2017-02-11 00:27:07,0.25,,1,,"b""b' Hope to take a look at this in the next dev cycle.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,10,2017-02-11 00:27:07,522.03,1,,,"b'b"" I\'ve been playing with this extensively", I love how it works. For example," I can easily use my own normal map logic within the default materials. The only thing im afraid of is this hash that gets computed by but it already seems like it takes huge strings. It would be amazeballs if someone would take it for a spin.  @WestLangley ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,11,2017-02-11 00:27:07,1407.78,,1,,"b""b' Yes", this PR allows for the replacement of shader chunks. It would be convenient to be able to do that on a per-material-instance basis.  It could also be useful when using with built-in materials. In such a case, one may want to replace or  , for example," with custom shader code.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,12,2017-02-11 00:27:07,904.13,,1,,"b'b"" Any chance we could merge this sooner rather than later? It shouldn\'t break anything and should allow for a bit of flexibility when working with glsl and existing shaders. In the future we could possibly add additional entry points besides the existing chunks ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,13,2017-02-11 00:27:07,175.85,,1,,"b""b' @pailhead I think @mrdoob wants to wait until the next cycle.  In the mean time"," see url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,14,2017-02-11 00:27:07,117.55,,1,,"b""b' That means r86? '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,15,2017-02-11 00:27:07,1368.85,,1,,"b""b' ping @mrdoob '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,16,2017-02-11 00:27:07,245.68,,1,,"b'b"" @mrdoob i\'ve changed your example to work with this", it seems smooth, not dropping frames. There are more lines changed but they follow other patterns (for defines and includes) to the t. I left comments up there, all of the changes are pretty much just a copy of the block above, gathering GLSL from different things. I believe that this fits the description that @unconed provided in the other PR  >Perhaps a nicer solution for both is to allow you to provide a custom ShaderLib for a material, that would  the built-in chunks without manual string manipulation and without permanently clobbering them. And i think i agree with  >That doesn\'t preclude an onBeforeCompile hook for other uses, but it seems more in line with what your example is trying to do.  simply because i\'d like as many events and hooks as possible, everywhere :)  >I guess one benefit from the onBeforeCompile() is that the material properties remain unchanged. So it feels more like extending the built-in materials.  I believe that this should work exactly the same with this PR. The logic being, if didnt ever break anything regarding OOP," this shouldn\'t either. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,17,2017-02-11 00:27:07,137.87,,1,,"b""b'   vs: could remove the need for manually injecting  ", the first requires a switch thats pretty big (and old?)," the second requires just a check for the type.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,18,2017-02-11 00:27:07,1003.63,,1,,"b""b' Added hook in most templates that made sense. An empty string to inject  ",  , and functions.  Added logic to interpret and inject uniforms if is provided. Type has to be GLSL otherwise it breaks the shader (wonder if a validation here would be... valid).  so it would look something like this:   or:  Should do the example from url  but without string manipulation," and possibly less verbose. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,19,2017-02-11 00:27:07,705.45,1,,,"b'b"" @mrdoob  I know this now touches 25+ files", but it\'s actually crazy simple  1. follow the same pattern as with for providing uniforms and chunks 2. follow the same pattern for uniform management inside as with other uniforms 3. inject a dummy (empty string) snippet right above but below all the other includes (making methods in available for example) If you want to step away from directly modifying the entire shader as a string," it will end up being more than three lines. How far would it be from this?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,closed,2017-06-12 21:04:47,1237.67,2,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,20,2017-02-11 00:27:07,567.6,,,1,"b'b"" >@pailhead I think @mrdoob wants to wait until the next cycle.  @WestLangley  for the record", this never happened, but it served it\'s purpose as, ahem," inspiration \\xf0\\x9f\\x98\\x89 ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,21,2017-02-11 00:27:07,85.77,,,1,"b'b"" You\'re always an inspiration @pailhead \\xf0\\x9f\\x98\\x89""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,reopened,2017-06-14 19:38:13,1353.43,2,17,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,22,2017-02-11 00:27:07,26.22,,1,,"b""b' im getting unconvinced by the other one again :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,23,2017-02-11 00:27:07,458.77,1,,,"b'b"" I\'m having a hard time to figure out an approach that is not a hack to implement this over the current material system. The #11475 hack was included instead.  As I proposed in a previous meetup"," I think we should study how to implement this on top of instead.  url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,closed,2018-02-27 03:17:42,459.48,3,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10791,closed,-,-,-,3,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,opened,2017-02-18 13:10:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,title,2017-02-18 13:10:54,00:00,,1,,"b""b' Add missing paramenters to Material serializer and MaterialLoader'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,body,2017-02-18 13:10:54,00:00,,1,,"b""b' Hi  This PR adds some missing parameters to the  and MaterialLoader.  skinning  morphNormals  envReflectivity  ...  Cumps '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,1,2017-02-18 13:10:54,1288.48,1,,,"b""b' @mrdoob Yap", sorry my bad missed that," removed skinning from the serialization.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,2,2017-02-18 13:10:54,565.05,,1,,"b""b' Solved conflict"," with skinning attribute.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,closed,2017-02-28 16:28:30,197.6,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,reopened,2017-02-28 22:22:27,353.95,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,3,2017-02-18 13:10:54,1085.63,,1,,"b""b' #13904"," #14833 and #14877 and  added most properties of this PR. and are still missing though. Rest is done here #16876'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,closed,2019-06-21 14:10:08,947.68,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10821,closed,-,-,-,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,opened,2017-02-18 21:58:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,title,2017-02-18 21:58:36,00:00,,,1,"b""b' Specular strength'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,body,2017-02-18 21:58:36,00:00,,1,,"b""b' Added another uniform to modulate the stuff that does. The idea is", if a user can create an effect by using a constant texture, this makes it easier. Might be redundant though with lambert and basic since reflectivity may be doing the same thing? But on phong, if you create a texture, and then decide that you need to make it half as bright, this can modulate it," rather than changing the texture. url  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,1,2017-02-18 21:58:36,78.18,,1,,"b""b' I think we should implement the improvements suggested in url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,2,2017-02-18 21:58:36,12.02,,1,,"b""b' Is it relevant though? As long as you are using a ~B/W~ (can be color) map for anything"," it feels like you should have the option to mimic a constant texture without actually importing the texture / modify it without actually going into photoshop (at the cost of one extra multiplication ).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
threejs,10823,closed,3,2017-02-18 21:58:36,95.85,,,1,"b""b' Specular strength is either a measure of Fresnel Reflectance at F0 (we implemented this in the physical material as reflectance) or it is a measure of glossiness (e.g. roughness.)  Either way", specular strength should not have the capability of reducing Fresnel at the rim to nothing," thus if it is behaving this way in this PR or elsewhere it is a bug.  Fresnel is always present in physically based models.  You do not get to remove it and still be a physically based model -you are purposely trying to create a special effect that is non-physical.  See this page here for more: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
