REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1417,closed,-,-,-,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,opened,2017-01-27 16:49:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,title,2017-01-27 16:49:12,00:00,,1,,"b""b' bugfix and test case for run_examples'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,body,2017-01-27 16:49:12,00:00,,1,,"b'b"" Don\'t pass to  .  Also adds a regression test for run_examples.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,1,2017-01-27 16:49:12,97.22,,1,,"b""b' This looks OK", but your test needs to be tweaked," you just need to escape the special characters in the regex url '""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,2,2017-01-27 16:49:12,11.0,1,,,"b""b' Hrm"," weird.  I added and it worked on my machine.  Will try escaping and removing  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,3,2017-01-27 16:49:12,1432.02,,,1,"b""b' I am buffaloed as to why this fails on the CI.  R CMD check on the built package works fine on my system.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,4,2017-01-27 16:49:12,16.48,,,1,"b""b' You can safely ignore the Appveyor failures they are unrelated to this change.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,5,2017-01-27 16:49:12,1291.82,,1,,"b""b' Fixes #1449'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,6,2017-01-27 16:49:12,1339.57,,,1,"b""b' @amcdavid are you interested in finishing this off?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,7,2017-01-27 16:49:12,56.6,,1,,"b'b"" Wrangling this pull RQ exceeds the bounds of my github-fu.  I\'ll leave this to someone more experienced to finish off.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,closed,2017-08-10 15:34:24,1365.2,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,reopened,2017-08-10 16:05:24,31.0,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,8,2017-01-27 16:49:12,31.83,1,,,"b""b' No problems @jimhester can finish it off. Sorry for letting it languish for so long!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,9,2017-01-27 16:49:12,106.8,,1,,"b""b' I attempted resolving this in #1580"," but ran into some odd behavior from the warning if was not missing.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,10,2017-01-27 16:49:12,156.32,,1,,"b""b' I merged this manually at url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,closed,2017-08-10 20:28:51,263.45,2,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,11,2017-01-27 16:49:12,0.2,,,1,"b""b' Thanks for the PR and for your patience!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1450,closed,-,-,-,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,opened,2017-02-23 17:58:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,title,2017-02-23 17:58:54,00:00,,1,,"b""b' install_github fails with unzip error'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,body,2017-02-23 17:58:54,00:00,,,1,b'b\' I\\\'m trying to install my own package from github: , onto a Windows computer. Starting from a fresh session, installing devtools from Cran," I try:  install_github(""""", dependencies = TRUE)  This fails with:   I looked into those directories, and the toplevel directory \\\'C:/-flowPloidy-88ad2c0/ is there, and in the downloaded zip file the R folder exists and contains all the code files as you expect. I tried debugging my way through the code, and got as far as the function get0 before I gave up trying to figure out the ultimate source of the error.  install_github works no problem for this package under Linux.  Thanks for any help or suggestions,"  Tyler  R version 3.3.2 (2016-10-31) -""Sincere Pumpkin Patch"" \''",,,,,,,,,,,,,,,,,,,
devtools,1464,closed,1,2017-02-23 17:58:54,26.15,,1,,"b""b' I just tried installing the zip file directly and got the same problem"," so the problem is probably not with devtools itself? '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,2,2017-02-23 17:58:54,120.78,,1,,"b""b' I have the same problem for several weeks too"," still looking for a solution.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,3,2017-02-23 17:58:54,1348.9,,1,,"b""b' Today", I ran into the problem by letting several people install the package using  . All Mac and Linux users had no issues and also the installation for the majority of the Windows users went well. However," some of the Windows users ran into the problem described above which looked as follows in our case:  All users installed the current R version 3.3.3 and the current RStudio version 1.0.136  today prior to trying to install via  .  Even though I am on Windows as well I was not able to reproduce the bug on my machine. '""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,4,2017-02-23 17:58:54,1213.27,,1,,"b""b' This sounds very similar to the problem described in Issue #1433. The work-around was to get rid of .Rbuildignore.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,5,2017-02-23 17:58:54,369.52,,1,,"b""b' @gaborcsardi @jimhester have you seen this before?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,6,2017-02-23 17:58:54,14.38,,1,,"b'b\' Haven\\\'t. Can\\\'t reproduce. Maybe a ""wrong"" unzip program again? Although I am not sure how removing would fix that....\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,7,2017-02-23 17:58:54,774.8,,,1,b'b\' This looks like the same bug that has been bedevilling my team for years (!). We all have Windows 7 x64 PC," each with the same corporate ""build"" and have same admin privileges. Yet works on my PC", but not on any other person\\\'s PC. Everyone else has this same issue. See this SO thread: url In particular, note this behaviour: I\\\'ve spent quite a bit of time debugging this all to no avail. Squashing this bug would be massive for us. \'',,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,8,2017-02-23 17:58:54,57.87,,1,,"b""b' @imanuelcostigan Can you pls share a zip file that is problematic"," and also the winzip version your colleagues have?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,9,2017-02-23 17:58:54,86.53,,1,,"b""b' @imanuelcostigan you might also try comparing on your computer vs. your colleagues'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,10,2017-02-23 17:58:54,489.25,,1,,"b'b"" It\'s possible that this may also be related to the path length.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,11,2017-02-23 17:58:54,2.1,,1,,"b""b' @hadley In the original error", the path is only about 90 characters long," that should be ok.'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,12,2017-02-23 17:58:54,1.45,,,1,"b'b"" @gaborcsardi good point. I\'ll keep the other issue open""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,closed,2017-08-02 21:33:24,214.5,0,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,13,2017-02-23 17:58:54,47.5,,,1,"b'b\' @hadley getOption(""unzip"") yields ""internal"" for me.  @pgwatson @jonathanrandall can you please add what you get from the same command to this thread? Thanks\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,14,2017-02-23 17:58:54,78.72,,1,,"b'b\' ""internal""\''",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,15,2017-02-23 17:58:54,107.65,,1,,"b""b' getOption(\\xe2\\x80\\x9cunzip\\xe2\\x80\\x9d) also yields \\xe2\\x80\\x9cinternal\\xe2\\x80\\x9d and fails for me  However if I set the unzip option to point to the  program bundled with the github application then everything appears to work correctly.  The version info for  bundled with github is -v UnZip 6.00 of 20 April 2009", by Info-ZIP.  Maintained by C. Spieler.  Send bug reports using url  see README for details.  Latest sources and executables are at ftp://-/ ; see ftp://for other sites.  Compiled with gcc 4.9.2 for Unix (Cygwin) on Nov  4 2014.  UnZip special compilation options:   ACORN_FTYPE_NFS   ASM_CRC   COPYRIGHT_CLEAN (PKZIP 0.9x unreducing method not supported)   SET_DIR_ATTRIB   SYMLINKS (symbolic links supported, if RTL and file system permit)   TIMESTAMP   UNIXBACKUP   USE_EF_UT_TIME   USE_UNSHRINK ( 1.x unshrinking method supported)   USE_DEFLATE64 (PKZIP 4.x Deflate64(tm) supported)   UNICODE_SUPPORT [wide-chars, char coding: UTF-8] (handle UTF-8 paths)   MBCS-support (multibyte character support, MB_CUR_MAX = 6)   LARGE_FILE_SUPPORT (large files over 2 GiB supported)   ZIP64_SUPPORT (archives using Zip64 for large files supported)   USE_BZIP2 (PKZIP 4.6+, using bzip2 lib version 1.0.6, 6-Sept-2010)   VMS_TEXT_CONV   WILD_STOP_AT_DIR   [decryption," version 2.11 of 05 Jan 2007]  UnZip and ZipInfo environment options:    UNZIP:  [none]   UNZIPOPT:  [none]    ZIPINFO:  [none]   ZIPINFOOPT:  [none] '""",,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,16,2017-02-23 17:58:54,84.4,,,1,"b""b' Interestingly if I point instead to the version 6.00 unzip bundled with Rtools then the devtools::install_github process still fails  The Rtools version of unzip (which doesn\\xe2\\x80\\x99t work) has several different compilation flags set compared to the version from github (which does work)  Compilation flags follow:  -v UnZip 6.00 of 20 April 2009", by Info-ZIP.  Maintained by C. Spieler.  Send bug reports using url  see README for details.  Latest sources and executables are at ftp://-/ ; see ftp://for other sites.  Compiled with Microsoft C 13.10 (Visual C++ 7.1) for Windows 9x / Windows  (32-bit) on Apr 20 2009.  UnZip special compilation options:   ASM_CRC   COPYRIGHT_CLEAN (PKZIP 0.9x unreducing method not supported)   NTSD_EAS   SET_DIR_ATTRIB   TIMESTAMP   UNIXBACKUP   USE_EF_UT_TIME   USE_UNSHRINK ( 1.x unshrinking method supported)   USE_DEFLATE64 (PKZIP 4.x Deflate64(tm) supported)   UNICODE_SUPPORT [wide-chars] (handle UTF-8 paths)   MBCS-support (multibyte character support, MB_CUR_MAX = 1)   LARGE_FILE_SUPPORT (large files over 2 GiB supported)   ZIP64_SUPPORT (archives using Zip64 for large files supported)   USE_BZIP2 (PKZIP 4.6+, using bzip2 lib version 1.0.5, 10-Dec-2007)   VMS_TEXT_CONV   [decryption, version 2.11 of 05 Jan 2007]  UnZip and ZipInfo environment options:    UNZIP:  [none]   UNZIPOPT:  [none]    ZIPINFO:  [none]   ZIPINFOOPT:  [none]   -v UnZip 6.00 of 20 April 2009, by Info-ZIP.  Maintained by C. Spieler.  Send bug reports using url  see README for details.  Latest sources and executables are at ftp://-/ ; see ftp://for other sites.  Compiled with gcc 4.9.2 for Unix (Cygwin) on Nov  4 2014.  UnZip special compilation options:   ACORN_FTYPE_NFS   ASM_CRC   COPYRIGHT_CLEAN (PKZIP 0.9x unreducing method not supported)   SET_DIR_ATTRIB   SYMLINKS (symbolic links supported, if RTL and file system permit)   TIMESTAMP   UNIXBACKUP   USE_EF_UT_TIME   USE_UNSHRINK ( 1.x unshrinking method supported)   USE_DEFLATE64 (PKZIP 4.x Deflate64(tm) supported)   UNICODE_SUPPORT [wide-chars, char coding: UTF-8] (handle UTF-8 paths)   MBCS-support (multibyte character support, MB_CUR_MAX = 6)   LARGE_FILE_SUPPORT (large files over 2 GiB supported)   ZIP64_SUPPORT (archives using Zip64 for large files supported)   USE_BZIP2 (PKZIP 4.6+, using bzip2 lib version 1.0.6, 6-Sept-2010)   VMS_TEXT_CONV   WILD_STOP_AT_DIR   [decryption," version 2.11 of 05 Jan 2007]  UnZip and ZipInfo environment options:    UNZIP:  [none]   UNZIPOPT:  [none]    ZIPINFO:  [none]   ZIPINFOOPT:  [none]  '""",,,,,,,,,,,,,,,
devtools,1464,closed,17,2017-02-23 17:58:54,1059.65,,1,,"b'b"" I\'m going to reopen this so we can include some basic fix for devtools (to at least help diagnose the problem)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,reopened,2017-08-07 20:01:49,1348.42,0,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,18,2017-02-23 17:58:54,316.25,,1,,"b""b' @hadley let me know if my team or I can help provide you any more info. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,19,2017-02-23 17:58:54,776.12,,1,,"b""b' I am pretty sure this issue is only tangentially related to devtools code"," the error is coming from the internal unzip code. url Possible causes could be  lack of write permissions in or one of the children for the user R is running under or one of the child directories being removed. This could be done automatically by [certain windows options]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,20,2017-02-23 17:58:54,5.68,,1,,"b""b' And devtools does respect the option"," so you might able to set the option to overcome your problems (but you might want to check that different versions of zip consistently fail or not in case the problem has a stochastic component).'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,21,2017-02-23 17:58:54,9.42,,1,,"b'b"" I think we\'ll close this issue since it doesn\'t seem like devtools\' problem but feel free to continue to contribute insights here (so people find them when googling)"," and we are likely to explore alternatives to the internal zip utility in remotes.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,closed,2017-08-16 14:29:18,1107.48,0,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,22,2017-02-23 17:58:54,853.52,,1,,"b'b"" @jimhester I\'m pretty sure that the issue isn\'t caused by either of those. We continued to see the same error when setting a different temp directory that users definitely had  access to and the directory was not being removed as we were able to see the directory after the process failed. In fact", unzipping the package failed using WinZip with the same sort of error in a user directory. In summary, what we have found was the unzipping the package:  * worked for everyone using 7-zip * worked for everyone using Github compiled (but per comment above, GH\'s unzip is compiled differently to the one bundled by R, even though they are the same version) * worked for me using WinZip but no one else * worked for me using R bundled unzip code," but not for anyone else in my team ""'",,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,23,2017-02-23 17:58:54,686.02,,1,,"b'b""   has now stopped working for me on my new machine. Following @pgwatson [suggestion above]url  here\'s a work around: * [Download and install Git]url * Set the option to version of supplied by Git e.g.  . You can obviously set this option at startup by adding this the function definition in your  .  Everything now works.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,24,2017-02-23 17:58:54,473.33,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1464,closed,-,-,-,0,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,opened,2017-03-21 09:45:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,title,2017-03-21 09:45:21,00:00,,1,,"b""b' Problem loading devtools'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,body,2017-03-21 09:45:21,00:00,1,,,"b'b"" I\'m using devtools for setting-up my packages on gitHub. When following the instructions (getting started) on url  I encountered the following issue (I checked for similar issues but did not found relevant answers yet):   I tried with different versions of R (32 bit", 64 bit," older and latest release). Rtools as well as all necessary libraries are installed.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,1,2017-03-21 09:45:21,9.37,,1,,"b""b' A similar issue was discussed at url  but the link provided there url  did not address that problem"," at least as far as I can see.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,closed,2017-03-21 09:54:43,9.37,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,reopened,2017-03-21 09:54:53,0.17,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,2,2017-03-21 09:45:21,669.97,1,,,"b'b"" The error message suggests that you have devtools loaded already. I\'d recommend trying again in a fresh R session.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,closed,2017-08-01 21:04:42,669.82,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,3,2017-03-21 09:45:21,437.45,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1479,closed,-,-,-,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,opened,2017-05-10 22:48:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,title,2017-05-10 22:48:58,00:00,,1,,"b""b' install_version() not working (perhaps only on Windows?)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,body,2017-05-10 22:48:58,00:00,,,1,"b'b"" On Windows 7", I can\'t seem to install any package with  . For example:   Results in   The same happens when I specifically set the repo," or when I try other packages and other versions.  I get this error with both devtools 1.12 and 1.13  I notice it\'s trying to call so perhaps that\'s the problem?  I can install fine using github . ""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,1,2017-05-10 22:48:58,876.82,,1,,"b""b' Not sure", I would check your  ," it looks like there is more than one version of tar on it?'""",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,2,2017-05-10 22:48:58,153.75,,1,,b'b\' You\\\'re right, I have a tar under C:\\\\Program Files\\\\Git\\\\usr\\\\bin as well asunder  I placed Rtools above git in my PATH and that fixed this error (didn\\\'t knowthat order mattered) Although now when I try to install 2.2.1 I get trying URL \\\'url Error in (url, destfile, method," mode = ""wb""", ...) :  cannot open URL \\\'url  So it looks like it\\\'s not going to the correct URL when using the currentversion. Don\\\'t want to open another issue in case it\\\'s again a problem onmy end -Dean AttaliPresident & CEOAttaliTech Ltdurl On 11 May 2017 at 09:25, Jim Hester  wrote:>\'',,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,3,2017-05-10 22:48:58,19.65,,1,,"b""b' Actually"," is there any reason not to use the internal implementation? Is it slow?'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,4,2017-05-10 22:48:58,10.5,,,1,"b'b""  I\'m surprised you don\'t have PTSD from this re: STAT 545!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,5,2017-05-10 22:48:58,3.33,,,1,"b'b\' I guess my way of dealing is by ""blocking"" :)  I don\\\'t think this specific issue of the order within your PATH was ever encountered at UBC? If it was", it really is a repressed memory...\'',,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,6,2017-05-10 22:48:58,258.43,,1,,"b'b"" @gaborcsardi I have a vague memory of buggyness", but maybe that\'s fixed now.  This should move to remotes," right?""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,7,2017-05-10 22:48:58,5.95,,,1,"b'b"" Yes"," remotes. We\'ll need to  around about problems with the internal implementation. It would be great if we could just use that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,closed,2017-08-02 20:50:26,1321.47,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,reopened,2017-08-02 20:50:29,0.05,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,closed,2017-08-02 21:33:23,42.9,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,8,2017-05-10 22:48:58,205.2,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1504,closed,-,-,-,0,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,opened,2017-07-07 20:04:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,title,2017-07-07 20:04:35,00:00,,1,,"b""b' Update use_cran_badge to https'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,body,2017-07-07 20:04:35,00:00,,1,,"b""b' The link to the image was redirecting to https anyway"," and causing check notes like [this]url  so this PR changes to  . The rest of the diffs came from rebuilding the docs (and maybe an RStudio setting on trailing spaces). Ignore them if you wish.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,1,2017-07-07 20:04:35,10.38,1,,,"b""b' That check warning also happened with HTTPS", without the redirection. It was a bug in one of the Haskell packages that Pandoc used.  CRAN is using an updated Pandoc now, which should not have this problem.  As you said, the badge page redirects from HTTP to HTTPS, so it still makes sense to link the HTTPS version, to avoid the extra hop.  Changing the other files, however, in the same PR," is not very good imo.'""",,,,,,,,,,,,,,,,,,,
devtools,1538,closed,2,2017-07-07 20:04:35,22.22,,1,,"b'b""  Good to know", thanks!  Yeah, I was startled when I looked at the diff; I literally only typed one letter. There\'s a lot of automation going on with the rest, which I think is mostly the result of running  . It appeared it hadn\'t been run in a while which is why I left the changes, but updated with a commit without them.  I found was set in the project options ( ), which is where the other change in came from. I turned it off, saved, and turned it on again, so the commit is now literally one letter.  Edit: Oops, clicked the wrong button and closed by accident," sorry. Fixed.""'",,,,,,,,,,,,,,,,,
devtools,1538,closed,closed,2017-07-07 20:37:11,32.6,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,reopened,2017-07-07 20:37:14,0.05,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,3,2017-07-07 20:04:35,1022.05,,,1,"b'b"" This code now lives in [usethis]url  Can you please refile there if you\'re still interested?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,closed,2017-08-02 13:39:14,1022.0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1538,closed,-,-,-,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,opened,2017-08-23 01:46:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,title,2017-08-23 01:46:48,00:00,,1,,"b""b' Unused argument error in  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,body,2017-08-23 01:46:48,00:00,,1,,"b'b""  If I run from the RStudio console"," then it returns  .  Session info posted below. I\'ve just upgraded my R to the latest version: ""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,1,2017-08-23 01:46:48,621.87,,1,,"b""b' Make sure you are using fully upgraded versions of the packages.   Should upgrade all of them for you automatically.  The looks like it needs IDE version 1.1.287 or later to work. We will need to add code to devtools which checks that these functions are available.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,closed,2017-08-23 12:25:35,638.78,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,2,2017-08-23 01:46:48,832.35,,,1,"b'b"" @jimhester Thank you for the suggestions and updating devtools. However", I\'m running into a very similar issue as @ShanSabri. He was having issues both in the build tab and console. At this moment, I\'m able to enter in the console, devtools operates as normal and checks the package," but if I am to run the check in the build tab it produces the same error as described above. Thanks for any help.""'",,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,3,2017-08-23 01:46:48,733.1,,1,,"b""b' If you are seeing different behavior in the IDE and in the console the only possibilities are a stale version in your session (which restarting the entire IDE should fix) or different picking up an old version of devtools.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,4,2017-08-23 01:46:48,19.25,,,1,"b'b\' @benjaminhlina I encountered the exact same problem as yours. ""I\\\'m able to enter devtools::check() in the console", devtools operates as normal and checks the package," but if I am to run the check in the build tab it produces the same error as described above. "" How do you fix it? Thank you!\''",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,reopened,2017-10-19 20:52:47,507.2,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,5,2017-08-23 01:46:48,380.52,,1,,"b'b"" Was able to reproduce this. The IDE calls with a argument url  but doesn\'t show that in it\'s output.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,6,2017-08-23 01:46:48,4.1,,1,,"b""b' We will need to keep for the time being"," even if we just swallow the input. Or modify rcmdcheck to accept a argument.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,7,2017-08-23 01:46:48,240.8,,1,,b'b\' @jimhester Thanks for your answers. But I\\\'m really new to R," and I\\\'m not sure what does ""keep check_dir"" mean and how to ""modify the rcmdcheck to accept a check_dir argument"". Sorry about this. If you could further explain it", I would be appreciated!\'',,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,8,2017-08-23 01:46:48,821.27,,1,,"b'b"" @qingchenyuanluo we\'ve made this change"," so you just need to reinstall devtools from github.""'",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,closed,2017-10-23 14:40:03,1067.27,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,9,2017-08-23 01:46:48,402.48,,1,,"b""b' This old issue has been automatically locked. If you believe you have found a related problem"," please file a new issue (with reprex) and link to this issue. '""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1592,closed,-,-,-,0,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,opened,2017-11-11 15:10:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,title,2017-11-11 15:10:16,00:00,,1,,"b'b"" devtools\' reference output for examples""'",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,body,2017-11-11 15:10:16,00:00,,1,,"b'b"" When I was about to use the examples\' output (examples from .Rd files) as a reference output", I noticed that the reference output produced by devtools is different to what a plain produces. Notably, the file (to be stored at  ) contains a bunch of line like these which are not in the same file generated by  : Consequently when the file generated by devtool\'s check is used as reference output," a lot of differences are found.  I use devtools 1.13.4  (2017-11-09 CRAN (R 3.4.2)).  Here are some examples from the wild: url url  ""'",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,1,2017-11-11 15:10:16,312.82,,1,,"b""b' This behavior is likely changed in devel devtools"," which uses the [rcmdcheck]url  package to run  . If it is not fixed I would encourage you to open this issue in that repository.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,closed,2018-02-13 20:23:05,312.82,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,2,2017-11-11 15:10:16,763.98,,1,,"b""b' Yes"," still present. Raised an issue for  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,3,2017-11-11 15:10:16,409.72,,1,,"b""b' So", this  is actually a devtools issue, because  devtools always uses  ," so maybe it needs an argument to make  this optional?  url '""",,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,reopened,2018-09-06 15:56:47,1173.7,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,4,2017-11-11 15:10:16,16.4,,1,,"b'b\' Seems like we should hoist the ""timings"" to the default for  ", so you can turn it off if desired.\'',,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,5,2017-11-11 15:10:16,0.6,,,1,"b'b"" Yeah", that\'s good," too.""'",,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,closed,2018-09-06 16:20:37,23.83,0,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,6,2017-11-11 15:10:16,7.33,,1,,"b""b' Ok if you check with this should now turn off the timings.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,
devtools,1655,closed,7,2017-11-11 15:10:16,7.92,,1,,"b""b' And you  also need  ","  because also turns on the timings.'""",,,,,,,,,,,,,,,,,,,,,,,,,,
