REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,closed,2016-06-29 07:11:12,758.38,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,reopened,2016-06-29 07:50:57,39.75,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,9,2016-03-25 18:32:49,334.92,,1,,"b""b' @benbalter What do you think about this many months later?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,10,2016-03-25 18:32:49,365.25,,1,,b'b\' @parkr I still don\\\'t know of a good design pattern to have absolute URLs in production and localhost-based URLs locally. Since base URL has the configuration flag, I suspect that\\\'s why it\\\'s being used the way it is. I don\\\'t know that it\\\'s our # 1 issue," but do think there\\\'s still merit in a coming up with an ""official"" way to support development URLs that\\\'s less heavyweight than a 2nd config file.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,11,2016-03-25 18:32:49,1300.75,,1,,"b'b"" @benbalter I agree about absolute urls", they shouldn\'t be mandatory. I try to make everything relative, which means that my website can be deployed anywhere without modification (re-generation with a different config in this case)... Jekyll is a static website generator," and static websites are usually based on relative paths (just think about a fully handwritten html website that you run locally from file system and upload via FTP).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,12,2016-03-25 18:32:49,346.78,,1,,"b""b' If you want fully relative URLs"," I can make this happen :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,13,2016-03-25 18:32:49,371.97,,,1,"b'b"" Building sites with absolute URLs is fine if you are not using  . What if we added a new config variable called (or an alternative) that parsed the html after build to alter the paths from working in the base directory to working in the new base path. This would leave relative paths alone and update absolute ones to contain the base path. The output directory would have all of the files built into a folder of the same name as the base path allowing no configuration to the server. This would remove all of the confusion of using baseurl as it would simply work. Looking at the HTML output it would make sense to someone who understands HTML. As an additional plus", there would be no need to use liquid on paths anymore with {{  | prefix:  }}. Not sold on the idea," just thought I\'d put it down. ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,14,2016-03-25 18:32:49,3.8,,1,,"b'b"" I agree with @pathawks", some validation should be added to baseurl. Must start with a slash, produces  . Alternatively, a slash could be prepended if it doesn\'t have one  when generating the URL.Warn ending with a slash, produces  . Alternatively," double slashes could be when generating the URL.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,15,2016-03-25 18:32:49,70.8,,1,,"b""b' For the rest of the 3.x series", I propose we take both and with the added validation for both, deprecate in favor of and if we find a better name than  ," we can just deprecate that too. :smiley:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,16,2016-03-25 18:32:49,82.67,,1,,"b""b' Could do something like:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,17,2016-03-25 18:32:49,857.78,,1,,b'b\' @GeorgePhillips uhm," see: url  Edit: I realize that we don\\\'t provide ending ""/"" removal", it\\\'s easily added.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,18,2016-03-25 18:32:49,48.98,1,,,"b'b\' @parkr / @envygeeks you should consider a ""this is never stale"" label (e.g. ""future"") to make exceptions for @jekyllbot. (Edit: sorry", this unrelated comment removed stale.)\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,19,2016-03-25 18:32:49,618.38,,1,,"b""b' @TWiStErRob url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,20,2016-03-25 18:32:49,32.75,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at least two months. The resources of the Jekyll team are limited", and so we are asking for your help. If this is a **bug** and you can still reproduce this error on the 3.3-stable or master branch, please reply with all of the information you have about it in order to keep the issue open. If this is a **feature request**, please consider building it first as a plugin. Jekyll 3 introduced [hooks]url  which provide convenient access points throughout the Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot be built as a plugin," then please provide more information about why in order to keep this issue open. This issue will automatically be closed in two months if no further activity occurs. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,21,2016-03-25 18:32:49,24.03,,1,,"b""b' Not stale"," just not near term'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,closed,2017-03-23 18:10:42,619.75,5,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,22,2016-03-25 18:32:49,895.1,,1,,"b""b' @pathawks @jekyllbot is really persistent that this is a no-issue...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,reopened,2017-03-23 19:45:20,94.63,5,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,23,2016-03-25 18:32:49,18.22,,1,,"b'b"" @TWiStErRob It has been a year", and it still doesn\'t seem clear what the path forward is. Maybe we\'re thinking about this the wrong way.  idk what the solution is," but I\\xe2\\x80\\x99ve the issue to keep it away from @jekyllbot \\xf0\\x9f\\x98\\x9b\\xf0\\x9f\\x91\\x8d\\xf0\\x9f\\x8f\\xbc""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,24,2016-03-25 18:32:49,22.3,,,1,"b'b"" I don\'t think renaming a field is a particularly good idea \\xe2\\x80\\x93 people use configs for custom values all the time. If we didn\'t claim it at first"," we will get a lot of pushback if we try to claim it now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,25,2016-03-25 18:32:49,28.57,,,1,"b""b' @parkr A very good point. It seems _every time_ we try to add a new field to we run into a conflict with somebody who was using that key for some custom unrelated feature.  It is kind of too bad that serves double duty: setting configuration options _and_ setting Liquid context.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,26,2016-03-25 18:32:49,31.67,,1,,"b""b' In Jekyll 4 add in a namespacer.  Start moving anything Jekyll specific into the namespace but still support the old stuff", and have the new namespace move to the  name and then flag it as deprecated," remove it in 4.2?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,27,2016-03-25 18:32:49,32.2,,1,,"b""b' And then remove non-namespace support (for Jekyll specific stuff) in 5.0'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,28,2016-03-25 18:32:49,49.55,,,1,"b'b""  Well", that escalated quickly. I like that plan!  Though it\'s not 100% clear how it will solve the issue: if someone has declared a in their config, it\'ll still be accessible via  ," would the course of action you proposed mean becomes  ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,29,2016-03-25 18:32:49,61.47,,,1,"b""b'  Ideally"," users should never need to access that in Liquid at all. URL filters will conquer all!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,30,2016-03-25 18:32:49,64.3,,,1,"b'b"" Ah", I see. I\'m still on pre-filter," didn\'t migrate yet. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,31,2016-03-25 18:32:49,383.65,,1,,"b""b' Gotta get on that migration :wink: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,32,2016-03-25 18:32:49,880.92,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at least two months. The resources of the Jekyll team are limited", and so we are asking for your help. If this is a **bug** and you can still reproduce this error on the 3.3-stable or master branch, please reply with all of the information you have about it in order to keep the issue open. If this is a **feature request**, please consider building it first as a plugin. Jekyll 3 introduced [hooks]url  which provide convenient access points throughout the Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot be built as a plugin," then please provide more information about why in order to keep this issue open. This issue will automatically be closed in two months if no further activity occurs. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,33,2016-03-25 18:32:49,1307.55,1,,,"b""b' What if Jekyll used to generate relative URLs with the URL filters?  This way", if sites were still using and not  , the URL filters would continue the previous behavior. If sites were updated to use instead of  ," there would be no fear of prepending to links generated with the URL filters.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,34,2016-03-25 18:32:49,1319.92,,1,,"b""b'  I think this would depend on how exactly we handle when only is configured...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,35,2016-03-25 18:32:49,352.07,,1,,"b'b"" is this still earmarked for 4.0? I\'m also looking at #6727 and curious how they may relate.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4711,open,-,-,-,6,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,opened,2016-03-25 21:49:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,title,2016-03-25 21:49:14,00:00,,1,,"b""b' Hook to modify content after conversion'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,body,2016-03-25 21:49:14,00:00,,1,,"b'b"" Right now (Jekyll 3.1.2 on Mac and Debian Linux) you can use a hook to modify the content _before_ rendering: And you can modify the entire rendered page after conversion: But this will replace with everywhere on the page", not just within the content of that page or post. As far as I can tell, you don\'t seem to be able to modify just the _content_ after it has been converted from Markdown to HTML. I would expect to be able to do something like: But this doesn\'t do anything. does exist here, but it doesn\'t have any effect on  . I\'m not sure if this would be best implemented as an entirely new hook or by changing the behaviour of the hook," but filtering the converted content would be a really useful feature.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,1,2016-03-25 21:49:14,279.45,,1,,"b'b"" First of all", Captain Haddock is one of my favourite characters from Tintin. Major props. What\'s a use case for this, specifically? I see what you\'re asking for, but I\'m not sure where it\'s required.  If we go this route, which I\'m not sure about," we could use either or to accomplish this (which would allow you to change the before layouts are applied).""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,2,2016-03-25 21:49:14,349.58,,,1,"b'b"" Blistering barnacles. As an example", I have a plugin that promotes or demotes headings (e.g. make h1 into h2, h2 into h3, etc.) so that any HTML content can fit into any surrounding document outline. This is really useful for including legacy content from old site designs with different outlines or showing the full post content in the index, where the document outline is different to individual post layouts. I don\'t want to use because I would need separate versions for every input format (HTML, Markdown," etc.). And I can\'t use directly because that would also affect the headings elsewhere on the page. A hook that only affects the HTML _content_ would be perfect.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,3,2016-03-25 21:49:14,1286.68,,1,,"b""b' for a workaround so far:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,4,2016-03-25 21:49:14,26.18,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at least one month. The resources of the Jekyll team are limited", and so we are asking for your help. If you can still reproduce this error on the 3.1-stable or master branch, please reply with all of the information you have about it in order to keep the issue open. If this is a feature request, please consider building it first as a plugin. Jekyll 3 introduced [hooks]url  which provide convenient access points throughout the Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot be built as a plugin," then please provide more information about why in order to keep this issue open. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,closed,2016-09-08 09:10:24,681.17,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,5,2016-03-25 21:49:14,398.93,1,,,"b'b"" Adding a or hook would allow a plugin to be written to address #246", i.e enabling pages to divide into multiple separate .  This comment is really a way of resurrecting #246 as it was closed without resolution and I can\'t think of a simple way to write a plugin to solve it without the hooks described in this feature request.  The value of #246 would be to create content files that have multiple sections, which are populated into different parts of the related layout, without hacking your content about by converting it into YAML," which in my view breaks the distinction between content and frontmatter and is undesirable.  The desired result is (syntax to be decided):   ...which feeds into layout...   ...which outputs...  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,6,2016-03-25 21:49:14,427.13,,,1,"b'b"" can anyone among the  provide a response to this legitimate feature request? Every now and then I come across an issue that is _exactly_ what I\'ve been looking for"," only to scroll down and find out that @jekyllbot has closed the issue for no apparent reason!""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,7,2016-03-25 21:49:14,11.85,,1,,"b""b' Here is my use case:  We use Jekyll for our documentation.  Links need to be functional when docs are navigated both via Github and our documentation portal.  permalink on all pages is set to  . The directory and file names include a 2-digits prefix for better organisation. In our website (generated HTML)", links should not include the prefixes. Therefore, while in markdown we have  ," in HTML we need to have  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,reopened,2019-03-29 13:56:00,285.6,1,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,8,2016-03-25 21:49:14,1070.75,,,1,"b'b"" I\'d be happy to a see a contribution for something like this", but won\'t commit to adding it myself or having it be something the existing core team takes on. I\'ve reopened it so it has more visibility," but will let jekyllbot close it as stale again if it ends up being that way.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,9,2016-03-25 21:49:14,1357.75,,1,,"b'b"" I had a go at implementing this back when I opened the issue a few years ago in #4752. Then @DirtyF had a go with #7271", but again it hasn\'t been merged. With my original version, the reason it wasn\'t accepted was because I wasn\'t able to write the relevant tests. My Ruby is rustier now than it was then, and I don\'t have the time to work on it now, but if anyone else can write the tests to go with it," the code is there in the pull requests.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,10,2016-03-25 21:49:14,1381.52,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at least two months. The resources of the Jekyll team are limited", and so we are asking for your help. If this is a **bug** and you can still reproduce this error on the latest 3.x-stable or master branch, please reply with all of the information you have about it in order to keep the issue open. If this is a **feature request**, please consider building it first as a plugin. Jekyll 3 introduced [hooks]url  which provide convenient access points throughout the Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot be built as a plugin," then please provide more information about why in order to keep this issue open. This issue will automatically be closed in two months if no further activity occurs. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4714,open,-,-,-,1,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,opened,2016-03-28 03:17:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,title,2016-03-28 03:17:25,00:00,,1,,"b""b' Move away from Deprecated features.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,body,2016-03-28 03:17:25,00:00,,1,,"b""b' [ ]  Deprecated _Use  _: See Notes[ ]  Deprecated _Use  ._## Notes There are problems with this move"," in that Jekyll does a lot of non-standard stuff that most people would not do on a normal basis (or they would find a library that does it better.)with a second argument See: url  -This normally un-standard behavior.  We might need to use a Regexp to solve this problem.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,1,2016-03-28 03:17:25,154.27,,1,,"b""b' This issue has been automatically marked as stale because it has not been commented on for at leastthree months. The resources of the Jekyll team are limited", and so we are asking for your help. If you can still reproduce this error on the 3.1-stable or master branch,please reply with all of the information you have about it in order to keep the issue open. If this is a feature request, please consider building it first as a plugin. Jekyll 3 introduced[hooks]url  which provide convenient access points throughoutthe Jekyll build pipeline whereby most needs can be fulfilled. If this is something that cannot bebuilt as a plugin," then please provide more information about why in order to keep this issue open. Thank you for all your contributions.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,closed,2016-07-06 06:10:36,173.18,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,reopened,2017-01-05 23:13:31,1022.92,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,2,2016-03-28 03:17:25,1049.07,,1,,"b""b' Now that we are requiring **Addressable**"," maybe we can use that instead'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,3,2016-03-28 03:17:25,1101.5,,1,,"b""b' Fixed in #5726'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,closed,2017-01-07 17:42:17,1108.77,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4719,closed,-,-,-,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,opened,2016-03-29 16:17:39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,title,2016-03-29 16:17:39,00:00,,1,,"b'b"" How to disable autogen id\'s""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,body,2016-03-29 16:17:39,00:00,,1,,"b'b"" jekyll 3.1.1 (BunsenLabs Hydrogen) How to disable autogen id\'s for h1", h2, h3 etc... Why now, when i write posts or pages in markdown, jekyll autogen an id same as text," example: the file contain default settings how to disable it?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,closed,2016-03-30 00:57:59,520.33,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,reopened,2016-03-30 00:58:07,0.13,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,1,2016-03-29 16:17:39,535.4,,1,,"b'b\' adding ""redcarpet"" to my solved but", [Starting May 1st,2016, GitHub Pages will only support kramdown, Jekyll\\\'s default Markdown engine.]url \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,2,2016-03-29 16:17:39,3.57,,,1,"b""b' Please see the documentation here: url  it gives an example of how to configure Kramdown.  Thanks'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,closed,2016-03-30 01:16:37,18.5,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4729,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,opened,2016-04-07 15:55:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,title,2016-04-07 15:55:02,00:00,,1,,"b""b' .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,body,2016-04-07 15:55:02,00:00,,1,,"b""b' ...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,closed,2016-04-07 16:02:03,7.02,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,reopened,2016-04-07 16:02:07,0.07,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,1,2016-04-07 15:55:02,31.28,,,1,"b'b"" Hi"," Please note that this repository\'s issues are dedicated to Jekyll\'s bugs. You can ask any question related to Jekyll\'s usage on [url Thanks.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,closed,2016-04-07 20:35:25,273.3,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,2,2016-04-07 15:55:02,249.55,,1,,"b""b' Yes @DirtyF stated please use the forums url  for problems that are not bugs in Jekyll.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4767,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,opened,2016-04-15 00:21:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,title,2016-04-15 00:21:51,00:00,,1,,"b""b' Inclusion should take priority over exclusion in the configuration'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,body,2016-04-15 00:21:51,00:00,,,1,"b'b"" I thought I had this figured out", but it doesn\'t seem to be working. If there\'s any more information I can provide to help facilitate this, don\'t hesitate. Thanks again @envygeeks for the Twitter help earlier!###### What version of Jekyll are you using ( )? 3.1.2###### What operating system are you using? Windows 10###### What did you do? (Please include the content causing the issue, any relevant configuration settings," and the command you ran) My contains the following:  ###### What did you expect to see? I expected the subfolders specified in the include option to take priority over the excluded parent directory.###### What did you see instead? The exclude option takes total priority. doesn\'t contain a folder whatsoever.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,1,2016-04-15 00:21:51,82.93,,1,,"b'b"" I\'m :+1: on making include override exclude because there are times where an implicit exclude warrants an explicit include and when including something it should always take importance over anything else. /cc @ @ ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,2,2016-04-15 00:21:51,1021.87,,,1,"b'b"" Yeah that seems smart. Our current reading is directory-by-directory so that\'d have to change first so we could know about the subdirectory you\'re trying to exclude\'s existence. [Filtering code is here]url  and reading code is in files in  .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,closed,2016-07-06 06:10:37,348.77,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,3,2016-04-15 00:21:51,780.17,,1,,"b'b"" What\'s the process for re-opening issues?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,reopened,2017-02-06 19:05:45,775.13,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,4,2016-04-15 00:21:51,679.22,,1,,"b""b' @nottrobin Would you consider submitting a PR based on my thoughts above?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,5,2016-04-15 00:21:51,1098.8,1,,,"b'b"" I have the usecase where I\'m trying to set up some automated tooling would overrule my   to being  ", and include to being (or any other whitelist) so that I can have much faster and focussed build times during development.  Currently that doesn\'t seem to work and throw:   Because the is already excluding  . The strange thing is that does get whitelisted, even though it\'s on the same level as the asterisk  . But perhaps that\'s because it\'s a file and not a subdir?  Anyway, I would love to implement this feature but I\'m afraid I have zero Ruby experience. Having includes that can overrule excludes is very much in line with unix tools however," and with what one might expect.  I\'m on by the way.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,6,2016-04-15 00:21:51,724.72,,1,,"b""b' I agree"," inclusion should overrule exclusion. I would like to exclude and include for example.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,7,2016-04-15 00:21:51,96.72,,1,,"b'b"" This might be a bug. If you take a look at  "," it looks like if you include something it should not be rejected:   It looks like doesn\'t quite work the way we expect in this case.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,8,2016-04-15 00:21:51,252.45,,1,,"b""b' Bump.  This is really important for us as it significantly slows local dev. Is there an ETA for a fix for this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,9,2016-04-15 00:21:51,237.95,,1,,"b""b' Hi"," there is no ETA on this issue ( as it is the usual case as well). Contributors are neither paid nor obliged to work on fixing bugs like this one. So if this is an important issue for you and your team I would encourage you to try to create a PR which would fix it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jekyll,4791,closed,10,2016-04-15 00:21:51,107.4,,1,,"b""b' @Crunch09 This is not cool IMO", as the maintainer of -Assets and ," this opinion does not reflect my own.  And having such an opinion thrown around on Jekyll reflects on my and others projects on the Jekyll organization.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
