REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,254,closed,15,2011-08-21 20:56:04,64.72,,1,,"b""b' It needs to be synced with the main repo. It also needs a few [coding style]url  tweaks (mainly spaces ) and some of the methods are most likely to be removed ... too much stuff that would rarely be useful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,254,closed,16,2011-08-21 20:56:04,890.17,,1,,"b'b"" I\'m going to look at bringing this up to the develop repo & fixing the style this weekend.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,254,closed,17,2011-08-21 20:56:04,1245.53,,1,,"b'b"" Okay", so it was decided that such changes to aren\'t needed (see #1439 and #1319) and I\'d remove some of the proposed new rules in here, like ssn, name, phone. It\'s pretty outdated anyway," so if you still want the other stuff to be merged better resubmit them clean anyway.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,254,closed,closed,2012-06-26 22:14:44,43.0,3,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,254,closed,-,-,-,3,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,opened,2011-08-23 02:11:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,title,2011-08-23 02:11:40,00:00,,1,,"b'b"" Whitespace in queries removed when it shouldn\'t""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,body,2011-08-23 02:11:40,00:00,,1,,"b'b"" Consider the following: On line 1260 of DB_ the following happens:  $item = preg_replace(\'/[\\\\t ]+/\'", \' \'," $item); This removed the whitespace I actually want to search for in my query. (Some user\'s  into fields and put extra spaces in their inputs) This can be easily solved by removing the space from the character class in the regular expression.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,1,2011-08-23 02:11:40,635.67,,1,,"b""b' This change would prevent table aliases from working for many.  What you need to do is set the escape parameter to FALSE in your where() call. url  e.g. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,closed,2011-08-23 12:47:20,635.67,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,2,2011-08-23 02:11:40,156.42,,1,,"b""b' Thank you"," I feel dumb for not figuring that out.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,3,2011-08-23 02:11:40,30.92,,,1,"b'b"" It\'s not necessarily obvious"," so no worries. :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,4,2011-08-23 02:11:40,455.93,,1,,"b""b' I tried this and it appeared not to work:  Query produced:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,5,2011-08-23 02:11:40,887.0,,,1,"b'b"" Yes", ok I see what\'s happening now it\'s still needing to figure out whether or not there are aliases in your statement, swapping table prefixes, etc., so that\'s still being hit, which is much more performance draining if whitespace isn\'t first standardized.  We could protect whitespace in quotes and then replace it back in later," but I think there should be a more elegant solution.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,6,2011-08-23 02:11:40,24.13,,,1,b'b\' Well," the ""elegant"" way", handled entirely with regex, is more than 100x as expensive.  Reopening, but no current solution for you but to build the SQL manually and use query().\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,reopened,2011-08-24 14:41:46,114.43,0,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,7,2011-08-23 02:11:40,8.52,,1,,"b""b' FWIW"," here is what I was trying:  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,8,2011-08-23 02:11:40,465.67,,1,,"b'b"" I don\'t know how exactly"," but this has been fixed in _develop_.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,closed,2012-10-22 22:35:55,474.15,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,273,closed,-,-,-,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,opened,2011-08-23 16:13:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,title,2011-08-23 16:13:09,00:00,,1,,"b""b' PDO driver for Database class'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,body,2011-08-23 16:13:09,00:00,,1,,"b'b\' This implements a driver for PDO for the database class.  The type of database is selected in the ""hostname"" config option. An example pdo database config is like so: $db[\\\'default\\\'][\\\'hostname\\\'] = \\\'mysql:host=localhost\\\';$db[\\\'default\\\'][\\\'username\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'password\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'database\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'dbdriver\\\'] = \\\'pdo\\\';$db[\\\'default\\\'][\\\'dbprefix\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'pconnect\\\'] = TRUE;$db[\\\'default\\\'][\\\'db_debug\\\'] = TRUE;$db[\\\'default\\\'][\\\'cache_on\\\'] = FALSE;$db[\\\'default\\\'][\\\'cachedir\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'char_set\\\'] = \\\'utf8\\\';$db[\\\'default\\\'][\\\'dbcollat\\\'] = \\\'utf8_general_ci\\\';$db[\\\'default\\\'][\\\'swap_pre\\\'] = \\\'\\\';$db[\\\'default\\\'][\\\'autoinit\\\'] = TRUE;$db[\\\'default\\\'][\\\'stricton\\\'] = FALSE;\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,1,2011-08-23 16:13:09,3.68,,,1,"b""b' Oh my"," this makes me so happy to see.  Will review today.  Thanks so much!!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,2,2011-08-23 16:13:09,565.97,,,1,"b""b' Good stuff thanks for this.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,3,2011-08-23 16:13:09,797.72,,1,,"b'b"" I\'m trying to keep this in sync with the develop branch so it can be pulled at any time"," is there any news on its review?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,4,2011-08-23 16:13:09,113.17,,,1,"b""b' Looks good to me. @gaker?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,5,2011-08-23 16:13:09,83.82,,1,,"b'b"" We need a few +1\'s on this"," please test guys.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,6,2011-08-23 16:13:09,78.68,,1,,"b""b' :+1:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,7,2011-08-23 16:13:09,813.47,1,,,"b'b\' First impressions on testing this are that it works (got a development app working on a ""pdo"" branch). I\\\'ll test this while developing for the next two days", then merge. One thing, it might be worth adding a note or example that the hostname needs to be set as: I can be certain there will be confusion otherwise.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,8,2011-08-23 16:13:09,303.93,,1,,"b""b' Where should I add that", the user guide," the config file?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,9,2011-08-23 16:13:09,8.27,1,,,"b'b"" Maybe as a note (special class for that I\'ve forgotten off the top of my head)?  Note: If you are using the PDO driver you will need to blablabla""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,10,2011-08-23 16:13:09,1.5,,1,,"b'b"" Okay", while I\'m at it," is there a similar special condition for the ODBC driver? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,11,2011-08-23 16:13:09,1.13,,,1,"b""b' Never used it xD Just note PDO", if ODBC needs one and an interested party wishes to mentionit then good on them. On Wed, Sep 14, 2011 at 3:23 PM," Timothy Warren <reply@>wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,12,2011-08-23 16:13:09,9.75,,1,,"b'b"" How\'s this? url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,13,2011-08-23 16:13:09,2.17,,,1,"b""b' Sweet. On Wed", Sep 14, 2011 at 3:34 PM," Timothy Warren <reply@>wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,14,2011-08-23 16:13:09,14.97,,1,,"b""b' Using affected rows gives  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,closed,2011-09-14 14:51:23,1358.23,2,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,15,2011-08-23 16:13:09,4.45,,1,,"b""b'  had thought I fixed that. '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,16,2011-08-23 16:13:09,4.93,,1,,"b'b"" \'s right this function tries to get the number of rows via a procedural function in the other drivers. But PDO requires a specific result to get the number of rows. This function doesn\'t have that result", because it\'s in the driver class. I\'ll mark it as unsupported for now," but do you have any suggestions?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,17,2011-08-23 16:13:09,66.12,,1,,"b'b"" You\'ll need to find a way to access the last result", if nothing existsyou\'ll need to make it. affected_rows() is pretty important and it crippledmy app branch, so cant give it a green light just yet. On Wed, Sep 14, 2011 at 4:00 PM," Timothy Warren <reply@>wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,18,2011-08-23 16:13:09,3.02,,1,,"b""b' Can you reopen this or do I need a new pull request? I marked that function as unsupported"," and fixed escaping issues for like clauses as well.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,19,2011-08-23 16:13:09,2.33,,1,,"b'b"" I clicked the wrong button. Tired... You can reopen it when this bug is fixed"," in the mean-time I wouldn\'t want people testing it as we know its broke :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,20,2011-08-23 16:13:09,7.3,,1,,"b""b' Well"," I always used the $query->num_rows() function rather than the $this->db->affected_rows(); '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,21,2011-08-23 16:13:09,4.92,,1,,"b""b' They have a different use cases. This needs to work before this can bemerged. On Wed", Sep 14, 2011 at 5:19 PM," Timothy Warren <reply@>wrote:'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,22,2011-08-23 16:13:09,9.7,,,1,"b'b"" Thanks for the work on this; a PDO driver was sorely needed. Regarding the implementation: it is the driver\'s job to abstract database access so that the same code works for many different drivers. Why should I have to specify a different hostname when I change drivers? I would want to keep regardless of which driver I use. Take this setup for example: Just my 2 cents :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,23,2011-08-23 16:13:09,5.88,,1,,"b'b"" @wildlyinaccurate I had a difficult time coming up with a better way to do that. The problem is you\'d need something like a \'dbsubdriver\' variable. Just specifying PDO means you don\'t have a database connection. The \'driver:host=localhost\' string was the best compromise I could figure at the time.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,24,2011-08-23 16:13:09,3.43,1,,,"b'b"" @philsturgeon I\'ve got an ugly workaround working"," I just need to test it within a transactional context.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,25,2011-08-23 16:13:09,38.52,,1,,"b'b"" Okay"," I fixed affected_rows() with my most recent commit. (I don\'t have permission to re-open the pull request)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,26,2011-08-23 16:13:09,31.15,,1,,"b'b"" @wildlyinaccurate I\'d much rather a driver played by the existing rules than redefined the config that people are used to. This is how you connect to PDO", so this is how we connect to PDO. If we find the confusion is too much we can change it some other time but at the end of the day people will always need to STFU and RTFM, this just involves less code change. @timw4mail Thanks buddy," I\'ll pull this and continue testing over the next few days. We\'ll get there! :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,reopened,2011-09-14 17:53:09,181.77,3,19,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,27,2011-08-23 16:13:09,1031.07,,1,,b'b\' I\\\'d rather let @gaker or @pkriete comment on that, so we\\\'ll see what they say. New issue, is being ignored. My entire query is pretty big but you should get the idea from this: It was simply refusing to limit," when I switch back to ""mysqli"" the limit works immediately.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,closed,2011-09-15 11:04:12,1031.05,3,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,reopened,2011-09-15 11:04:15,0.05,3,20,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,28,2011-08-23 16:13:09,420.12,1,,,"b'b"" Well", shoot, this means I have to implement different limit clauses for different database types.  I\'ll get back to you when I have something accomplished.  I based this driver on the ODBC driver," so the limit clause wasn\'t implemented...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,29,2011-08-23 16:13:09,135.73,,1,,"b'b"" I\'d take a look at the MySQLi driver for a better base.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,30,2011-08-23 16:13:09,7.72,,,1,"b'b"" Funny thing is", I mostly use  I\'ll compare most of them to seethe best common method(s). On Thu, Sep 15, 2011 at 4:20 PM," Phil Sturgeon <reply@>wrote:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,31,2011-08-23 16:13:09,209.42,,1,,"b'b"" Your limits should work now", Phil. Okay, I need some more testing on different database types. I\'m pretty much testing Postgres, @philsturgeon is testing MySQL. Any CUBRID, Oracle, MSSQL," or SQLite users?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,32,2011-08-23 16:13:09,843.7,,1,,"b'b"" I\'ve been testing the mysql driver with this now as well. Any further issues?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,33,2011-08-23 16:13:09,8.77,,,1,"b'b"" I didn\'t notice any further issues and the site I was working on is up"," so I\'m happy to give this the green light. I\'ll run it past the EllisLab guys to see what they say.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,34,2011-08-23 16:13:09,118.58,,1,,"b""b' Any word on this?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,35,2011-08-23 16:13:09,15.82,,,1,"b'b"" Nobody said no. If it\'s buggy then we\'ll have to fix the bugs! Let\'s do it.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,closed,2011-10-04 16:24:02,319.78,4,24,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,36,2011-08-23 16:13:09,20.5,,1,,"b""b' Party time.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,37,2011-08-23 16:13:09,207.07,,,1,"b'b"" Rock on! I wish Github let me be more selective with what notifications I get. This got lost in the other 400 (edit: 700). Will look it over"," but I pretty much trust that it\'s not junk :P .""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,38,2011-08-23 16:13:09,272.82,,1,,"b'b"" I just realized that I have an escaping issue", and forgot to add the insert_batch," and update_batch functions. I\'ll add another pull request for that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,39,2011-08-23 16:13:09,439.53,,,1,b'b\' @pkriete it can be tough to spot the quality amongst the noise but I\\\'m pretty sure I put this one past Basecamp too. I used this on a client project (decent sized social network) and nothing has fallen over that I\\\'ve noticed," but the project is finished so until they say ""AGGHH ITS BROKEN"" I assume its fine.  I wouldn\\\'t click merge unless I was confident it was ok", not on something this big.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,40,2011-08-23 16:13:09,1282.77,,1,,"b""b' When should we expect PDO in CI?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,41,2011-08-23 16:13:09,1284.52,,1,,"b'b"" It\'s in the develop branch"," so it should be in 2.1""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,42,2011-08-23 16:13:09,1284.85,,,1,"b'b"" It\'s in the develop branch which currently contains 2.1-dev"," so it will be out whenever 2.1 is out. And no we don\'t know when that is :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,43,2011-08-23 16:13:09,1338.7,,,1,"b'b"" Thanks for reply! That\'s a great news! :)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,44,2011-08-23 16:13:09,1111.22,,1,,"b'b"" Excuse the noobness. Don\'t know if this is the right place to put this. I had problems with character encoding and adding charset=UTF8 to the hostname string fixed it.  ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,45,2011-08-23 16:13:09,1181.32,,,1,"b'b"" @karioskar thanks for that. I\'ll patch that up and submit a pull request later.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,282,closed,-,-,-,4,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,opened,2011-08-26 07:01:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,title,2011-08-26 07:01:58,00:00,,1,,"b""b' Fix for Issue #276'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,body,2011-08-26 07:01:58,00:00,,,1,"b'b"" I\'ve added the following methods to the Active Record class:   The above methods provide a public API allowing you to get the SQL from an AR query without having to execute them first. They all take two parameters:  . I\'ve tested them", somewhat, using the following tests which utilize [philsturgeon\'s cli spark]url  You can run those tests by installing the cli spark, and putting that controller into one of your projects. Then run it in the command line like:  this gets merged, I\'ll write some real unit tests for these methods. I\'ve also added the a publicly-visible method that allows you to reset the AR object:  . Naturally," changelog and user guide has been updated.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,1,2011-08-26 07:01:58,731.68,,1,,"b'b"" +1\'ing this request.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,2,2011-08-26 07:01:58,705.2,,,1,"b""b' also", if you can get my nitpicky items done, merge in the current develop branch," and we can easily merge it in!  :D Thanks so much Kyle!'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,3,2011-08-26 07:01:58,541.92,,,1,"b""b' Alright"," we should be good.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,4,2011-08-26 07:01:58,71.33,,,1,"b""b' Nice! Good job :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,5,2011-08-26 07:01:58,1302.47,,1,,"b""b' Is there anything holding up this from getting merged in"," or does the review process simply take a little while?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CodeIgniter,307,closed,6,2011-08-26 07:01:58,31.32,,,1,"b'b"" It probably just takes a while. A lot of code to merge in. Lots of pull-requests recently (which is a good thing!). Usually the easier ones (patches", bug fixes, typos, formatting," etc...) get merged in first because they don\'t require a lot of scrutinizing. I\'d imagine new features are little bit more of a PITA.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
