REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,1,2016-04-27 10:00:14,15.35,,1,,"b""b' Can you resubmit the correct  links.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,2,2016-04-27 10:00:14,47.87,,1,,"b'b"" url  It sets the height correctly when you resize the window"," but not when it\'s loaded for the first time""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,3,2016-04-27 10:00:14,92.28,,1,,"b""b' check it without interchange = worksIssue related to interchange img", equalizer check for loaded img," interchange (img without src)  equalizer should reflow on inside interchange img replace'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,4,2016-04-27 10:00:14,328.18,,1,,"b""b' This is how I addressed this on a recent project. '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,5,2016-04-27 10:00:14,1427.37,,,1,"b'b\' @jsilver951 I found that the similar solution worked for me when using . This way everything on the page gets initialized / loaded.  Ref: Initializing  url  Although in the docs() under JavaScript it states that ""$(document).foundation(); will kick off every Foundation plugin at once. "" be sure to include a new instance of [Equalizer]url Reference from jQuery []url    Initializing the code below will run once the entire page is ready and has been loaded. I.e our images and text.  I would love some feedback as I am relatively new to Equalizer. Thanks!\''",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,6,2016-04-27 10:00:14,1389.4,1,,,"b'b"" @Jflem1290 and @jsilver951 : The solution you\'ve come to of running Equalizer after load seems reasonable in the general case there\'s no way Equalizer can ever know about all the things that might cause heights to change however I\'d like it if we could build in some checks for the common case. What if Equalizer checked each of its watched elements for images and waited for them all to load?  We could include a fallback of 5 or 10 seconds to handle things timing out or just getting stuck.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,7,2016-04-27 10:00:14,864.32,1,,,"b'b"" $(window).resize() calls the script too often and too many times on resized pages with a lot of images.  Jflem1290"," I agree that reloading initEqual wouldn\'t help if there\'s a hard code issue (file name) but it might if something loaded out of sync. Maybe increment a counter and only reinitialize it if the count is less than 2? Adding a  with the image\'s class or id and a message would be helpful for developers to personalize or comment out if they want to.  @kball I feel that adding a timeout of 5 seconds for images to load will hinder people on slower connections or if a large number of images are being loaded.  ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,8,2016-04-27 10:00:14,1109.83,,1,,"b'b"" UPDATE: See the next comment for a more efficient workaround: url To expand on @jsilver951\'s  suggestion"," this snippet addresses issues with image caching and the event not being called:    Based on this: url  ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,9,2016-04-27 10:00:14,1034.25,,1,,"b""b' Here is an update that seems to work even smoother: This way you can get the speed of initializing at document ready"," then fix just the equalizer height (if applicable) on window load'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,10,2016-04-27 10:00:14,1389.0,,1,,"b""b' Should be fixed in 6.3 by #9126 '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,closed,2016-11-01 18:18:05,497.85,2,8,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,11,2016-04-27 10:00:14,77.32,,1,,"b'b"" I seem to be having this issue with _6.4.3_.  Equalizer won\'t listen to resize when the user starts as small and equalize on stack is set to false unless I set manually on the parent div. The only way to _kinda_ make it work correctly seems to use this snippet (as said above.)  This adds the attribute to the element and Foundation\'s Triggers then should be able to pick it up when it adds its listeners.  Problem is that this doesn\'t work either when the user starts as small. I need to manually add  "," otherwise its never picked up when you size up to the next breakpoint. I see in  that it looks for $nodes using but this never returns anything since this script runs before the equalizer and nothing has yet unless set manually.  ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,reopened,2017-12-28 20:45:45,147.67,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8684,open,-,-,-,2,9,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,opened,2016-04-30 00:42:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,title,2016-04-30 00:42:37,00:00,,1,,"b""b' Clearly indicate motion-ui css file is required for Orbit slider'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,body,2016-04-30 00:42:37,00:00,,1,,"b'b"" Although Motion-UI is required for proper functioning of Orbit Slider"," wasn\'t clearly statedurl ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,1,2016-04-30 00:42:37,425.12,,,1,"b'b"" @seanmavley Thanks a lot for doing this. Could you target the develop branch for this please and I\'ll get it merged in.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,2,2016-04-30 00:42:37,34.93,,1,,"b'b"" Will do soon @brettsmason Is there a github feature to retarget a PR? Or I\'ll have to close it and re-open a new PR? I\'m new to this""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,3,2016-04-30 00:42:37,455.28,1,,,"b'b"" @seanmavley Sorry for the delay. Yes you would need to do a new PR and target the develop branch. Sorry I should of explained that. I\'ll close this but I\'ll merge the new PR when you get a chance to do it. Thanks :+1: ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,closed,2016-04-30 15:57:57,915.33,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,reopened,2016-05-05 15:42:01,1424.07,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,4,2016-04-30 00:42:37,1427.3,,,1,"b'b"" @seanmavley My fault on this", docs changes are actually fine on the master branch," so I\'m merging this!""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,closed,2016-05-05 15:45:28,3.45,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8710,closed,-,-,-,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,opened,2016-05-18 08:30:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,title,2016-05-18 08:30:53,00:00,,1,,"b'b\' [Sticky] ""cb is not a function"" on _calc run\''",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,body,2016-05-18 08:30:53,00:00,,,1,b'b\' Hi," I have found bug of init _calc on sticky plugin for recalc sticky position. example of invoke function: then in console appear an error:""Unhandled promise rejection TypeError: cb is not a function"" problem is in sticky plugin code of ""_calc"" function:url function _setSizes is init without callback function and _setSizes function try run missing callback founction which is ""Undefined"". Please help", to correct function an argument in _calc or add check for callback is it a function in setSizes.\'',,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,1,2016-05-18 08:30:53,881.73,,1,,"b'b"" I\'m not able to reproduce this on any of 6.2.1", 6.2.3, or current develop branch... closing as fixed. If it is not fixed for you," please open with more steps to reproduce.""'",,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,closed,2016-09-27 23:12:37,881.73,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,2,2016-05-18 08:30:53,75.87,,1,,"b""b' @kball Hello", i will try tomorrow to reproduce, it was long time ago and i have used some fixes in production to avoid javascript console errors. anyway," i believe that if a function parameter is meant to be called as a function we should always check that it is indeed a function.....'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,3,2016-05-18 08:30:53,26.98,,1,,"b""b' @kball", i just re-checked (using 6.2.3). If I use a sticky topbar, scroll down to have it fixed to top and then resize di window to mobile range width (small," topbar menu is collapsed to accordion) i get the console error to the line when cb() is called in _setSizes. I have not checked latest dev yet. kind regardsmaks'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,4,2016-05-18 08:30:53,36.87,,1,,"b""b' here a codepen url  steps to reproduce:1. start in full width (desktop) browser2. scroll down a few time to activate sticky3. resize the browser window to a fondation small width (menu is drilldown)4. scrollup and click one of the drilldown links"," you will get  the console error  using latest chrome and opera'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,5,2016-05-18 08:30:53,972.25,,,1,"b""b' Awesome.  Thanks for the repro case"," and now I see what we were running into and how your PR was fixing this. '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,reopened,2016-09-28 17:44:35,1111.97,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,6,2016-05-18 08:30:53,0.85,,1,,"b""b' Now fixed.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,closed,2016-09-28 17:45:26,0.85,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8801,closed,-,-,-,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,opened,2016-05-24 00:48:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,title,2016-05-24 00:48:38,00:00,,1,,"b""b' jQuery 3 support request'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,body,2016-05-24 00:48:38,00:00,,,1,"b""b' This is not a bug", but a question / request. Are there any plans in the near future to support jQuery 3 given that RC1 was just released recently? jQuery 3 has the same IE support (9+) as Foundation 6," so it would seem a good fit.'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,1,2016-05-24 00:48:38,247.0,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,2,2016-05-24 00:48:38,186.67,,1,,"b'b"" But I think this should be optional. For bigger projects it\'s not easy to move to jQuery 3.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,3,2016-05-24 00:48:38,703.05,,1,,"b'b"" At the very least"," Foundation should stop using deprecated functions. We tested jQuery 3.0RC on our site but got errors in Foundation because it\'s still using .load() event handlers that have been deprecated since jQuery 1.8.  url ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,4,2016-05-24 00:48:38,1381.58,,1,,"b""b' Made a PR url  to remove references to .load()'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,5,2016-05-24 00:48:38,1100.63,,1,,"b""b' As an interim measure it should be possible to simply put [jQuery Migrate 3.0]url  into the site to shim the deprecated functionality. '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,6,2016-05-24 00:48:38,1224.8,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,7,2016-05-24 00:48:38,542.2,,1,,"b'b"" Ran into this today.  What is the status of this?  As pointed out this is a function that has been deprecated for a very long time"," so shouldn\'t be used regardless.  It was deprecated I think even before JQuery 2""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,8,2016-05-24 00:48:38,49.72,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,9,2016-05-24 00:48:38,40.32,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,10,2016-05-24 00:48:38,14.8,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,11,2016-05-24 00:48:38,1151.78,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,12,2016-05-24 00:48:38,748.07,,,1,"b'b"" +1 It\'s been out for 3 months"," would love official support for this.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,13,2016-05-24 00:48:38,397.88,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,14,2016-05-24 00:48:38,738.98,,1,,"b""b' This is fixed in develop"," will be released in 6.2.4 in the next few weeks.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,closed,2016-09-27 22:56:07,1327.48,0,14,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,15,2016-05-24 00:48:38,343.58,,1,,"b'b"" @kball Does this mean Foundation\'s JS is compatible with jQuery 3", or does it mean that the version of jQuery that it ships with will be jQuery 3? For example in the node package," **node_modules\\\\foundation-sites\\\\vendor\\\\jquery\\\\**""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,16,2016-05-24 00:48:38,789.65,,,1,"b'b"" Great question @olthof as of now we\'re packaging up 2 still", but 3.0 is supposed to be slimmer and faster," so seems like perhaps we should upgrade the default. @colin-marshall @Owlbertz what are your thoughts?""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,reopened,2016-09-28 17:49:21,1133.23,0,15,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,17,2016-05-24 00:48:38,795.92,,1,,"b""b' +1'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,18,2016-05-24 00:48:38,79.25,,1,,"b'b"" Why is jquery shiped together with foundation? I never used it and even didn\'t know it\'s done this why. I think it would be best to let the user choose the version. Every packagemanager will handle the dependencies and if somebody isn\'t using a packagemanager he must be aware of the fact"," that he needs to resolve dependencies by himself.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,19,2016-05-24 00:48:38,92.02,,,1,"b""b' JQuery is well known framework having a package manager will force Zurb tohandle all the differences between the versions which is itself a projectcalled version control. If Zurb adds this feature it will be a great dealor rework on the optimization part. On Sun", Oct 2,2016," 09:25 Daniel Schuba notifications@ wrote:'""",,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,20,2016-05-24 00:48:38,308.95,,1,,"b""b' @kball  What were you referencing here?6.2.4 is just recently bower-available", but an update still leaves us with jQuery 2x. Can we get to F6 + jQuery 3 (yet)? This  suggests that FS 6.3.4 _IS_ jQuery-ready," but at Bower update of Jquery @SShrike committed  That commit was to the 6.2.4-rc.  So is it supposed to be IN the 6.2.4 release already?'""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,21,2016-05-24 00:48:38,376.58,,1,,"b""b' No problems on the npm side. Probably a misconfiguration in ?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,22,2016-05-24 00:48:38,329.12,,1,,"b'b"" @tyteen4a03  here\'s what I\'ve got currently:  ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,23,2016-05-24 00:48:38,40.27,,1,,"b'b"" Have you tried deleting and re ing? Also"," shouldn\'t be needed.""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,24,2016-05-24 00:48:38,75.88,,1,,"b'b"" @tyteen4a03 Multiple times"," as well as complete clean installs.  Reproducible as aboveIs that  a comment  me?  I certainly didn\'t add that ... manually anyway ...""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,25,2016-05-24 00:48:38,117.97,,1,,"b""b' Closing this out since we have been using jQuery 3+ for awhile now. Feel free to reopen if you feel I have done so in error.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,closed,2018-01-27 06:45:18,775.95,0,23,4,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8834,closed,-,-,-,0,23,4,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,opened,2016-05-24 15:43:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,title,2016-05-24 15:43:14,00:00,,1,,"b""b' [Off-canvas] Fixed menu navigation'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,body,2016-05-24 15:43:14,00:00,1,,,"b'b"" Hi", I\'m an italian webdesigner and I\'ve this problem,  At present there is no way to fix this thing. I believe you need to create a useful command to resolve this thing, so you can choose whether to leave the menu as it is now, or to follow navigationGive us a link to a CodePen or JSFiddle that recreates the issue. Sorry for my english...[CodePen with Foundation 6 and MotionUI]url [CodePen with Foundation 6," Flexbox grid and MotionUI]url ""'",,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,1,2016-05-24 15:43:14,1033.57,,1,,"b'b"" @antopossegithub I don\'t fully understand what you want to do. Is there any way you could link to example or explain in more detail so I can help out?""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,2,2016-05-24 15:43:14,344.07,1,,,"b'b"" Yes :) I\'m sorry for my \'s not perfect! So.... If you go here [url \\xe2\\x80\\xa2 click OPEN MENU LEFT\\xe2\\x80\\xa2 you can see that the menu is fixed on top and for find it you must go on the top of the page. I think it is a problem and the solution is to make sure that it is always a fixed menu""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,3,2016-05-24 15:43:14,27.82,,,1,"b""b' @antopossegithub Great thanks for the explanation! :smile: I was actually working on a way to change this a few days ago. Do you mean [like this?]url '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,4,2016-05-24 15:43:14,21.37,,,1,"b""b' Thank you so much @brettsmason this is just what I needed.\\xf0\\x9f\\x98\\x84\\xf0\\x9f\\x98\\x84\\xf0\\x9f\\x98\\x84\\xf0\\x9f\\x98\\x84\\xf0\\x9f\\x98\\x84'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,closed,2016-05-27 15:30:19,1427.08,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,reopened,2016-05-27 15:30:54,0.58,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,5,2016-05-24 15:43:14,6.18,,,1,"b'b"" @antopossegithub Great!I\'ll keep this open as I\'ll put a PR together to make it work like this in core.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,closed,2016-10-06 20:50:27,319.55,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,6,2016-05-24 15:43:14,328.85,,,1,"b'b"" I\'m very happy it was fixed \\xf0\\x9f\\x91\\x8d \\xf0\\x9f\\x92\\xaf ""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,8836,closed,-,-,-,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,opened,2016-07-25 11:09:51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,title,2016-07-25 11:09:51,00:00,,,1,"b""b' [Sticky] Bug does not play nicely with ajax content'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,body,2016-07-25 11:09:51,00:00,,1,,"b""b' I think I tried almost all foundation plugins and got them all working with ajax content", except for sticky. You can see it on this page: url You can see sticky is working. But when you first visit this site and go via the menu to the sticky plugin," the plugin does not get initialized. url  This is how I initialze the plugins: '""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,1,2016-07-25 11:09:51,1245.35,,1,,"b""b' I second that. Same exact issue here.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,2,2016-07-25 11:09:51,30.33,,1,,"b""b' anybody from the ZURB / Sticky team can reproduce this issue?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,3,2016-07-25 11:09:51,228.83,,1,,"b""b' @rafibomb or anybody else? Nothing? '""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,4,2016-07-25 11:09:51,722.42,,,1,"b'b"" Hi @phifa thank you for the example"," I see the bug happening I\'d like to dig in and solve it.  Is this example in a repo I can pull down and do some debugging on with a local copy of Foundation?  ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,5,2016-07-25 11:09:51,375.32,,,1,"b""b' []url @kball No repo thus far. I attached the files as a zip for you. Thanks for checking in!'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,6,2016-07-25 11:09:51,725.35,,,1,"b'b"" This is due to the same thing as url  What\'s going on is a set of sticky intialization code is wrapped in an event handler on the window load.  I\'m not entirely sure why sticky is trying to have some things happen on load... probably because the page may not be done laying out", but the current approach assumes that a sticky is always instantiated before pageload. I think the fix is probably to do the full instantiation immediately, but add a load handler that will recompute things as necessary. Given how much sticky depends on the dimensions of its anchor, it seems like another good candidate for url  , however it also depends on the position of the anchor in the page," which I don\'t think data-mutate would catch... any thoughts on how to watch for that @coreysyms?""'",,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,7,2016-07-25 11:09:51,11.47,,,1,"b'b"" So a couple things. 1) This and any ajax loaded content being added to sticky or it\'s parent container or anchor container would be a great candidate for data-mutate. The mutate trigger would most likely need to call setSizes() in  as it sits now. 2)For this particular case", the mutate listening elements are removed from the DOM and replaced, (even though it looks the same on the page it\'s different and new) and everything about sticky in this case is removed and replaced. So technically speaking, this is a mutate event, but sticky can\'t / won\'t react to it because it is removed. The only thing that would react to mutate is off-canvas, since all the new DOM elements are loaded into it\'s container. @phifa is correct in trying to (re)initalize any plugin, however... (see issue 3) 3) The real issue is $(window).one() in my opinion," since  is never fired again. Sticky only initializes once. This should be re-written.""'",,,,,,,,,,,,,,,,
foundation-sites,9047,closed,8,2016-07-25 11:09:51,533.47,,,1,"b'b"" Ok", sounds good.  We\'re thinking a lot of sticky fixes will happen in 6.2.5," so going to put this in that milestone and handle the .one issue for it.""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,9,2016-07-25 11:09:51,918.1,,1,,"b""b' Lets see if we can get this in for 6.3"," now that we moved that in instead of having a 6.2.5.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,10,2016-07-25 11:09:51,1361.48,,1,,"b'b"" Marking this issue for the purposes of adding in a mutation event to Sticky", it won\'t fix all the issues," but it will give the plugin something to trigger off of. Tag #9320""'",,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,11,2016-07-25 11:09:51,224.87,,,1,"b'b"" @phifa have you tried this with v6.2.4? I noticed your example uses v6.2.1 and when I tried to reproduce with v6.2.4 it actually worked. If you wouldn\'t mind"," could test with the latest version and confirm it works for you? Thanks!""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,12,2016-07-25 11:09:51,187.1,,,1,"b'b"" @phifa I\'m actually going to close this for now because as far as I can tell it was resolved. Feel free to reopen if you can reproduce in 6.2.4. Thanks!""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,closed,2016-11-16 00:33:56,804.08,0,6,8,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,13,2016-07-25 11:09:51,666.33,1,,,"b'b"" Hey",I hate to say it, but the problem seems to persist in 6.2.4.I have setup an example here:url  On first load it\'s all good, but after following the link at the top (revisiting the page and injecting the content in the main section) sticky is broken.For test purposes, I have thrown in equalizer to verify the foundation call on the injected content is working. I also added a button to call \'_calc\' on sticky manually to show whats happening. On first load the calculation is fine, after injection the calculation is messed up (seems to not find the anchor).Hope this helps and I hope you\'ll find a fix, since I need it soon ;)  Sorry I don\'t know how to set up a pen for this example," but I\'ll leave the example online for a while.Thanks! Edit:referring to #8394 calling and then after foundation has been initialized on the added content seems to be a workaround at least it is in my case.""'",,,,,,,,,,,,,,,,
foundation-sites,9047,closed,14,2016-07-25 11:09:51,375.25,1,,,"b""b' @colin-marshall based on the above I still believe relying on a one-off event handler to do some of the initialization is a mistake... I can see why it wants to run it again after full load"," but maybe we can wrap that initialization in a function and call it both on init and then again in the handler?'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,reopened,2016-11-16 17:55:31,1041.58,2,6,8,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,15,2016-07-25 11:09:51,81.9,,,1,"b'b"" @kball I definitely agree and planned on changing that regardless. I just thought that this specific issue was resolved since I couldn\'t reproduce with 6.2.4 but obviously that isn\'t the case. I will make a visual test with @justtobeok\'s example and experiment later today. @justtobeok thanks for testing and for the example! Very helpful.""'",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,16,2016-07-25 11:09:51,138.27,,1,,"b""b' Pushing this out to 6.3.1 unless we can confirm that it is fixed'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,17,2016-07-25 11:09:51,1163.37,,,1,"b'b"" Has this been fixed yet? I am working on a blog that is using ajax to load the next post once the user has reached the bottom of each post", and within each post there are two sticky sidebars. On the first post (the one the page loads onto), sticky works great; but once the next post is loaded, sticky doesn\'t work for the ajax\'d content. If I scroll back up to the first post, sticky is still working fine for that one, but not for any of the others.  All of that to ask: has anyone found a fix for this?  EDIT: I am also using an event listener for when the next post is loaded," and I have tried every possible solution I have seen mentioned to no avail. Thanks!""'",,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,18,2016-07-25 11:09:51,1353.1,,,1,"b""b' @chrishammered no fix so far. i recommend using another library", url  for example. Your site sounds interesting," would be cool to see the page once its launched. '""",,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,19,2016-07-25 11:09:51,798.67,,,1,"b'b"" @phifa thanks for the suggestion. I decided to just roll my own sticky"," since none of the plugins I looked at were able to meet my needs. So far it\'s coming along nicely and it should be live in the next week or so.  ""'",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,20,2016-07-25 11:09:51,1432.17,,1,,"b""b' Can we close this issue as a duplicate of #8394?'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,21,2016-07-25 11:09:51,939.47,,1,,"b""b'  As requested.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,closed,2018-04-06 20:22:27,146.93,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9047,closed,-,-,-,2,9,12,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,opened,2016-07-25 16:57:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,title,2016-07-25 16:57:47,00:00,,1,,"b""b' Add settings for the hover color for thead and tfoot'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,body,2016-07-25 16:57:47,00:00,,1,,"b""b' This fixes a bug where hovering the header or footer with a modified background color"," would change the background color to be the same as the body.'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,closed,2016-07-26 19:46:54,169.12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,reopened,2016-07-26 19:46:56,0.03,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,1,2016-07-25 16:57:47,169.38,,1,,"b""b' Reopened to rebuild.'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,2,2016-07-25 16:57:47,1275.92,,1,,"b""b' Should this maybe use the function instead of  ? In some cases"," might be preferable. '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,3,2016-07-25 16:57:47,25.78,,1,,"b""b' I used to be consistent with the existing functionality. If requested"," I can change it to use  .'""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,4,2016-07-25 16:57:47,33.45,1,,,"b""b' Ooh"," my mistake; does default to darken. Apologies. This looks good to me. \\xf0\\x9f\\x91\\x8d '""",,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,closed,2016-10-06 22:47:15,180.32,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9048,closed,-,-,-,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9074,closed,opened,2016-08-02 16:06:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9074,closed,title,2016-08-02 16:06:08,00:00,,1,,"b""b' [Bug Fix] Orbit issue with Auto Height on resize'""",,,,,,,,,,,,,,,,,,,,,,,
foundation-sites,9074,closed,body,2016-08-02 16:06:08,00:00,,1,,"b""b' Below is a possible solution to fix the issue of Orbit not resizing the Height when scaled. [Example]url '""",,,,,,,,,,,,,,,,,,,,,,,
