REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,3,2014-01-17 16:30:14,2.75,,1,,"b""b' @franz-deleon did you intend to close the PR?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,4,2014-01-17 16:30:14,0.77,,1,,"b""b' @ocramius no i did not. not sure what the heck happened'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,reopened,2014-01-17 21:31:13,3.53,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,5,2014-01-17 16:30:14,2.28,,1,,"b""b' @franz-deleon ah", I see. About the key, no," is not a valid key.What I mean is a value  . and should be covered'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,6,2014-01-17 16:30:14,11.12,,1,,"b'b"" @Ocramius I added a unit test to cover for this:  I am expecting: array(\'a\' =""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,7,2014-01-17 16:30:14,244.05,,,1,"b""b' @franz-deleon thanks for the additional test. Yes"," the one seems to be one of my brain-farts...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,8,2014-01-17 16:30:14,58.78,,1,,"b""b' @ocramius actually on second look"," array_key_exists is already pretty optimized in >5.3.\\\\* so this pr may not really be neccesary.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,9,2014-01-17 16:30:14,6.82,,1,,"b'b"" @franz-deleon it\'s still a function compared to (a language construct)", it is much," MUCH slower""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,10,2014-01-17 16:30:14,1141.25,,,1,"b'b""   is a valid key. @franz-deleon try to keep the merge() backward compatible and possibly array_merge_recursive() compatible (minus the merging of numeric values difference).  So far so good: url  btw: @Ocramius it\'s funny how actually key gets transformed into  "," at least according to var_dump. And notice how 5.3.0 is totally different than 5.3.1+ :-) another day with php...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,11,2014-01-17 16:30:14,469.85,,1,,"b'b"" @Thinkscape is not a valid key", that\'s why php upcasts it to empty string. O_o Here, we\'re already iterating over arrays," so the cast already happened and you can\'t get as a key""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,closed,2014-02-20 08:19:11,647.97,1,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5726,closed,-,-,-,1,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,opened,2014-01-24 18:39:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,title,2014-01-24 18:39:59,00:00,,1,,"b""b' Remove hydrator from collections'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,body,2014-01-24 18:39:59,00:00,,1,,"b'b"" This line shouldn\'t exist. It shouldn\'t be necessary to add a hydrator to every collection you have in your project. In the ProductFieldset test asset", there is a collection and there isnt any hydrator for that collection, so we should follow the same pattern.  This was a hack, introduced to get the tests pass, where they should fail, and this is responsible for hiding an error that should be fixed. Instead of adding a hydrator to that collection," the collection class setObject method should be fixed to proper handle nested collections.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,1,2014-01-24 18:39:59,120.18,,1,,"b""b' @fabiocarneiro can you add another failing test the test asset that exposes the problem that you are outlining here?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,2,2014-01-24 18:39:59,1074.05,,1,,"b'b"" @Ocramius The rest of the test is ok", the problem is that line that shouldn\'t be there. Its a \'hack\' to make the collection class look like it is working, while it isnt. If you take a look in the ProductFieldset test  be necessary in this test method, if it wasnt necessary in that test asset? Only because that is the first level and this is the second level? Only because in that case you didnt have nested collections? That was added, because the recursion in the Collection class isnt working like it should, and when you have nested collections, there is a bug that the collection tries to set an array to a fieldset(which expects an object). You can remove that line and run the test, you\'ll se what i\'m talking about.  With that, the test is passing, but that doesnt solve the problem, if you had a 3rd level, you would need to have a hydrator for that too. What if you have 10 nested collections (i know it seems impossible, but who ever know...)? Also, that\'s very non-intuitive, i would never guess i had to set a hydrator for a collection if i didnt read this test. And even reading this, it didnt work in my project, because in my project that arrays are doctrine ArrayCollections, so that hydrator didnt work, and i dont know why, the doctrine hydrator didnt work too. Collections are arrays of form elements. In most of cases, they\'re arrays of fieldsets. If you have an array of a Product Entity, and you set it to a collection, the collection should get each element(object) of that array and set it to the fieldset of that collection. All collections work the same way, so why would it need a hydrator? As @danizord told me and i agree with him, the collection class shouldnt even allow us to set a hydrator. You already can set the hydrator in the Fieldsets, you dont need it in the Collections. I know i\'m not providing the solution to this problem, i would if i knew how to, but nobody will also do that if the error is hidden in the tests. I\'m aiming to get more people involved in this issue, since we cant wait to zf3 with something that isnt working. If you dont trust me, talk to @danizord," he has more experience with zf than me and we\'ve been working on this issue together.""'",,,,,,,
zendframework,5746,closed,3,2014-01-24 18:39:59,205.83,,1,,"b""b' Really makes no sense assign a hydrator to a collection. We can just traverse it and set data to each child element.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,4,2014-01-24 18:39:59,5.73,,1,,b'b\' I\\\'ve struggled with the same problem as @fabiocarneiro and discussed it over the IRC channel. No one could figure it out back then, so I\\\'ve created a gist to show how I did solved the recursion problem. Of course this is not an acceptable solution, that\\\'s why I asked on the first place. Here is a link to the gist," where I posted the ""fix"" for the extract() function of the fieldset (back then I thought it was because collection was extending fieldset", which caused the behavior, @fabiocarneiro explained):url \'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,closed,2014-01-28 19:07:57,27.97,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,reopened,2014-01-28 19:07:58,0.02,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,5,2014-01-24 18:39:59,148.85,,1,,"b'b"" I understand the implications", but with that line removed, tests fail -which either indicates the line needs to be there, or, as you assert, it was incorrect. If it was incorrect, then the question is: what needs to be done to get tests passing again? Was the original test invalid? Do we need to make changes to the code to properly implement the behavior being tested? Personally, I\'ve never used collections, and I\'ve struggled understanding them when merging PRs that deal with them. I need some assistance here from people who understand the feature  the problem. I\'m looking at you," @fabiocarneiro and @danizord ...""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,6,2014-01-24 18:39:59,143.43,,1,,"b""b' A has no direct need of a hydrator.  However"," having a to use for the collected elements could be useful.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,7,2014-01-24 18:39:59,1026.55,,1,,"b""b' @Maks3w Can you assist @fabiocarneiro with a fix on this"," by any chance?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,8,2014-01-24 18:39:59,1382.0,1,,,"b'b"" I\'ve got a fix for the test here url  I\'ve explained it in the commit message", but essentially either the collection needs to have a hydrator," or its target element needs to have an object and the right hydrator in order to be able to extract the values.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,9,2014-01-24 18:39:59,53.47,,1,,"b'b"" @radnan I\'ve open a PR of your patch to the fork branch url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,10,2014-01-24 18:39:59,1245.0,,,1,b'b\' @radnan and @Maks3w, that test seems fine. However, I dont agree with that merge, because you\\\'re calling setObject(). That method is bind() extract() responsability. Once you bind your model object to the form, it already calls setObject() and extract(), that extract() call will handle all the nested setObject calls. It is only a matter of having the right hydrator in each fieldset. I\\\'ll agree with the second part,target element needs to have an object and the right hydrator in order to be able to extract the values, but not with the first, since collections are always arrays and since they always receive the same type of data, they don\\\'t need a hydrator.\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,11,2014-01-24 18:39:59,263.28,,1,,"b'b"" @fabiocarneiro I can see where you\'re coming from but the and calls go hand in hand. The and process comes after. This is especially true for nested fieldsets", where you\'re not binding to anything explicitly and the nested calls have to handle that case. Let\'s take an example. Say we have a entity which has a **product** property. This **product** property is supposed to contain a entity. But when we first create a shop, we haven\'t set a entity yet. So, when we bind this entity to the  ," the inside doesn\'t have anything to bind to. But we need an object to hydrate and return where is it going to get this object? In comes  . Now the fieldset can hydrate a brand new entity unless the call from the form attaches an existing object to the fieldset.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,12,2014-01-24 18:39:59,64.38,,1,,"b'b"" You\'re right. That\'s true for the default object in the fieldset. I forgot i call setHydrator(...)->setObject(new ...) in my fieldsets", but since this is a test," it isn\'t possible to do like that.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,closed,2014-03-03 21:00:08,112.17,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5746,closed,-,-,-,1,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,opened,2014-02-10 07:34:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,title,2014-02-10 07:34:38,00:00,,1,,"b'b"" Zend\\\\Db\\\\Sql\\\\Select doesn\'t accept Zend\\\\Db\\\\Sql\\\\Literal as column""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,body,2014-02-10 07:34:38,00:00,,1,,"b'b"" To create sql like below", I\'ve wrote the code like following using Zend\\\\Db\\\\Sql\\\\Select; this code does\'t work, because columns method assume each value of the first argument is a string or a Zend\\\\Db\\\\Sql\\\\Expression. If columns method can accept Zend\\\\Db\\\\Sql\\\\ExpressionInterface instead of Zend\\\\Db\\\\Sql\\\\Expression," above code will work. Is there any reason for not doing so? ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,1,2014-02-10 07:34:38,1370.53,,1,,"b""b' @nosenaoki do you have any patch?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,closed,2014-02-12 05:17:41,1303.05,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,reopened,2014-02-12 05:17:44,0.05,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,2,2014-02-10 07:34:38,1376.85,,1,,"b""b' @sasezaki yes"," I have. I can send pull request.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,3,2014-02-10 07:34:38,1069.0,,1,,"b""b' @nosenaoki did you send a patch for this? Could you reference it from here?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,4,2014-02-10 07:34:38,896.97,,,1,"b""b' This problem has already been fixed by cdd33b6a6565ca7d58772ac5396bb652a2010299.Thank you for improvement.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,closed,2014-04-11 14:07:59,530.25,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5807,closed,-,-,-,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,opened,2014-02-14 16:11:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,title,2014-02-14 16:11:13,00:00,,1,,"b""b' Update '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,body,2014-02-14 16:11:13,00:00,,1,,"b""b' In a container can retrieve the first page but not the last.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,1,2014-02-14 16:11:13,15.55,,1,,"b""b' @MuntzMathias I think for same purpose", you need to use one PR instead 2 PR, rebase the commit on #5827 to this branch and do git push to your branch," and close #5827 '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,closed,2014-02-14 16:42:11,30.97,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,2,2014-02-14 16:11:13,17.73,,1,,"b""b' I think now you need to re-open this PR and close #5827 ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,reopened,2014-02-14 16:47:06,4.92,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,3,2014-02-14 16:11:13,3.58,,,1,"b'b"" I combine my two commit and close the first. It\'s good that you ask?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,4,2014-02-14 16:11:13,3.67,,1,,"b""b' yes'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,5,2014-02-14 16:11:13,1.87,,1,,"b""b' btw", travis build failure, see url  , please fix the trailing_spaces ," you can fix the trailing_spaces with php-cs-fixer.  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,6,2014-02-14 16:11:13,1196.35,,1,,"b""b' Can you add tests for these new methods?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,closed,2014-02-19 14:12:34,1285.47,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5828,closed,-,-,-,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,opened,2014-02-20 10:50:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,title,2014-02-20 10:50:31,00:00,1,,,"b""b' \\\\Zend\\\\Mail\\\\Message::getHeaderByName can return incompatible ArrayIterator'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,body,2014-02-20 10:50:31,00:00,,1,,"b""b' The method calls url url  This can return ArrayIterator and this is incompatible with return type  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,1,2014-02-20 10:50:31,629.4,,1,,"b""b' @jmleroux  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,closed,2014-02-20 21:19:55,629.4,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,reopened,2014-02-20 21:21:51,1.93,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,2,2014-02-20 10:50:31,2.48,,1,,"b""b' Can you send a patch adding the required return types?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,3,2014-02-20 10:50:31,31.43,1,,,"b'b"" Alas", if i did not propose a PR, it\'s because i don\'t know how to solve my problem.I ran into this issue when trying to add mimepart to an existing body. So i use  . The body is a multipart one and it calls  url  this is where i crashed cause at line 396," we try to call method on a ArrayIterator But i\'m not proficient enough with mails to understand why we want to add a \'\' type to these headers. :sob:""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,4,2014-02-20 10:50:31,636.02,,1,,"b'b\' @jmleroux This is a different issue from your first comment. Your first comment talks about a docblock mismatch and that is easy to fix. Your second comment talks about your code adds ""content-type"" header two or more times\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,5,2014-02-20 10:50:31,119.77,,1,,"b""b' @Maks3w IMO", the problem should be treated as a whole : i could fix the docblock for , but the logic of this method, not to mention the very name of the method, would disagree with the docblock. This method is expected to return one header," not a collection. So the problem is deeper.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,6,2014-02-20 10:50:31,44.03,,1,,"b""b' I know. The point is that a mail could have more than one header of the same type. Due this is not posible determinate only one result.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,7,2014-02-20 10:50:31,23.98,,1,,"b'b"" A priori", there are only two calls that can cause a problem :  url =url =There are three other calls : two for getting  . I think it will always be unique and the problem should not rise.on for getting  . Unique too," but i\'m not 100% sure. So if we can resolve this part we have done the most important : ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,8,2014-02-20 10:50:31,522.13,,1,,"b""b' Having @Xerkus work on this"," and re-scheduling to 2.3.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,9,2014-02-20 10:50:31,622.25,1,,,"b'b"" If the body is set with a single MimeMessage", the headers of the MimeMessage get copied as GenericHeaders, because the MimeMessage does only have string headers. Setting the body a second time with a multipart message, the content-type can\'t be set correctly," as the method will return a generic header.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,10,2014-02-20 10:50:31,35.82,,1,,"b""b' @JanMalte can you open it as a new issue"," please?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,11,2014-02-20 10:50:31,619.5,,1,,"b""b' This issue has been closed as part of the bug migration program as outlined here url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,closed,2016-06-27 17:37:20,1215.48,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5845,closed,-,-,-,3,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,opened,2014-03-04 18:09:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,title,2014-03-04 18:09:48,00:00,,1,,"b""b' [Form] BC Break in Form Collections (master)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,body,2014-03-04 18:09:48,00:00,,1,,"b""b' Since #5636"," specifically url  one can no longer render collection elements for population on a page after using on the form (despite setting a count of >= 1 for the collection).'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,1,2014-03-04 18:09:48,0.33,,1,,"b""b' Ping @weierophinney @saltoledo'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,2,2014-03-04 18:09:48,1253.22,,1,,"b""b' @davidwindell Can you provide a unit test showing the assertions on what you expect"," please? I have no idea what I need to be testing...'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,3,2014-03-04 18:09:48,31.02,,1,,"b'b"" I was able to circumvent this by setting a blank value for the first collection element. Although it did break our app I\'m really not sure what to make of this so I\'m closing for now.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,closed,2014-03-05 15:34:22,1284.57,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,4,2014-03-04 18:09:48,15.88,,1,,"b'b"" @davidwindell If you can figure out some test assertions for me", I can look into it; I merged all the various collection-related PRs the last few days," so I\'m becoming somewhat intimately familiar with the code.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,5,2014-03-04 18:09:48,1080.52,,1,,b'b\' @weierophinney To be honest, I\\\'m not sure if it\\\'s a problem or not. With the new changes," the assumption is that you would not want to render a collection if you have set data on the form that doesn\\\'t have any data for the collection. The reason it broke for us is because we set some defaults to our form (but not on the collection) before rendering it. An assertion would be something along the lines of ""Are there children elements of a collection to render after setting empty data on the form"".\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,reopened,2014-03-06 09:50:46,1096.4,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,6,2014-03-04 18:09:48,653.02,,1,,"b""b' Fixed with #5923 on develop for release with 2.3.0.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,closed,2014-03-07 20:43:47,653.02,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5906,closed,-,-,-,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,opened,2014-03-13 20:19:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,title,2014-03-13 20:19:20,00:00,1,,,"b""b' Collection Input Filter fix messages'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,body,2014-03-13 20:19:20,00:00,,1,,"b""b' All CollectionInputFilter messages are returning as a empty arrays instead of an array of messages. Also modified the class behavior. Previously it was copying the inputs from its Inputfilter and validating the InputFilter in CollectionInputFilter", which is not necessary since it can already be done in the InputFilter itself.  To make sure this is necessary, I updated testGetDefaultInputFilter, so it can fail when there is a error in the nested CollectionInputFilter. It is failing in current master, but it will work with this hotfix. The CollectionInputFilter should only get each element data and setting it to the InputFilter it contains, get back the validation and messages and return in its own methods. Special thanks to @danizord," who is always helping me with those issues.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,1,2014-03-13 20:19:20,11.47,,1,,"b""b' Hey @fabiocarneiro", can you provide tests that back this new logic? I also expect failures from the current test suite," right?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,2,2014-03-13 20:19:20,6.0,1,,,"b'b"" @Ocramius I\'ll work on that. The only problem is that the messages were not working. But since i had to change the behavior of that"," i went further.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,3,2014-03-13 20:19:20,1006.85,,1,,"b'b"" @fabiocarneiro It seems that you\'re introducing a minor behavior change. So"," you should probably reopen this PR against develop.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,4,2014-03-13 20:19:20,85.22,,1,,"b""b' Also", @fabiocarneiro. I realised that you moved a lot of logic from to the child  . It seems very reasonable. Having said that," I think you can also remove the properties and its  in order to use the default properties and  inherited from  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,closed,2014-03-14 18:12:27,1313.12,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,reopened,2014-03-14 18:12:30,0.05,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,5,2014-03-13 20:19:20,431.95,,1,,"b""b' @Maks3w Can you review this one? Tell me what must be done to get it merged.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,6,2014-03-13 20:19:20,923.82,,1,,"b""b' Will someone review this ? I need it in my project.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,7,2014-03-13 20:19:20,26.55,,1,,"b'b"" @fabiocarneiro I\'ll review after you answer the open question above.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,closed,2014-04-14 15:43:44,1291.23,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5968,closed,-,-,-,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,opened,2014-03-14 11:29:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,title,2014-03-14 11:29:55,00:00,,1,,"b""b' Adds disableInArrayValidator check to Radio'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,body,2014-03-14 11:29:55,00:00,,1,,"b""b' I noticed MultiCheckbox was added in PR #4846 but not added to the Radio element"," so this adds the ability to disable the InArrayValidator for Radio form elements.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,closed,2014-03-20 16:58:41,328.77,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,reopened,2014-03-20 16:58:52,0.18,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,1,2014-03-14 11:29:55,320.73,,1,,"b'b\' @asgrim as usual: ""tests"" :-)\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,2,2014-03-14 11:29:55,45.17,,,1,"b""b' @Ocramius of course"," test is added! :)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,closed,2014-04-14 13:52:44,1253.87,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5970,closed,-,-,-,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,opened,2014-03-14 15:30:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,title,2014-03-14 15:30:57,00:00,,1,,"b""b' Rbac::getRole() : check object->getName()'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,body,2014-03-14 15:30:57,00:00,,1,,"b'b"" We know that  ", can only be or  . So if it\'s an object, we can check with method. If found it usefull for some unit tests which did not pass because and were not the same when was a mock.  In this case, the test was false when it should be true because the two objects had the same name property," even if the rest of the objects were different.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,closed,2014-03-14 17:08:12,97.25,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,reopened,2014-03-14 17:08:22,0.17,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,1,2014-03-14 15:30:57,98.9,,1,,"b""b' @jmleroux got a test to back this patch?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,2,2014-03-14 15:30:57,6.08,,1,,"b""b' In a few days. :wink: '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,3,2014-03-14 15:30:57,953.93,,1,,"b""b' @Ocramius here are the modified tests'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,4,2014-03-14 15:30:57,372.07,,1,,"b""b' ping @Ocramius '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zendframework,5973,closed,5,2014-03-14 15:30:57,140.63,,1,,"b""b' @jmleroux the PR needs a rebase'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
